#sim_number, id, t_peak, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
1771 , 50833 , 138.62961 , 11.43731 , 16.53286 , 247.99297 , 53.75128 , 0.00000 , 0.00000 , 82.66432 , 2.70287 , 1.00000 , 0.85003 , 17.01703
1772 , 634741 , 95.82517 , 10.93197 , 15.24396 , 228.65939 , 27.83792 , 0.00000 , 0.00000 , 76.21980 , 6.14886 , 1.00000 , 0.90682 , 16.14382
1773 , 511865 , 300.67900 , 12.39284 , 7.47410 , 112.11157 , 33.56637 , 0.00000 , 0.00000 , 37.37052 , 4.57227 , 1.00000 , 0.97077 , 16.63294
1774 , 944981 , 102.45945 , 9.35436 , 19.33505 , 290.02581 , 42.39525 , 0.00000 , 0.00000 , 96.67527 , 3.89854 , 1.00000 , 0.94977 , 15.77245
1775 , 606568 , 204.17732 , 9.09522 , 14.47277 , 217.09158 , 20.97413 , 0.00000 , 0.00000 , 72.36386 , 3.70804 , 1.00000 , 0.85540 , 18.76164
1776 , 336678 , 40.93745 , 11.11159 , 15.15018 , 227.25266 , 24.21708 , 0.00000 , 0.00000 , 75.75089 , 3.58512 , 1.00000 , 0.95982 , 16.60435
1777 , 217360 , 66.02003 , 8.50111 , 9.71849 , 145.77741 , 62.65099 , 0.00000 , 0.00000 , 48.59247 , 3.81398 , 1.00000 , 0.95801 , 17.46421
1778 , 892756 , 121.92157 , 13.34297 , 17.87459 , 268.11880 , 13.78386 , 0.00000 , 0.00000 , 89.37293 , 5.69936 , 1.00000 , 0.94969 , 16.28836
1779 , 98302 , 189.56384 , 9.65318 , 14.77746 , 221.66192 , 41.34617 , 0.00000 , 0.00000 , 73.88731 , 4.62529 , 1.00000 , 0.87353 , 16.99394
1780 , 399636 , 237.32256 , 7.38658 , 9.65657 , 144.84851 , 55.07877 , 0.00000 , 0.00000 , 48.28284 , 1.96674 , 1.00000 , 0.86568 , 16.39951
1781 , 182986 , 265.67862 , 5.90741 , 12.72314 , 190.84717 , 60.61037 , 0.00000 , 0.00000 , 63.61572 , 3.65055 , 1.00000 , 0.82233 , 16.18236
1782 , 335307 , 288.20054 , 8.53422 , 9.19467 , 137.92003 , 33.20370 , 0.00000 , 0.00000 , 45.97334 , 5.72966 , 1.00000 , 0.84675 , 17.94935
1783 , 191433 , 195.36495 , 9.14329 , 9.32544 , 139.88164 , 85.60454 , 0.00000 , 0.00000 , 46.62721 , 5.40282 , 1.00000 , 0.88004 , 16.86712
1784 , 121452 , 173.97117 , 7.05727 , 16.37154 , 245.57309 , 66.35964 , 0.00000 , 0.00000 , 81.85770 , 0.28531 , 1.00000 , 0.91584 , 17.09942
1785 , 945278 , 91.95432 , 8.89840 , 13.39133 , 200.87001 , 4.79609 , 0.00000 , 0.00000 , 66.95667 , 5.88966 , 1.00000 , 0.87633 , 15.84971
1786 , 615161 , 134.61737 , 9.23727 , 16.41070 , 246.16057 , 37.09842 , 0.00000 , 0.00000 , 82.05352 , 0.76026 , 1.00000 , 0.81915 , 17.72498
1787 , 294593 , 130.57839 , 7.79896 , 13.26725 , 199.00871 , 48.85176 , 0.00000 , 0.00000 , 66.33624 , 3.56184 , 1.00000 , 0.98784 , 16.60640
1788 , 816684 , 52.02558 , 10.89628 , 16.81905 , 252.28569 , 14.99863 , 0.00000 , 0.00000 , 84.09523 , 4.27195 , 1.00000 , 0.82912 , 20.32450
1789 , 488300 , 93.66180 , 9.71857 , 12.67831 , 190.17460 , 42.16726 , 0.00000 , 0.00000 , 63.39153 , 2.93334 , 1.00000 , 0.88513 , 17.04740
1790 , 740068 , 126.94302 , 14.10863 , 18.72124 , 280.81860 , 71.67247 , 0.00000 , 0.00000 , 93.60620 , 2.40251 , 1.00000 , 0.86403 , 17.31526
1791 , 395368 , 214.68819 , 8.12411 , 18.50865 , 277.62973 , 20.99816 , 0.00000 , 0.00000 , 92.54324 , 4.60829 , 1.00000 , 0.96521 , 18.58728
1792 , 245315 , 335.67647 , 7.78134 , 9.25679 , 138.85189 , 8.60153 , 0.00000 , 0.00000 , 46.28396 , 3.87541 , 1.00000 , 0.85350 , 17.76800
1793 , 329909 , 113.55968 , 11.19083 , 18.03443 , 270.51644 , 49.54089 , 0.00000 , 0.00000 , 90.17215 , 4.67337 , 1.00000 , 0.84041 , 15.90415
1794 , 916942 , 271.22867 , 8.08044 , 13.74738 , 206.21064 , 31.09986 , 0.00000 , 0.00000 , 68.73688 , 4.08847 , 1.00000 , 0.94308 , 15.21691
1795 , 281312 , 17.67382 , 11.65152 , 15.40209 , 231.03134 , 4.67664 , 0.00000 , 0.00000 , 77.01045 , 1.73045 , 1.00000 , 0.96749 , 16.04323
1796 , 969939 , 195.26945 , 9.20610 , 11.24233 , 168.63493 , 76.08931 , 0.00000 , 0.00000 , 56.21164 , 2.92643 , 1.00000 , 0.83469 , 16.77504
1797 , 117392 , 70.56698 , 10.94134 , 17.36018 , 260.40266 , 35.65008 , 0.00000 , 0.00000 , 86.80089 , 2.15211 , 1.00000 , 0.92926 , 17.72498
1798 , 353511 , 33.37964 , 5.04402 , 9.61439 , 144.21581 , 96.00115 , 0.00000 , 0.00000 , 48.07194 , 3.08997 , 1.00000 , 0.87709 , 17.85215
1799 , 897858 , 117.05578 , 7.01986 , 7.43121 , 111.46821 , 68.87458 , 0.00000 , 0.00000 , 37.15607 , 6.09480 , 1.00000 , 0.87708 , 15.35525
1800 , 642097 , 149.65690 , 13.04204 , 15.83386 , 237.50783 , 39.96417 , 0.00000 , 0.00000 , 79.16928 , 5.29038 , 2.00000 , 0.86910 , 17.14370
1801 , 750549 , 23.74051 , 11.49428 , 14.77109 , 221.56629 , 42.62850 , 0.00000 , 0.00000 , 73.85543 , 2.07067 , 2.00000 , 0.93668 , 15.83820
1802 , 260980 , 232.75469 , 10.79291 , 15.29709 , 229.45642 , 57.44844 , 0.00000 , 0.00000 , 76.48547 , 0.04445 , 2.00000 , 0.96828 , 16.00556
1803 , 967052 , 183.94006 , 11.58818 , 9.28042 , 139.20630 , 88.37609 , 0.00000 , 0.00000 , 46.40210 , 6.21375 , 2.00000 , 0.92317 , 18.35747
1804 , 278746 , 177.66527 , 12.80993 , 11.79107 , 176.86602 , 63.77601 , 0.00000 , 0.00000 , 58.95534 , 6.18044 , 2.00000 , 0.97384 , 16.91721
1805 , 495789 , 236.07121 , 12.93974 , 10.91588 , 163.73817 , 69.11691 , 0.00000 , 0.00000 , 54.57939 , 5.94180 , 2.00000 , 0.95818 , 17.81893
1806 , 166172 , 183.82055 , 7.62145 , 16.24075 , 243.61118 , 9.43353 , 0.00000 , 0.00000 , 81.20373 , 6.10296 , 2.00000 , 0.94215 , 17.21635
1807 , 566636 , 110.13285 , 8.88441 , 12.92397 , 193.85956 , 91.89161 , 0.00000 , 0.00000 , 64.61985 , 3.53321 , 2.00000 , 0.96483 , 15.52068
1808 , 526389 , 35.88388 , 12.86522 , 16.06500 , 240.97507 , 25.62623 , 0.00000 , 0.00000 , 80.32502 , 1.23906 , 2.00000 , 0.83096 , 18.16948
1809 , 438831 , 296.61330 , 11.95655 , 13.50714 , 202.60708 , 91.43800 , 0.00000 , 0.00000 , 67.53569 , 1.15183 , 2.00000 , 0.94086 , 17.97362
1810 , 314053 , 207.79283 , 12.23109 , 10.43073 , 156.46094 , 88.48631 , 0.00000 , 0.00000 , 52.15365 , 1.69004 , 2.00000 , 0.92633 , 17.12340
1811 , 527048 , 292.11214 , 5.79818 , 10.15457 , 152.31858 , 22.92471 , 0.00000 , 0.00000 , 50.77286 , 1.87689 , 2.00000 , 0.92001 , 16.75085
1812 , 152993 , 128.86724 , 11.24400 , 13.05689 , 195.85334 , 80.71556 , 0.00000 , 0.00000 , 65.28445 , 5.78504 , 2.00000 , 0.88295 , 17.89232
1813 , 74472 , 254.65672 , 10.93628 , 11.96524 , 179.47865 , 84.03270 , 0.00000 , 0.00000 , 59.82622 , 4.97777 , 2.00000 , 0.96184 , 17.59595
1814 , 164017 , 242.29151 , 9.44670 , 8.63901 , 129.58510 , 28.81546 , 0.00000 , 0.00000 , 43.19503 , 5.73409 , 2.00000 , 0.93163 , 16.63270
1815 , 273261 , 38.90200 , 7.38648 , 7.70053 , 115.50789 , 55.79729 , 0.00000 , 0.00000 , 38.50263 , 2.91750 , 2.00000 , 0.89605 , 15.91649
1816 , 303956 , 97.41287 , 10.53498 , 11.64983 , 174.74749 , 7.54028 , 0.00000 , 0.00000 , 58.24916 , 3.92744 , 2.00000 , 0.85020 , 17.17752
1817 , 993055 , 217.52242 , 12.79412 , 10.82790 , 162.41846 , 2.28011 , 0.00000 , 0.00000 , 54.13949 , 6.10734 , 2.00000 , 0.89647 , 16.23016
1818 , 553517 , 98.48826 , 7.76365 , 18.53524 , 278.02861 , 0.52455 , 0.00000 , 0.00000 , 92.67620 , 0.43802 , 2.00000 , 0.92070 , 16.79495
1819 , 930917 , 116.56108 , 8.47669 , 19.07783 , 286.16751 , 92.57093 , 0.00000 , 0.00000 , 95.38917 , 5.03397 , 2.00000 , 0.91540 , 16.70450
1820 , 156403 , 98.58280 , 11.73197 , 19.05344 , 285.80153 , 15.42776 , 0.00000 , 0.00000 , 95.26718 , 6.25391 , 2.00000 , 0.90945 , 14.93494
1821 , 867505 , 254.54783 , 9.27537 , 11.22687 , 168.40306 , 51.70749 , 0.00000 , 0.00000 , 56.13435 , 5.58250 , 2.00000 , 0.87222 , 16.78246
1822 , 720583 , 104.59094 , 10.38238 , 19.68393 , 295.25897 , 71.30703 , 0.00000 , 0.00000 , 98.41966 , 1.42247 , 2.00000 , 0.88189 , 18.14067
1823 , 52516 , 103.07495 , 7.45813 , 10.54045 , 158.10672 , 25.43738 , 0.00000 , 0.00000 , 52.70224 , 0.51705 , 2.00000 , 0.83493 , 16.94226
1824 , 209172 , 58.77941 , 10.49060 , 8.74893 , 131.23395 , 65.65778 , 0.00000 , 0.00000 , 43.74465 , 5.73478 , 2.00000 , 0.98999 , 14.79922
1825 , 9523 , 137.62746 , 11.55567 , 16.57874 , 248.68111 , 18.07392 , 0.00000 , 0.00000 , 82.89370 , 4.96663 , 2.00000 , 0.90771 , 17.75840
1826 , 754512 , 154.79233 , 8.85057 , 16.36745 , 245.51182 , 96.88107 , 0.00000 , 0.00000 , 81.83727 , 2.76688 , 2.00000 , 0.91112 , 16.70430
1827 , 675354 , 167.13301 , 11.26142 , 7.92852 , 118.92773 , 58.43224 , 0.00000 , 0.00000 , 39.64258 , 2.03201 , 2.00000 , 0.94318 , 16.66734
1828 , 342590 , 100.33092 , 11.45602 , 11.18398 , 167.75967 , 72.39811 , 0.00000 , 0.00000 , 55.91989 , 6.11548 , 2.00000 , 0.83665 , 17.63694
1829 , 19351 , 230.24773 , 9.04160 , 15.95236 , 239.28546 , 48.36900 , 0.00000 , 0.00000 , 79.76182 , 3.17486 , 2.00000 , 0.84098 , 17.67122
1830 , 392436 , 188.02964 , 12.37483 , 15.01241 , 225.18621 , 75.45875 , 0.00000 , 0.00000 , 75.06207 , 4.49752 , 2.00000 , 0.81545 , 17.35916
1831 , 844783 , 179.68752 , 12.86812 , 16.28899 , 244.33489 , 69.36198 , 0.00000 , 0.00000 , 81.44496 , 3.32896 , 2.00000 , 0.89617 , 18.00071
1832 , 393619 , 288.30646 , 10.79900 , 11.32414 , 169.86212 , 37.01848 , 0.00000 , 0.00000 , 56.62071 , 1.35554 , 2.00000 , 0.81159 , 18.38528
1833 , 269476 , 148.08104 , 11.66227 , 13.45168 , 201.77513 , 20.01090 , 0.00000 , 0.00000 , 67.25838 , 1.25032 , 2.00000 , 0.85081 , 17.19989
1834 , 613703 , 135.97767 , 8.43827 , 12.46759 , 187.01382 , 33.82442 , 0.00000 , 0.00000 , 62.33794 , 4.81663 , 2.00000 , 0.86681 , 16.39518
1835 , 777924 , 76.58794 , 11.96949 , 14.34681 , 215.20214 , 6.04042 , 0.00000 , 0.00000 , 71.73405 , 0.03588 , 2.00000 , 0.84002 , 17.43103
1836 , 90988 , 166.42780 , 7.04337 , 6.69662 , 100.44925 , 62.40178 , 0.00000 , 0.00000 , 33.48308 , 4.04499 , 2.00000 , 0.86999 , 17.40399
1837 , 818516 , 172.11851 , 9.73039 , 17.92049 , 268.80742 , 88.56737 , 0.00000 , 0.00000 , 89.60247 , 4.95785 , 2.00000 , 0.90813 , 17.06328
1838 , 148348 , 297.96932 , 12.75738 , 9.47051 , 142.05761 , 87.74955 , 0.00000 , 0.00000 , 47.35254 , 0.43139 , 2.00000 , 0.81972 , 17.09408
1839 , 312399 , 144.90193 , 12.77952 , 6.90222 , 103.53324 , 63.24896 , 0.00000 , 0.00000 , 34.51108 , 4.64974 , 2.00000 , 0.86859 , 17.51617
1840 , 356157 , 196.96659 , 8.46204 , 18.04720 , 270.70805 , 73.93850 , 0.00000 , 0.00000 , 90.23602 , 0.89548 , 2.00000 , 0.96462 , 17.98620
1841 , 551867 , 146.94690 , 7.19252 , 15.37841 , 230.67620 , 92.35658 , 0.00000 , 0.00000 , 76.89207 , 5.55027 , 2.00000 , 0.92876 , 16.43466
1842 , 557494 , 264.31213 , 13.00955 , 12.14077 , 182.11150 , 50.25445 , 0.00000 , 0.00000 , 60.70383 , 5.89587 , 2.00000 , 0.81743 , 16.73254
1843 , 534927 , 48.05557 , 9.77811 , 14.42040 , 216.30598 , 30.33422 , 0.00000 , 0.00000 , 72.10199 , 1.24824 , 2.00000 , 0.98030 , 16.10028
1844 , 248283 , 292.91070 , 10.49890 , 8.80861 , 132.12911 , 38.35674 , 0.00000 , 0.00000 , 44.04304 , 0.87856 , 2.00000 , 0.85493 , 17.65522
1845 , 480732 , 262.51513 , 10.17296 , 10.79301 , 161.89515 , 48.37765 , 0.00000 , 0.00000 , 53.96505 , 2.70238 , 2.00000 , 0.90607 , 16.54400
1846 , 301078 , 272.27165 , 7.52567 , 7.68118 , 115.21766 , 55.16281 , 0.00000 , 0.00000 , 38.40589 , 2.79563 , 2.00000 , 0.86902 , 17.78405
1847 , 605374 , 188.97663 , 9.24161 , 18.43269 , 276.49036 , 82.06694 , 0.00000 , 0.00000 , 92.16345 , 6.19352 , 2.00000 , 0.81638 , 17.81734
1848 , 152646 , 248.47724 , 9.75161 , 15.71974 , 235.79617 , 51.19682 , 0.00000 , 0.00000 , 78.59872 , 0.30614 , 2.00000 , 0.83663 , 17.14828
1849 , 795328 , 29.33698 , 10.51338 , 18.79781 , 281.96710 , 77.73070 , 0.00000 , 0.00000 , 93.98903 , 5.43895 , 2.00000 , 0.87907 , 17.77599
1850 , 294531 , 27.36525 , 6.48500 , 18.88549 , 283.28236 , 23.51441 , 0.00000 , 0.00000 , 94.42745 , 4.66591 , 2.00000 , 0.92914 , 16.90248
1851 , 943192 , 214.39822 , 12.16588 , 14.97608 , 224.64119 , 10.39691 , 0.00000 , 0.00000 , 74.88040 , 1.12492 , 2.00000 , 0.98698 , 16.87251
1852 , 67735 , 11.17983 , 8.92342 , 10.67769 , 160.16537 , 36.75809 , 0.00000 , 0.00000 , 53.38846 , 4.27791 , 2.00000 , 0.94209 , 16.56155
1853 , 490926 , 163.55651 , 11.13551 , 18.97370 , 284.60546 , 37.60484 , 0.00000 , 0.00000 , 94.86849 , 1.90037 , 2.00000 , 0.84919 , 17.66213
1854 , 952627 , 305.76958 , 10.16956 , 6.77058 , 101.55873 , 21.74090 , 0.00000 , 0.00000 , 33.85291 , 4.66960 , 2.00000 , 0.82892 , 17.78401
1855 , 429123 , 142.66150 , 10.68194 , 10.09044 , 151.35658 , 51.63804 , 0.00000 , 0.00000 , 50.45219 , 2.93218 , 2.00000 , 0.84595 , 17.61058
1856 , 80929 , 180.95508 , 8.91421 , 16.23907 , 243.58610 , 72.42746 , 0.00000 , 0.00000 , 81.19537 , 4.77478 , 2.00000 , 0.89275 , 17.76141
1857 , 277556 , 275.06126 , 11.02959 , 8.77474 , 131.62107 , 48.69371 , 0.00000 , 0.00000 , 43.87369 , 0.59314 , 2.00000 , 0.81207 , 18.65531
1858 , 947564 , 21.22189 , 6.12314 , 15.01129 , 225.16937 , 35.35887 , 0.00000 , 0.00000 , 75.05646 , 3.89478 , 2.00000 , 0.88980 , 16.42662
1859 , 510979 , 67.40058 , 10.07884 , 17.34363 , 260.15439 , 25.13732 , 0.00000 , 0.00000 , 86.71813 , 2.74231 , 2.00000 , 0.88428 , 16.09628
1860 , 285109 , 101.32169 , 8.20731 , 17.69850 , 265.47746 , 54.00493 , 0.00000 , 0.00000 , 88.49249 , 5.53956 , 2.00000 , 0.95810 , 17.57734
1861 , 7220 , 192.07708 , 9.62367 , 19.02197 , 285.32954 , 72.50133 , 0.00000 , 0.00000 , 95.10985 , 1.93012 , 2.00000 , 0.97501 , 17.05893
1862 , 672714 , 28.10703 , 9.42519 , 18.21292 , 273.19373 , 53.49815 , 0.00000 , 0.00000 , 91.06458 , 3.53164 , 2.00000 , 0.85159 , 17.21444
1863 , 769666 , 221.91349 , 12.35936 , 16.58721 , 248.80814 , 15.81961 , 0.00000 , 0.00000 , 82.93605 , 6.17184 , 2.00000 , 0.86438 , 16.50928
1864 , 398958 , 234.14077 , 8.51907 , 9.49756 , 142.46342 , 32.33643 , 0.00000 , 0.00000 , 47.48781 , 2.40544 , 2.00000 , 0.82993 , 16.11852
1865 , 92075 , 21.39141 , 9.19374 , 14.33672 , 215.05077 , 21.57022 , 0.00000 , 0.00000 , 71.68359 , 1.39923 , 2.00000 , 0.91353 , 14.21495
1866 , 113999 , 143.94259 , 11.21242 , 12.93878 , 194.08173 , 21.31697 , 0.00000 , 0.00000 , 64.69391 , 3.27736 , 2.00000 , 0.90775 , 17.09460
1867 , 869002 , 274.97097 , 8.27866 , 7.05376 , 105.80642 , 97.05681 , 0.00000 , 0.00000 , 35.26881 , 6.20613 , 2.00000 , 0.83412 , 17.46323
1868 , 266540 , 267.49230 , 8.66628 , 6.68436 , 100.26546 , 96.88970 , 0.00000 , 0.00000 , 33.42182 , 5.50786 , 2.00000 , 0.92872 , 16.31269
1869 , 834424 , 46.70531 , 11.44665 , 19.90125 , 298.51871 , 78.86796 , 0.00000 , 0.00000 , 99.50624 , 0.56375 , 2.00000 , 0.98138 , 17.02391
1870 , 4937 , 17.30519 , 12.55093 , 16.12344 , 241.85159 , 79.42096 , 0.00000 , 0.00000 , 80.61720 , 2.99018 , 2.00000 , 0.90122 , 17.54408
1871 , 636966 , 292.16758 , 9.85721 , 10.87857 , 163.17856 , 88.15354 , 0.00000 , 0.00000 , 54.39285 , 2.49039 , 2.00000 , 0.91594 , 16.07998
1872 , 399933 , 237.06830 , 9.91624 , 16.46465 , 246.96981 , 12.07658 , 0.00000 , 0.00000 , 82.32327 , 3.53717 , 2.00000 , 0.86713 , 16.69670
1873 , 895291 , 175.21630 , 13.23917 , 13.68736 , 205.31038 , 45.99486 , 0.00000 , 0.00000 , 68.43679 , 1.50561 , 2.00000 , 0.90568 , 16.33947
1874 , 259827 , 20.71603 , 13.62070 , 16.42278 , 246.34177 , 18.11811 , 0.00000 , 0.00000 , 82.11392 , 2.71371 , 2.00000 , 0.88050 , 16.30138
1875 , 892605 , 103.31860 , 13.53220 , 17.22702 , 258.40524 , 62.24812 , 0.00000 , 0.00000 , 86.13508 , 5.13176 , 2.00000 , 0.83665 , 16.90288
1876 , 703973 , 205.26483 , 8.36662 , 13.65182 , 204.77732 , 76.31079 , 0.00000 , 0.00000 , 68.25911 , 1.09211 , 2.00000 , 0.92002 , 16.64305
1877 , 705235 , 140.65331 , 10.48556 , 7.64915 , 114.73731 , 88.67753 , 0.00000 , 0.00000 , 38.24577 , 1.51227 , 2.00000 , 0.88055 , 16.85687
1878 , 504214 , 163.13203 , 9.80377 , 15.88866 , 238.32993 , 74.65342 , 0.00000 , 0.00000 , 79.44331 , 5.51419 , 2.00000 , 0.86938 , 17.56722
1879 , 303040 , 28.09999 , 11.92556 , 8.96181 , 134.42722 , 21.71544 , 0.00000 , 0.00000 , 44.80907 , 5.72371 , 2.00000 , 0.96990 , 17.17992
1880 , 62058 , 9.64742 , 7.51643 , 9.42262 , 141.33927 , 20.38375 , 0.00000 , 0.00000 , 47.11309 , 0.34102 , 2.00000 , 0.94367 , 16.87093
1881 , 258945 , 170.25686 , 8.57121 , 18.99149 , 284.87237 , 70.11985 , 0.00000 , 0.00000 , 94.95746 , 4.17835 , 2.00000 , 0.85980 , 19.01821
1882 , 262753 , 40.41315 , 8.05493 , 19.75637 , 296.34556 , 36.90269 , 0.00000 , 0.00000 , 98.78185 , 1.00790 , 2.00000 , 0.91224 , 19.09328
1883 , 991764 , 114.28236 , 12.01985 , 19.73880 , 296.08207 , 90.92123 , 0.00000 , 0.00000 , 98.69402 , 3.24439 , 2.00000 , 0.90081 , 16.83002
1884 , 634323 , 233.64324 , 11.22029 , 15.24406 , 228.66088 , 68.44052 , 0.00000 , 0.00000 , 76.22029 , 1.04721 , 2.00000 , 0.86991 , 17.93507
1885 , 723206 , 224.05575 , 9.61672 , 9.89512 , 148.42685 , 6.23053 , 0.00000 , 0.00000 , 49.47562 , 0.41197 , 2.00000 , 0.96143 , 16.85243
1886 , 890133 , 191.16111 , 10.89764 , 16.38511 , 245.77659 , 91.64515 , 0.00000 , 0.00000 , 81.92553 , 2.84647 , 2.00000 , 0.84981 , 16.85533
1887 , 413712 , 88.83476 , 8.48132 , 12.89565 , 193.43482 , 92.24264 , 0.00000 , 0.00000 , 64.47827 , 1.45487 , 2.00000 , 0.84148 , 16.66169
1888 , 483586 , 348.33664 , 11.47584 , 7.75707 , 116.35605 , 41.83888 , 0.00000 , 0.00000 , 38.78535 , 2.73778 , 2.00000 , 0.87018 , 17.41152
1889 , 431465 , 48.97005 , 11.03386 , 13.10120 , 196.51799 , 50.05022 , 0.00000 , 0.00000 , 65.50600 , 5.48541 , 2.00000 , 0.87407 , 16.79600
1890 , 830861 , 65.51242 , 10.56272 , 17.35251 , 260.28762 , 97.91191 , 0.00000 , 0.00000 , 86.76254 , 2.78757 , 2.00000 , 0.83381 , 17.22531
1891 , 402254 , 121.49075 , 7.11870 , 17.30049 , 259.50736 , 48.65089 , 0.00000 , 0.00000 , 86.50245 , 1.79607 , 2.00000 , 0.83207 , 16.92554
1892 , 157196 , 139.66703 , 10.43589 , 8.49160 , 127.37400 , 73.63347 , 0.00000 , 0.00000 , 42.45800 , 4.45972 , 2.00000 , 0.83420 , 15.53247
1893 , 847001 , 377.48852 , 9.53313 , 7.83108 , 117.46622 , 58.61653 , 0.00000 , 0.00000 , 39.15541 , 5.13366 , 2.00000 , 0.88514 , 17.10190
1894 , 638939 , 141.14593 , 8.88601 , 15.00292 , 225.04384 , 21.84749 , 0.00000 , 0.00000 , 75.01461 , 5.22067 , 2.00000 , 0.97452 , 16.90481
1895 , 228105 , 76.82148 , 10.63998 , 18.98270 , 284.74045 , 97.85817 , 0.00000 , 0.00000 , 94.91348 , 4.31487 , 2.00000 , 0.93836 , 15.38795
1896 , 473455 , 77.16667 , 11.07052 , 9.66761 , 145.01415 , 46.19440 , 0.00000 , 0.00000 , 48.33805 , 1.03843 , 2.00000 , 0.95961 , 17.85412
1897 , 674863 , 216.88429 , 12.09553 , 14.83774 , 222.56603 , 93.47445 , 0.00000 , 0.00000 , 74.18868 , 4.81185 , 2.00000 , 0.88042 , 18.21199
1898 , 555127 , 105.59263 , 11.65392 , 9.65475 , 144.82119 , 59.52308 , 0.00000 , 0.00000 , 48.27373 , 1.26415 , 2.00000 , 0.82720 , 17.05538
1899 , 898542 , 21.60620 , 9.36423 , 18.01131 , 270.16960 , 31.16487 , 0.00000 , 0.00000 , 90.05653 , 2.24825 , 2.00000 , 0.98018 , 16.09942
1900 , 15855 , 104.83455 , 10.18600 , 17.97085 , 269.56282 , 55.45689 , 0.00000 , 0.00000 , 89.85427 , 5.76447 , 2.00000 , 0.90056 , 16.91927
1901 , 720200 , 241.24120 , 7.39888 , 12.96594 , 194.48914 , 11.13868 , 0.00000 , 0.00000 , 64.82971 , 5.25307 , 2.00000 , 0.89049 , 17.09505
1902 , 415759 , 167.30106 , 11.25246 , 11.62576 , 174.38635 , 60.75511 , 0.00000 , 0.00000 , 58.12878 , 5.49214 , 2.00000 , 0.89139 , 16.56551
1903 , 865728 , 248.27949 , 10.19874 , 6.75214 , 101.28207 , 7.46253 , 0.00000 , 0.00000 , 33.76069 , 5.81440 , 2.00000 , 0.90762 , 16.96096
1904 , 879779 , 37.72065 , 12.18629 , 9.99653 , 149.94793 , 28.36882 , 0.00000 , 0.00000 , 49.98264 , 3.40372 , 2.00000 , 0.95955 , 17.26693
1905 , 791991 , 193.35149 , 7.73785 , 11.95806 , 179.37087 , 30.66203 , 0.00000 , 0.00000 , 59.79029 , 1.57443 , 2.00000 , 0.82998 , 19.01263
1906 , 835896 , 109.44851 , 8.24806 , 16.49316 , 247.39739 , 53.49107 , 0.00000 , 0.00000 , 82.46580 , 6.17599 , 2.00000 , 0.95549 , 16.61505
1907 , 720563 , 43.90189 , 11.09652 , 6.92764 , 103.91457 , 95.87648 , 0.00000 , 0.00000 , 34.63819 , 0.43776 , 2.00000 , 0.86313 , 17.56941
1908 , 642549 , 107.52087 , 9.94584 , 15.25962 , 228.89427 , 35.49162 , 0.00000 , 0.00000 , 76.29809 , 2.12135 , 2.00000 , 0.84824 , 17.35215
1909 , 643668 , 156.18414 , 7.11875 , 14.32065 , 214.80979 , 39.00414 , 0.00000 , 0.00000 , 71.60326 , 4.26563 , 2.00000 , 0.97105 , 17.15787
1910 , 633801 , 189.40639 , 7.88129 , 14.58213 , 218.73198 , 14.77760 , 0.00000 , 0.00000 , 72.91066 , 2.75238 , 2.00000 , 0.98121 , 16.78333
1911 , 219828 , 273.44429 , 13.19622 , 14.49859 , 217.47889 , 99.00414 , 0.00000 , 0.00000 , 72.49296 , 1.02864 , 2.00000 , 0.96756 , 16.77206
1912 , 952679 , 135.40964 , 12.38988 , 19.65265 , 294.78970 , 70.55223 , 0.00000 , 0.00000 , 98.26323 , 4.86762 , 2.00000 , 0.97652 , 16.04430
1913 , 991910 , 41.76537 , 11.56284 , 14.63276 , 219.49133 , 54.70811 , 0.00000 , 0.00000 , 73.16378 , 2.08898 , 2.00000 , 0.92172 , 18.31702
1914 , 987145 , 159.42892 , 9.66128 , 13.97754 , 209.66311 , 8.00708 , 0.00000 , 0.00000 , 69.88770 , 4.43302 , 2.00000 , 0.90955 , 19.08007
1915 , 846919 , 214.06906 , 7.92271 , 15.55868 , 233.38013 , 67.96086 , 0.00000 , 0.00000 , 77.79338 , 3.46741 , 2.00000 , 0.81662 , 16.41649
1916 , 569760 , 260.43751 , 12.59086 , 14.36949 , 215.54228 , 18.90691 , 0.00000 , 0.00000 , 71.84743 , 5.98991 , 2.00000 , 0.82175 , 18.71199
1917 , 915868 , 23.72779 , 13.23455 , 14.74115 , 221.11722 , 16.04570 , 0.00000 , 0.00000 , 73.70574 , 4.59384 , 2.00000 , 0.86156 , 17.80287
1918 , 556268 , 188.72796 , 10.54546 , 11.39716 , 170.95746 , 77.12196 , 0.00000 , 0.00000 , 56.98582 , 3.36177 , 2.00000 , 0.86066 , 17.82275
1919 , 184381 , 73.48547 , 6.89585 , 11.20385 , 168.05776 , 11.09949 , 0.00000 , 0.00000 , 56.01925 , 3.16128 , 2.00000 , 0.85559 , 16.72246
1920 , 358199 , 328.44914 , 14.02637 , 9.41350 , 141.20254 , 46.14076 , 0.00000 , 0.00000 , 47.06751 , 1.21256 , 2.00000 , 0.89459 , 16.09631
1921 , 702533 , 241.78489 , 8.91978 , 15.78561 , 236.78416 , 91.47315 , 0.00000 , 0.00000 , 78.92805 , 2.70028 , 2.00000 , 0.94749 , 16.65424
