#sim_number, id, t_peak, C, D, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
19458 , 1021 , 244.00000 , 4.35591 , 0.50133 , 9.40135 , 14.20227 , 213.03406 , 8.25876 , 2.82041 , 0.00000 , 71.01135 , 3.48870 , 3.00000 , 0.98395 , 18.41324
19459 , 471304 , 21.00000 , 1.43925 , 0.40725 , 8.26596 , 8.57879 , 128.68189 , 78.76790 , 2.47979 , 0.00000 , 42.89396 , 3.84441 , 3.00000 , 0.96603 , 17.23413
19460 , 153171 , 295.00000 , 3.95290 , 0.92051 , 7.50652 , 15.47139 , 232.07092 , 0.71098 , 2.25196 , 0.00000 , 77.35697 , 4.33559 , 4.00000 , 0.85424 , 15.90994
19461 , 181965 , 226.00000 , 2.03887 , 0.86973 , 8.16904 , 8.21749 , 123.26234 , 12.21789 , 2.45071 , 0.00000 , 41.08745 , 5.05769 , 4.00000 , 0.82045 , 17.26832
19462 , 697987 , 103.00000 , 4.96521 , 0.94267 , 10.36293 , 14.48914 , 217.33711 , 80.32172 , 3.10888 , 0.00000 , 72.44570 , 3.19768 , 4.00000 , 0.96504 , 17.35234
19463 , 962858 , 93.00000 , 1.15358 , 0.62819 , 7.35537 , 16.28002 , 244.20037 , 3.86187 , 2.20661 , 0.00000 , 81.40012 , 2.15044 , 4.00000 , 0.84912 , 18.44457
19464 , 87710 , 112.00000 , 4.76464 , 0.70934 , 12.57643 , 19.15737 , 287.36057 , 63.25225 , 3.77293 , 0.00000 , 95.78686 , 3.84375 , 4.00000 , 0.89622 , 16.86665
19465 , 524647 , 327.00000 , 2.57421 , 0.74493 , 8.69191 , 10.42155 , 156.32329 , 47.41275 , 2.60757 , 0.00000 , 52.10776 , 3.20688 , 4.00000 , 0.82636 , 16.53555
19466 , 377 , 38.00000 , 2.62312 , 0.35703 , 8.78722 , 11.49103 , 172.36539 , 20.06894 , 2.63617 , 0.00000 , 57.45513 , 3.60883 , 4.00000 , 0.82076 , 16.27873
19467 , 744280 , 262.00000 , 4.44475 , 0.39272 , 7.85441 , 16.93536 , 254.03040 , 69.57645 , 2.35632 , 0.00000 , 84.67680 , 4.32268 , 4.00000 , 0.89054 , 17.17899
19468 , 195370 , 90.00000 , 2.57840 , 0.82339 , 7.69180 , 14.27105 , 214.06579 , 46.44751 , 2.30754 , 0.00000 , 71.35526 , 3.95006 , 4.00000 , 0.84602 , 17.15804
19469 , 163275 , 123.00000 , 3.46942 , 0.64530 , 8.61917 , 15.41938 , 231.29075 , 9.69401 , 2.58575 , 0.00000 , 77.09692 , 3.43386 , 4.00000 , 0.93585 , 17.33383
19470 , 465069 , 85.00000 , 2.66735 , 0.64167 , 8.71193 , 14.30846 , 214.62683 , 80.03288 , 2.61358 , 0.00000 , 71.54228 , 6.16445 , 4.00000 , 0.87279 , 17.02593
19471 , 929036 , 75.00000 , 4.07960 , 0.98009 , 9.05516 , 15.53108 , 232.96627 , 1.87821 , 2.71655 , 0.00000 , 77.65542 , 3.76573 , 4.00000 , 0.94895 , 15.65662
19472 , 854579 , 61.00000 , 1.87208 , 0.81269 , 9.49100 , 18.17674 , 272.65117 , 82.97195 , 2.84730 , 0.00000 , 90.88372 , 2.72953 , 4.00000 , 0.94504 , 15.88840
19473 , 945458 , 168.00000 , 2.37519 , 0.65478 , 9.38136 , 17.83978 , 267.59671 , 36.38756 , 2.81441 , 0.00000 , 89.19890 , 1.45521 , 4.00000 , 0.97193 , 16.99992
19474 , 783093 , 104.00000 , 1.12591 , 0.31732 , 11.86684 , 10.27471 , 154.12062 , 31.03080 , 3.56005 , 0.00000 , 51.37354 , 0.90012 , 4.00000 , 0.92646 , 16.24626
19475 , 326113 , 156.00000 , 4.21274 , 0.55258 , 4.70186 , 8.98445 , 134.76673 , 54.80612 , 1.41056 , 0.00000 , 44.92224 , 6.08635 , 4.00000 , 0.97383 , 17.84997
19476 , 447691 , 127.00000 , 4.42118 , 0.46548 , 10.51923 , 14.35548 , 215.33226 , 80.08553 , 3.15577 , 0.00000 , 71.77742 , 5.53961 , 4.00000 , 0.89142 , 16.56275
19477 , 763603 , 73.00000 , 1.92384 , 0.93008 , 9.50982 , 19.90504 , 298.57558 , 50.89055 , 2.85294 , 0.00000 , 99.52519 , 0.04103 , 4.00000 , 0.98693 , 17.28937
19478 , 720038 , 138.00000 , 2.97354 , 0.71829 , 12.41365 , 18.27843 , 274.17639 , 58.62500 , 3.72410 , 0.00000 , 91.39213 , 4.92841 , 4.00000 , 0.97737 , 17.08228
19479 , 617531 , 296.00000 , 2.59405 , 0.95637 , 6.91563 , 13.98240 , 209.73593 , 3.42647 , 2.07469 , 0.00000 , 69.91198 , 1.66194 , 4.00000 , 0.83868 , 17.44178
19480 , 477589 , 163.00000 , 1.84428 , 0.30165 , 7.57368 , 8.73026 , 130.95397 , 65.81028 , 2.27210 , 0.00000 , 43.65132 , 4.96896 , 5.00000 , 0.83364 , 18.01686
19481 , 132624 , 198.00000 , 4.22312 , 0.53122 , 7.95478 , 18.17326 , 272.59885 , 7.36030 , 2.38643 , 0.00000 , 90.86628 , 1.34337 , 5.00000 , 0.85450 , 16.87399
19482 , 387578 , 209.00000 , 2.84776 , 0.52932 , 9.52404 , 15.33426 , 230.01396 , 54.62220 , 2.85721 , 0.00000 , 76.67132 , 0.55033 , 5.00000 , 0.83589 , 15.00160
19483 , 806338 , 72.00000 , 3.78647 , 0.30537 , 14.84955 , 17.29969 , 259.49537 , 44.67295 , 4.45487 , 0.00000 , 86.49846 , 2.96051 , 5.00000 , 0.97241 , 18.32359
19484 , 638498 , 63.00000 , 2.94542 , 0.54369 , 12.89256 , 7.27979 , 109.19690 , 93.48405 , 3.86777 , 0.00000 , 36.39897 , 3.59373 , 5.00000 , 0.82459 , 16.79552
19485 , 257671 , 56.00000 , 4.17469 , 0.66516 , 10.10520 , 9.39198 , 140.87964 , 70.50359 , 3.03156 , 0.00000 , 46.95988 , 1.58991 , 5.00000 , 0.89324 , 15.89489
19486 , 871503 , 249.00000 , 3.61152 , 0.92576 , 8.60704 , 11.97459 , 179.61879 , 67.06860 , 2.58211 , 0.00000 , 59.87293 , 5.89754 , 5.00000 , 0.87845 , 17.07440
19487 , 919577 , 211.00000 , 3.87781 , 0.58199 , 10.08775 , 18.22613 , 273.39189 , 57.24121 , 3.02633 , 0.00000 , 91.13063 , 5.56084 , 5.00000 , 0.90259 , 17.71673
19488 , 177000 , 253.00000 , 3.09044 , 0.27185 , 5.38305 , 11.59648 , 173.94726 , 14.97866 , 1.61492 , 0.00000 , 57.98242 , 6.01577 , 5.00000 , 0.87467 , 17.05301
19489 , 457322 , 269.00000 , 3.42846 , 0.74453 , 10.39150 , 8.91588 , 133.73827 , 48.61174 , 3.11745 , 0.00000 , 44.57942 , 1.07830 , 5.00000 , 0.84629 , 16.97825
19490 , 890240 , 283.00000 , 2.07964 , 0.81942 , 8.93872 , 7.57747 , 113.66212 , 93.24828 , 2.68162 , 0.00000 , 37.88737 , 1.32870 , 5.00000 , 0.97499 , 17.98178
19491 , 296783 , 318.00000 , 1.70228 , 0.98600 , 13.13345 , 7.60194 , 114.02915 , 35.11895 , 3.94004 , 0.00000 , 38.00972 , 3.83354 , 5.00000 , 0.96477 , 15.96354
19492 , 790899 , 126.00000 , 3.96001 , 0.75646 , 10.26820 , 13.68684 , 205.30265 , 65.79973 , 3.08046 , 0.00000 , 68.43422 , 0.56251 , 5.00000 , 0.90473 , 17.38918
19493 , 287656 , 187.00000 , 3.43199 , 0.63904 , 9.90049 , 12.94104 , 194.11559 , 17.78276 , 2.97015 , 0.00000 , 64.70520 , 4.50095 , 5.00000 , 0.82214 , 18.29085
19494 , 290786 , 363.00000 , 4.93051 , 0.25881 , 6.71426 , 9.80707 , 147.10610 , 82.40216 , 2.01428 , 0.00000 , 49.03537 , 3.76610 , 5.00000 , 0.83315 , 16.00323
19495 , 717747 , 195.00000 , 1.56415 , 0.83634 , 9.31829 , 15.17081 , 227.56209 , 94.67538 , 2.79549 , 0.00000 , 75.85403 , 3.19570 , 5.00000 , 0.98666 , 18.47162
19496 , 281461 , 164.00000 , 2.32106 , 0.36572 , 11.14582 , 16.56028 , 248.40417 , 48.92376 , 3.34375 , 0.00000 , 82.80139 , 5.70220 , 5.00000 , 0.96790 , 18.27099
19497 , 988079 , 86.00000 , 2.76971 , 0.92636 , 6.39508 , 12.87702 , 193.15537 , 18.52378 , 1.91853 , 0.00000 , 64.38512 , 2.98698 , 5.00000 , 0.84262 , 17.05762
19498 , 309223 , 182.00000 , 3.33364 , 0.99228 , 9.78691 , 18.80735 , 282.11025 , 88.11764 , 2.93607 , 0.00000 , 94.03675 , 4.29291 , 5.00000 , 0.91697 , 16.41720
19499 , 715534 , 210.00000 , 3.88057 , 0.31236 , 9.90382 , 18.48058 , 277.20873 , 79.04734 , 2.97115 , 0.00000 , 92.40291 , 1.53080 , 5.00000 , 0.82865 , 16.17550
19500 , 889010 , 168.00000 , 2.47055 , 0.25784 , 12.10545 , 11.73277 , 175.99160 , 6.18985 , 0.00000 , 0.00000 , 58.66387 , 1.98788 , 1.00000 , 0.98643 , 17.06056
19501 , 451860 , 288.00000 , 2.89941 , 0.97053 , 7.69662 , 13.48192 , 202.22884 , 81.98991 , 0.00000 , 0.00000 , 67.40961 , 3.27960 , 1.00000 , 0.89772 , 14.29058
19502 , 223374 , 118.00000 , 4.50429 , 0.65176 , 10.51947 , 12.88158 , 193.22372 , 11.24162 , 0.00000 , 0.00000 , 64.40791 , 1.47949 , 1.00000 , 0.81074 , 16.29986
19503 , 567306 , 246.00000 , 4.31154 , 0.82853 , 9.79353 , 13.97394 , 209.60910 , 49.11048 , 0.00000 , 0.00000 , 69.86970 , 2.26666 , 1.00000 , 0.90603 , 17.41090
19504 , 11965 , 86.00000 , 4.31295 , 0.56917 , 9.86470 , 15.72082 , 235.81227 , 20.76100 , 0.00000 , 0.00000 , 78.60409 , 1.13675 , 1.00000 , 0.93531 , 18.21939
19505 , 55528 , 400.00000 , 2.03768 , 0.72077 , 10.44971 , 6.70936 , 100.64033 , 79.70066 , 0.00000 , 0.00000 , 33.54678 , 3.78114 , 1.00000 , 0.97886 , 17.19673
19506 , 729849 , 234.00000 , 1.55763 , 0.37897 , 9.66129 , 12.93473 , 194.02089 , 21.59120 , 0.00000 , 0.00000 , 64.67363 , 1.57308 , 1.00000 , 0.84437 , 16.94431
19507 , 25024 , 52.00000 , 3.54059 , 0.55619 , 10.04404 , 11.73177 , 175.97650 , 92.92681 , 0.00000 , 0.00000 , 58.65883 , 0.30446 , 1.00000 , 0.94126 , 17.22410
19508 , 131542 , 109.00000 , 2.48250 , 0.30995 , 7.24123 , 11.06806 , 166.02095 , 68.84483 , 0.00000 , 0.00000 , 55.34032 , 3.09042 , 1.00000 , 0.81823 , 15.67024
19509 , 190389 , 148.00000 , 1.79256 , 0.83204 , 11.09151 , 9.71040 , 145.65593 , 63.89231 , 0.00000 , 0.00000 , 48.55198 , 2.04521 , 1.00000 , 0.92351 , 18.21051
19510 , 236153 , 175.00000 , 3.03843 , 0.71726 , 15.98413 , 13.42227 , 201.33400 , 10.67087 , 0.00000 , 0.00000 , 67.11133 , 4.45964 , 1.00000 , 0.84670 , 16.50784
19511 , 653626 , 105.00000 , 3.03154 , 0.68534 , 8.01060 , 14.91776 , 223.76646 , 70.45840 , 0.00000 , 0.00000 , 74.58882 , 4.16303 , 1.00000 , 0.95113 , 18.57387
19512 , 710262 , 169.00000 , 3.90078 , 0.83488 , 6.72998 , 6.73000 , 100.94993 , 49.21460 , 0.00000 , 0.00000 , 33.64998 , 6.08198 , 1.00000 , 0.82065 , 17.59270
19513 , 935129 , 248.00000 , 4.72386 , 0.41377 , 13.09679 , 17.37251 , 260.58758 , 12.16775 , 0.00000 , 0.00000 , 86.86253 , 5.73984 , 1.00000 , 0.97307 , 16.34543
19514 , 920319 , 265.00000 , 4.36232 , 0.93971 , 5.80672 , 8.15534 , 122.33013 , 5.06418 , 0.00000 , 0.00000 , 40.77671 , 2.55786 , 1.00000 , 0.89459 , 16.54291
19515 , 68036 , 49.00000 , 2.93400 , 0.94661 , 8.52238 , 15.60558 , 234.08368 , 71.13608 , 0.00000 , 0.00000 , 78.02789 , 0.96496 , 1.00000 , 0.97471 , 18.58247
19516 , 512290 , 160.00000 , 2.68204 , 0.26067 , 10.42835 , 19.48072 , 292.21080 , 56.06602 , 0.00000 , 0.00000 , 97.40360 , 0.30316 , 1.00000 , 0.95787 , 17.02016
19517 , 733803 , 230.00000 , 2.18170 , 0.69763 , 5.98450 , 17.71873 , 265.78091 , 41.80060 , 0.00000 , 0.00000 , 88.59364 , 2.44135 , 1.00000 , 0.83150 , 18.32789
19518 , 730712 , 276.00000 , 3.41542 , 0.28821 , 11.14630 , 13.45134 , 201.77014 , 19.23168 , 0.00000 , 0.00000 , 67.25671 , 1.27618 , 1.00000 , 0.97659 , 16.39029
19519 , 906625 , 231.00000 , 2.24928 , 0.90433 , 8.24982 , 16.33313 , 244.99702 , 65.97805 , 0.00000 , 0.00000 , 81.66567 , 1.28929 , 1.00000 , 0.89115 , 15.82643
19520 , 768610 , 155.00000 , 4.67967 , 0.80453 , 11.57994 , 14.82117 , 222.31748 , 37.51508 , 0.00000 , 0.00000 , 74.10583 , 5.73641 , 1.00000 , 0.84026 , 16.00273
19521 , 659158 , 103.00000 , 3.46904 , 0.68694 , 8.73442 , 10.04883 , 150.73249 , 8.08514 , 0.00000 , 0.00000 , 50.24416 , 1.62095 , 1.00000 , 0.82604 , 17.50869
19522 , 857305 , 166.00000 , 3.12551 , 0.35479 , 10.23509 , 9.96680 , 149.50199 , 54.23193 , 0.00000 , 0.00000 , 49.83400 , 5.35668 , 1.00000 , 0.98533 , 17.51555
19523 , 446346 , 214.00000 , 3.66322 , 0.38201 , 11.84995 , 13.57024 , 203.55354 , 26.10142 , 0.00000 , 0.00000 , 67.85118 , 3.44212 , 1.00000 , 0.86426 , 17.12824
19524 , 258962 , 182.00000 , 1.38478 , 0.62886 , 7.64621 , 11.13778 , 167.06669 , 10.42603 , 0.00000 , 0.00000 , 55.68890 , 2.45704 , 1.00000 , 0.84560 , 17.00866
19525 , 629510 , 300.00000 , 4.85268 , 0.42526 , 11.67871 , 12.61666 , 189.24997 , 56.26585 , 0.00000 , 0.00000 , 63.08332 , 1.90382 , 1.00000 , 0.97478 , 16.31047
19526 , 88909 , 118.00000 , 3.94231 , 0.41078 , 9.04673 , 9.74001 , 146.10011 , 14.21601 , 0.00000 , 0.00000 , 48.70004 , 3.11724 , 1.00000 , 0.85678 , 16.90088
19527 , 207800 , 301.00000 , 3.48442 , 0.72152 , 11.96495 , 6.83380 , 102.50703 , 66.11107 , 0.00000 , 0.00000 , 34.16901 , 4.90196 , 1.00000 , 0.90350 , 16.59606
19528 , 349333 , 198.00000 , 3.83000 , 0.46484 , 12.45727 , 11.49248 , 172.38727 , 0.60169 , 0.00000 , 0.00000 , 57.46242 , 1.13632 , 1.00000 , 0.81203 , 16.37811
19529 , 230305 , 278.00000 , 1.15289 , 0.94188 , 9.23087 , 14.40966 , 216.14484 , 18.33399 , 0.00000 , 0.00000 , 72.04828 , 0.60193 , 1.00000 , 0.91880 , 15.71735
19530 , 45017 , 41.00000 , 3.35407 , 0.72416 , 9.70898 , 11.54129 , 173.11931 , 20.75236 , 0.00000 , 0.00000 , 57.70644 , 3.57471 , 1.00000 , 0.96765 , 16.55026
19531 , 405016 , 62.00000 , 3.62594 , 0.93016 , 11.67472 , 14.06795 , 211.01921 , 39.39033 , 0.00000 , 0.00000 , 70.33974 , 1.05705 , 1.00000 , 0.90903 , 18.13455
19532 , 854398 , 155.00000 , 4.14472 , 0.25586 , 8.17966 , 12.12724 , 181.90862 , 65.44404 , 0.00000 , 0.00000 , 60.63621 , 4.70530 , 1.00000 , 0.90972 , 16.13614
19533 , 483341 , 87.00000 , 2.08479 , 0.45067 , 10.01701 , 18.58661 , 278.79909 , 97.97631 , 0.00000 , 0.00000 , 92.93303 , 0.38326 , 1.00000 , 0.85212 , 15.91744
19534 , 802589 , 354.00000 , 4.54595 , 0.97359 , 6.79645 , 10.91048 , 163.65721 , 30.86008 , 0.00000 , 0.00000 , 54.55240 , 2.47167 , 1.00000 , 0.91771 , 17.45214
19535 , 83090 , 122.00000 , 1.45221 , 0.93880 , 12.29227 , 10.90645 , 163.59681 , 4.44079 , 0.00000 , 0.00000 , 54.53227 , 2.55236 , 1.00000 , 0.82711 , 16.09321
19536 , 227405 , 48.00000 , 2.22274 , 0.58164 , 9.76801 , 13.38692 , 200.80382 , 26.02297 , 0.00000 , 0.00000 , 66.93461 , 5.13324 , 1.00000 , 0.83400 , 17.38998
19537 , 560053 , 76.00000 , 1.04855 , 0.64998 , 6.39123 , 11.31205 , 169.68078 , 57.22448 , 0.00000 , 0.00000 , 56.56026 , 0.52637 , 1.00000 , 0.91840 , 19.30333
19538 , 124511 , 142.00000 , 1.87770 , 0.61948 , 10.88695 , 15.49676 , 232.45137 , 89.72303 , 0.00000 , 0.00000 , 77.48379 , 5.90048 , 1.00000 , 0.85643 , 17.04984
19539 , 231315 , 163.00000 , 1.51257 , 0.65484 , 10.00384 , 14.00331 , 210.04972 , 76.26345 , 0.00000 , 0.00000 , 70.01657 , 4.68519 , 1.00000 , 0.85660 , 17.04800
19540 , 216147 , 105.00000 , 4.72640 , 0.86125 , 6.36025 , 17.17797 , 257.66961 , 71.74456 , 0.00000 , 0.00000 , 85.88987 , 4.02008 , 1.00000 , 0.86427 , 16.90088
19541 , 807019 , 91.00000 , 2.29962 , 0.62505 , 9.08356 , 8.00694 , 120.10412 , 8.93885 , 0.00000 , 0.00000 , 40.03471 , 4.28453 , 1.00000 , 0.98796 , 18.75949
19542 , 404697 , 83.00000 , 2.69488 , 0.62676 , 7.47518 , 7.34330 , 110.14955 , 51.25978 , 0.00000 , 0.00000 , 36.71652 , 2.65738 , 1.00000 , 0.86879 , 18.50366
19543 , 175232 , 11.00000 , 1.18991 , 0.94089 , 9.92846 , 6.81323 , 102.19847 , 37.70135 , 0.00000 , 0.00000 , 34.06616 , 1.19000 , 1.00000 , 0.97093 , 17.11229
19544 , 458363 , 216.00000 , 3.34055 , 0.66842 , 10.14647 , 8.61993 , 129.29888 , 38.98002 , 0.00000 , 0.00000 , 43.09963 , 0.00989 , 1.00000 , 0.91040 , 18.51328
19545 , 754563 , 275.00000 , 3.45898 , 0.64366 , 8.37481 , 16.57398 , 248.60974 , 98.46577 , 0.00000 , 0.00000 , 82.86991 , 4.75505 , 1.00000 , 0.94254 , 17.19675
19546 , 12371 , 160.00000 , 3.32368 , 0.28170 , 13.92268 , 16.73970 , 251.09555 , 58.25073 , 0.00000 , 0.00000 , 83.69852 , 5.92576 , 1.00000 , 0.91408 , 17.64771
19547 , 451779 , 180.00000 , 2.41198 , 0.91200 , 9.41624 , 18.46473 , 276.97088 , 53.61956 , 0.00000 , 0.00000 , 92.32363 , 0.49317 , 1.00000 , 0.86338 , 16.47440
19548 , 151772 , 146.00000 , 3.42245 , 0.51291 , 8.28463 , 14.63985 , 219.59782 , 46.32299 , 0.00000 , 0.00000 , 73.19927 , 2.51128 , 1.00000 , 0.83512 , 17.34912
19549 , 772360 , 143.00000 , 2.40711 , 0.84629 , 9.67821 , 6.87244 , 103.08656 , 54.98582 , 0.00000 , 0.00000 , 34.36219 , 1.29743 , 1.00000 , 0.85264 , 17.13752
19550 , 82432 , 331.00000 , 3.79405 , 0.58150 , 10.01199 , 6.87851 , 103.17759 , 91.51972 , 0.00000 , 0.00000 , 34.39253 , 2.18035 , 1.00000 , 0.95700 , 17.04407
19551 , 873367 , 225.00000 , 1.03348 , 0.25767 , 4.70198 , 12.12880 , 181.93200 , 70.46095 , 0.00000 , 0.00000 , 60.64400 , 0.68784 , 1.00000 , 0.97621 , 17.15797
19552 , 583007 , 158.00000 , 1.25787 , 0.60450 , 8.90750 , 16.19175 , 242.87622 , 93.22345 , 0.00000 , 0.00000 , 80.95874 , 1.43524 , 1.00000 , 0.86808 , 16.91726
19553 , 726024 , 88.00000 , 3.08364 , 0.32251 , 9.04332 , 13.43305 , 201.49571 , 83.02215 , 0.00000 , 0.00000 , 67.16524 , 5.38049 , 1.00000 , 0.88617 , 18.23154
19554 , 220730 , 115.00000 , 4.75757 , 0.41769 , 11.69397 , 18.68185 , 280.22778 , 69.18855 , 0.00000 , 0.00000 , 93.40926 , 0.64861 , 1.00000 , 0.94898 , 19.83801
19555 , 934061 , 207.00000 , 4.27923 , 0.76991 , 7.49663 , 18.23974 , 273.59616 , 82.37521 , 0.00000 , 0.00000 , 91.19872 , 0.16174 , 1.00000 , 0.90268 , 16.64873
19556 , 564837 , 273.00000 , 1.35097 , 0.80004 , 7.20368 , 14.91559 , 223.73392 , 63.10101 , 0.00000 , 0.00000 , 74.57797 , 5.25064 , 1.00000 , 0.94531 , 16.53892
19557 , 793382 , 181.00000 , 1.59841 , 0.61215 , 7.31422 , 15.00694 , 225.10411 , 22.44886 , 0.00000 , 0.00000 , 75.03470 , 6.13723 , 1.00000 , 0.88131 , 17.59740
19558 , 15835 , 214.00000 , 4.93098 , 0.71791 , 10.85224 , 13.81414 , 207.21204 , 28.83907 , 0.00000 , 0.00000 , 69.07068 , 2.45332 , 1.00000 , 0.82717 , 15.12654
19559 , 912597 , 70.00000 , 1.96622 , 0.42197 , 8.45432 , 16.23460 , 243.51906 , 41.57211 , 0.00000 , 0.00000 , 81.17302 , 1.09114 , 1.00000 , 0.91796 , 18.34642
19560 , 330895 , 142.00000 , 3.84968 , 0.80320 , 11.09984 , 18.11958 , 271.79376 , 25.85846 , 0.00000 , 0.00000 , 90.59792 , 0.32869 , 1.00000 , 0.85539 , 16.69764
19561 , 368297 , 264.00000 , 4.60553 , 0.79976 , 10.86290 , 7.33063 , 109.95945 , 33.87934 , 0.00000 , 0.00000 , 36.65315 , 0.95296 , 1.00000 , 0.81961 , 17.51978
19562 , 657047 , 214.00000 , 2.37753 , 0.98974 , 9.29502 , 7.80407 , 117.06106 , 0.40026 , 0.00000 , 0.00000 , 39.02035 , 3.94497 , 1.00000 , 0.81977 , 17.90989
19563 , 708680 , 301.00000 , 1.81177 , 0.62039 , 10.69077 , 12.83996 , 192.59935 , 66.48853 , 0.00000 , 0.00000 , 64.19978 , 6.12376 , 1.00000 , 0.81297 , 17.23890
19564 , 366828 , 139.00000 , 2.25814 , 0.93542 , 7.99502 , 18.23545 , 273.53169 , 6.63764 , 0.00000 , 0.00000 , 91.17723 , 1.58949 , 1.00000 , 0.96304 , 18.15546
19565 , 438728 , 322.00000 , 3.43550 , 0.93497 , 9.47092 , 9.07753 , 136.16301 , 39.30031 , 0.00000 , 0.00000 , 45.38767 , 2.94771 , 1.00000 , 0.96971 , 17.39889
19566 , 27316 , 41.00000 , 4.55704 , 0.91787 , 11.00442 , 14.24550 , 213.68245 , 85.26043 , 0.00000 , 0.00000 , 71.22748 , 2.59237 , 1.00000 , 0.90164 , 18.68845
19567 , 511389 , 315.00000 , 3.10442 , 0.81379 , 8.15190 , 13.26065 , 198.90982 , 48.36634 , 0.00000 , 0.00000 , 66.30327 , 6.13960 , 1.00000 , 0.83432 , 16.54274
19568 , 246184 , 138.00000 , 3.71487 , 0.75804 , 8.61762 , 18.45206 , 276.78087 , 63.60069 , 0.00000 , 0.00000 , 92.26029 , 4.16339 , 1.00000 , 0.85020 , 16.93820
19569 , 816562 , 314.00000 , 1.45048 , 0.33876 , 10.18909 , 12.92747 , 193.91212 , 8.92933 , 0.00000 , 0.00000 , 64.63737 , 3.31098 , 1.00000 , 0.86705 , 16.21528
19570 , 967096 , 91.00000 , 2.77583 , 0.68727 , 14.11582 , 15.09298 , 226.39463 , 49.40085 , 0.00000 , 0.00000 , 75.46488 , 1.68689 , 1.00000 , 0.90231 , 16.94044
19571 , 757997 , 42.00000 , 4.22175 , 0.72921 , 9.62293 , 14.94985 , 224.24778 , 83.58444 , 0.00000 , 0.00000 , 74.74926 , 3.02714 , 1.00000 , 0.90336 , 16.87933
19572 , 433087 , 263.00000 , 3.04444 , 0.69032 , 6.70278 , 14.27743 , 214.16143 , 15.91170 , 0.00000 , 0.00000 , 71.38714 , 4.04364 , 1.00000 , 0.92804 , 17.39079
19573 , 839185 , 80.00000 , 4.60255 , 0.41875 , 11.39931 , 6.66808 , 100.02115 , 22.89604 , 0.00000 , 0.00000 , 33.34038 , 0.88895 , 1.00000 , 0.85367 , 18.65275
19574 , 405752 , 181.00000 , 1.03462 , 0.45322 , 10.32705 , 18.13178 , 271.97665 , 3.87732 , 0.00000 , 0.00000 , 90.65888 , 5.31244 , 1.00000 , 0.97500 , 16.98035
19575 , 251558 , 68.00000 , 3.68187 , 0.63493 , 10.19057 , 9.96464 , 149.46960 , 71.03732 , 0.00000 , 0.00000 , 49.82320 , 2.21593 , 1.00000 , 0.92144 , 16.51504
19576 , 299798 , 199.00000 , 3.33712 , 0.31279 , 13.97778 , 14.50150 , 217.52255 , 48.14118 , 0.00000 , 0.00000 , 72.50752 , 1.43957 , 1.00000 , 0.88222 , 17.12301
19577 , 447829 , 197.00000 , 2.16930 , 0.91493 , 10.28688 , 13.56370 , 203.45543 , 24.96349 , 0.00000 , 0.00000 , 67.81848 , 0.87818 , 1.00000 , 0.93119 , 16.93826
19578 , 274215 , 230.00000 , 3.46190 , 0.54468 , 11.56554 , 7.58036 , 113.70541 , 63.15533 , 0.00000 , 0.00000 , 37.90180 , 2.83560 , 1.00000 , 0.88092 , 17.95370
19579 , 224231 , 214.00000 , 2.12488 , 0.31671 , 8.75423 , 11.48223 , 172.23342 , 78.78093 , 0.00000 , 0.00000 , 57.41114 , 2.56177 , 1.00000 , 0.89894 , 16.39560
19580 , 473294 , 286.00000 , 1.69821 , 0.69512 , 8.45176 , 9.35315 , 140.29720 , 3.09996 , 0.00000 , 0.00000 , 46.76573 , 0.55044 , 1.00000 , 0.86286 , 17.35670
19581 , 813955 , 288.00000 , 3.42493 , 0.35546 , 9.41316 , 8.73029 , 130.95430 , 8.58457 , 0.00000 , 0.00000 , 43.65143 , 2.27752 , 1.00000 , 0.89768 , 17.46492
19582 , 363700 , 138.00000 , 3.65857 , 0.42167 , 10.38591 , 11.30541 , 169.58119 , 7.99939 , 0.00000 , 0.00000 , 56.52706 , 4.16328 , 1.00000 , 0.90600 , 16.45492
19583 , 547202 , 48.00000 , 2.27368 , 0.30922 , 10.14812 , 17.62340 , 264.35106 , 20.41622 , 0.00000 , 0.00000 , 88.11702 , 3.64463 , 1.00000 , 0.96187 , 16.72606
19584 , 486835 , 81.00000 , 3.89814 , 0.55042 , 9.77809 , 15.62961 , 234.44420 , 25.36017 , 0.00000 , 0.00000 , 78.14807 , 5.88686 , 1.00000 , 0.98875 , 16.79238
19585 , 136423 , 193.00000 , 3.67059 , 0.43701 , 7.27306 , 9.20936 , 138.14043 , 72.99166 , 0.00000 , 0.00000 , 46.04681 , 5.07659 , 1.00000 , 0.90931 , 18.12298
19586 , 419920 , 69.00000 , 2.17625 , 0.73300 , 10.74017 , 10.59688 , 158.95324 , 87.35658 , 0.00000 , 0.00000 , 52.98441 , 2.54343 , 1.00000 , 0.96763 , 17.86446
19587 , 363605 , 96.00000 , 3.51747 , 0.44439 , 10.50150 , 11.53670 , 173.05055 , 84.27953 , 0.00000 , 0.00000 , 57.68352 , 3.78294 , 1.00000 , 0.82857 , 15.26550
19588 , 378069 , 294.00000 , 4.66186 , 0.43190 , 7.11599 , 13.88304 , 208.24565 , 53.48147 , 0.00000 , 0.00000 , 69.41522 , 2.63337 , 1.00000 , 0.89245 , 17.18571
