#sim_number, id, t_peak, C, D, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
26552 , 116300 , 290.00000 , 2.50910 , 0.25684 , 8.32323 , 7.43124 , 111.46855 , 71.75232 , 0.00000 , 0.00000 , 37.15618 , 0.54396 , 4.00000 , 0.98279 , 17.89656
26553 , 231689 , 157.00000 , 3.21583 , 0.35365 , 9.78257 , 18.43385 , 276.50771 , 45.26073 , 0.00000 , 0.00000 , 92.16924 , 2.03291 , 4.00000 , 0.91252 , 25.90101
26554 , 22189 , 85.00000 , 2.73255 , 0.73739 , 9.62538 , 7.17033 , 107.55501 , 4.54437 , 0.00000 , 0.00000 , 35.85167 , 0.66618 , 4.00000 , 0.97910 , 20.76461
26555 , 635677 , 79.00000 , 1.89692 , 0.79851 , 7.57665 , 13.77944 , 206.69161 , 48.62223 , 0.00000 , 0.00000 , 68.89720 , 0.88693 , 4.00000 , 0.98407 , 10.11852
26556 , 255714 , 110.00000 , 3.15651 , 0.29500 , 12.10410 , 14.02104 , 210.31562 , 53.21995 , 0.00000 , 0.00000 , 70.10521 , 2.25851 , 4.00000 , 0.83221 , 11.67220
26557 , 854332 , 113.00000 , 2.76377 , 0.26197 , 8.82029 , 12.54434 , 188.16512 , 36.40261 , 0.00000 , 0.00000 , 62.72171 , 5.35960 , 4.00000 , 0.88407 , 12.61025
26558 , 23538 , 325.00000 , 4.11761 , 0.54668 , 8.13332 , 10.76298 , 161.44477 , 35.41874 , 0.00000 , 0.00000 , 53.81492 , 4.10925 , 4.00000 , 0.89993 , 21.41627
26559 , 494892 , 135.00000 , 4.55910 , 0.94157 , 7.52753 , 17.64087 , 264.61311 , 22.90344 , 0.00000 , 0.00000 , 88.20437 , 4.05273 , 4.00000 , 0.98870 , 28.42399
26560 , 301068 , 328.00000 , 4.21972 , 0.43406 , 10.25327 , 6.92988 , 103.94823 , 40.14336 , 0.00000 , 0.00000 , 34.64941 , 5.56693 , 4.00000 , 0.92973 , 17.06262
26561 , 941257 , 56.00000 , 2.32660 , 0.85081 , 8.92242 , 19.11521 , 286.72815 , 88.57622 , 0.00000 , 0.00000 , 95.57605 , 0.07473 , 4.00000 , 0.91891 , 21.29535
26562 , 239437 , 144.00000 , 3.70135 , 0.42106 , 8.53988 , 9.12399 , 136.85978 , 2.89084 , 0.00000 , 0.00000 , 45.61993 , 2.92298 , 4.00000 , 0.81912 , 12.39001
26563 , 50789 , 58.00000 , 2.51169 , 0.43928 , 10.49005 , 11.95305 , 179.29574 , 5.51809 , 0.00000 , 0.00000 , 59.76525 , 4.70560 , 4.00000 , 0.85582 , 19.03895
26564 , 211794 , 176.00000 , 4.02416 , 0.31992 , 9.71274 , 10.63453 , 159.51788 , 61.79347 , 0.00000 , 0.00000 , 53.17263 , 2.88414 , 4.00000 , 0.86535 , 17.98554
26565 , 41527 , 277.00000 , 2.69915 , 0.38660 , 9.94939 , 15.39562 , 230.93431 , 15.31860 , 0.00000 , 0.00000 , 76.97810 , 2.18587 , 4.00000 , 0.93370 , 17.97163
26566 , 83979 , 217.00000 , 3.01731 , 0.51624 , 9.39175 , 16.79747 , 251.96199 , 71.52270 , 0.00000 , 0.00000 , 83.98733 , 5.14584 , 4.00000 , 0.84734 , 11.33541
26567 , 791522 , 339.00000 , 3.80917 , 0.40521 , 12.98294 , 10.09847 , 151.47701 , 69.99310 , 0.00000 , 0.00000 , 50.49234 , 4.70984 , 4.00000 , 0.86158 , 19.48425
26568 , 570675 , 265.00000 , 1.08701 , 0.56346 , 12.65853 , 15.41961 , 231.29418 , 47.06425 , 0.00000 , 0.00000 , 77.09806 , 5.67690 , 4.00000 , 0.92481 , 20.26599
26569 , 748272 , 125.00000 , 3.51807 , 0.90417 , 9.86464 , 15.00232 , 225.03483 , 90.84535 , 0.00000 , 0.00000 , 75.01161 , 1.19715 , 4.00000 , 0.81277 , 15.42634
26570 , 152525 , 192.00000 , 4.75180 , 0.97270 , 11.01706 , 14.69754 , 220.46305 , 86.04334 , 0.00000 , 0.00000 , 73.48768 , 0.68794 , 4.00000 , 0.81816 , 14.62809
26571 , 916419 , 280.00000 , 3.83275 , 0.38743 , 9.08683 , 12.15350 , 182.30254 , 80.74210 , 0.00000 , 0.00000 , 60.76751 , 1.93499 , 4.00000 , 0.91888 , 22.40179
26572 , 570106 , 172.00000 , 1.26045 , 0.62879 , 9.96513 , 19.63248 , 294.48726 , 21.17798 , 0.00000 , 0.00000 , 98.16242 , 2.90756 , 4.00000 , 0.91192 , 20.30211
26573 , 434811 , 264.00000 , 3.86028 , 0.41070 , 14.41464 , 17.28938 , 259.34067 , 42.56926 , 0.00000 , 0.00000 , 86.44689 , 3.52690 , 4.00000 , 0.97306 , 27.47210
26574 , 166559 , 149.00000 , 1.29295 , 0.96500 , 7.84230 , 9.43240 , 141.48604 , 29.32521 , 0.00000 , 0.00000 , 47.16201 , 4.04651 , 4.00000 , 0.97857 , 16.88648
26575 , 418563 , 245.00000 , 1.36057 , 0.32862 , 11.61927 , 18.12535 , 271.88020 , 45.17468 , 0.00000 , 0.00000 , 90.62673 , 3.23125 , 4.00000 , 0.89703 , 21.41442
26576 , 201647 , 140.00000 , 3.37021 , 0.56817 , 11.59873 , 18.85481 , 282.82212 , 94.80641 , 0.00000 , 0.00000 , 94.27404 , 2.24284 , 4.00000 , 0.85397 , 22.67222
26577 , 129052 , 323.00000 , 4.72758 , 0.64441 , 7.57974 , 10.00379 , 150.05684 , 37.16627 , 0.00000 , 0.00000 , 50.01895 , 3.77424 , 4.00000 , 0.96460 , 5.34930
26578 , 340702 , 148.00000 , 1.79245 , 0.40115 , 10.80252 , 14.24057 , 213.60855 , 38.15182 , 0.00000 , 0.00000 , 71.20285 , 1.26641 , 4.00000 , 0.93014 , 10.63508
26579 , 446036 , 81.00000 , 3.57724 , 0.48169 , 9.40096 , 10.60151 , 159.02263 , 96.03330 , 0.00000 , 0.00000 , 53.00754 , 3.10817 , 4.00000 , 0.91646 , 21.88227
26580 , 606571 , 80.00000 , 1.97057 , 0.27302 , 10.14836 , 14.05218 , 210.78274 , 59.49793 , 0.00000 , 0.00000 , 70.26091 , 0.00207 , 4.00000 , 0.88254 , 17.13682
26581 , 877086 , 270.00000 , 2.15110 , 0.42900 , 11.47109 , 11.03732 , 165.55975 , 67.02719 , 0.00000 , 0.00000 , 55.18658 , 2.57943 , 4.00000 , 0.91219 , 16.29089
26582 , 29553 , 67.00000 , 1.55813 , 0.52791 , 14.82129 , 16.79983 , 251.99738 , 21.60073 , 0.00000 , 0.00000 , 83.99913 , 5.24636 , 4.00000 , 0.83511 , 6.65264
26583 , 982910 , 172.00000 , 4.76646 , 0.28416 , 12.32583 , 14.83902 , 222.58533 , 78.14407 , 0.00000 , 0.00000 , 74.19511 , 5.23550 , 4.00000 , 0.96727 , 10.46539
26584 , 495608 , 78.00000 , 2.20688 , 0.95357 , 9.86871 , 15.33620 , 230.04305 , 15.75226 , 0.00000 , 0.00000 , 76.68102 , 6.10866 , 4.00000 , 0.94721 , 13.32372
26585 , 652887 , 40.00000 , 3.52606 , 0.49490 , 9.75650 , 11.06241 , 165.93610 , 8.03326 , 0.00000 , 0.00000 , 55.31203 , 1.00514 , 4.00000 , 0.81369 , 19.70149
26586 , 178183 , 318.00000 , 2.25804 , 0.71202 , 8.67659 , 9.64937 , 144.74060 , 48.05561 , 0.00000 , 0.00000 , 48.24687 , 3.46649 , 4.00000 , 0.95233 , 15.24438
26587 , 580442 , 177.00000 , 2.02003 , 0.79577 , 10.32907 , 8.63643 , 129.54646 , 86.30708 , 0.00000 , 0.00000 , 43.18215 , 4.16162 , 4.00000 , 0.83117 , 16.93838
26588 , 825698 , 253.00000 , 1.09513 , 0.61938 , 10.08031 , 16.81976 , 252.29641 , 29.95724 , 0.00000 , 0.00000 , 84.09880 , 6.25552 , 4.00000 , 0.98557 , 8.61583
26589 , 3030 , 285.00000 , 4.88026 , 0.33695 , 10.51933 , 6.68147 , 100.22203 , 66.80980 , 0.00000 , 0.00000 , 33.40734 , 0.60763 , 4.00000 , 0.85966 , 20.42790
26590 , 556470 , 232.00000 , 3.86032 , 0.56563 , 9.87029 , 9.26058 , 138.90877 , 24.04344 , 0.00000 , 0.00000 , 46.30292 , 3.57136 , 4.00000 , 0.98884 , 11.21469
26591 , 639527 , 198.00000 , 4.55853 , 0.76561 , 8.51472 , 13.60375 , 204.05622 , 77.69228 , 0.00000 , 0.00000 , 68.01874 , 2.64771 , 4.00000 , 0.88697 , 14.07441
26592 , 878033 , 303.00000 , 1.22183 , 0.82545 , 10.97796 , 8.25527 , 123.82899 , 70.44125 , 0.00000 , 0.00000 , 41.27633 , 1.22645 , 4.00000 , 0.95831 , 15.05284
26593 , 244442 , 342.00000 , 2.77133 , 0.45917 , 11.92282 , 8.03736 , 120.56035 , 59.51108 , 0.00000 , 0.00000 , 40.18678 , 3.26615 , 4.00000 , 0.92868 , 16.18740
26594 , 762531 , 112.00000 , 3.39554 , 0.99730 , 10.31805 , 16.32427 , 244.86403 , 33.61794 , 0.00000 , 0.00000 , 81.62134 , 4.24595 , 4.00000 , 0.83697 , 19.29117
26595 , 354733 , 70.00000 , 3.87978 , 0.45013 , 9.73454 , 17.07696 , 256.15445 , 3.41081 , 0.00000 , 0.00000 , 85.38482 , 5.78144 , 4.00000 , 0.92244 , 18.76501
26596 , 558337 , 61.00000 , 4.93143 , 0.97113 , 9.06654 , 16.61947 , 249.29206 , 2.31639 , 0.00000 , 0.00000 , 83.09735 , 3.39626 , 4.00000 , 0.91619 , 14.94308
26597 , 200478 , 249.00000 , 4.01330 , 0.95897 , 11.79417 , 15.21080 , 228.16200 , 93.15159 , 0.00000 , 0.00000 , 76.05400 , 4.49645 , 4.00000 , 0.97821 , 15.92154
26598 , 441527 , 89.00000 , 1.27650 , 0.50189 , 8.41107 , 18.04516 , 270.67741 , 61.06557 , 0.00000 , 0.00000 , 90.22580 , 4.81521 , 4.00000 , 0.90600 , 28.79085
26599 , 6718 , 249.00000 , 4.92625 , 0.83329 , 7.22097 , 9.01382 , 135.20731 , 94.51546 , 0.00000 , 0.00000 , 45.06910 , 4.82061 , 4.00000 , 0.91210 , 18.20194
26600 , 923457 , 95.00000 , 3.07852 , 0.88848 , 10.11960 , 11.07013 , 166.05198 , 90.99296 , 0.00000 , 0.00000 , 55.35066 , 3.11685 , 4.00000 , 0.93437 , 12.68009
26601 , 213549 , 274.00000 , 3.20537 , 0.29339 , 12.16442 , 13.70318 , 205.54777 , 38.80170 , 0.00000 , 0.00000 , 68.51592 , 5.74778 , 4.00000 , 0.81149 , 28.30019
26602 , 769279 , 64.00000 , 2.66580 , 0.45828 , 7.00586 , 14.86368 , 222.95518 , 60.60921 , 0.00000 , 0.00000 , 74.31839 , 4.19290 , 4.00000 , 0.84698 , 7.11096
26603 , 753579 , 97.00000 , 2.80499 , 0.46154 , 6.37775 , 10.26429 , 153.96439 , 25.38595 , 0.00000 , 0.00000 , 51.32146 , 5.78172 , 4.00000 , 0.95516 , 16.35720
26604 , 184942 , 182.00000 , 1.43012 , 0.92687 , 12.38920 , 15.96431 , 239.46464 , 16.84926 , 0.00000 , 0.00000 , 79.82155 , 3.37335 , 4.00000 , 0.91469 , 10.23231
26605 , 400512 , 116.00000 , 1.93456 , 0.86137 , 9.85176 , 16.81338 , 252.20075 , 13.24284 , 0.00000 , 0.00000 , 84.06692 , 0.67983 , 4.00000 , 0.87875 , 9.40510
26606 , 255762 , 153.00000 , 4.28499 , 0.32322 , 11.73958 , 18.80016 , 282.00236 , 76.24095 , 0.00000 , 0.00000 , 94.00079 , 2.41067 , 4.00000 , 0.87128 , 21.32462
26607 , 568695 , 233.00000 , 2.68351 , 0.49062 , 9.31085 , 16.98276 , 254.74138 , 37.03465 , 0.00000 , 0.00000 , 84.91379 , 4.06374 , 4.00000 , 0.92081 , 15.74587
26608 , 929432 , 293.00000 , 2.00246 , 0.47163 , 13.82098 , 8.60682 , 129.10234 , 36.12517 , 0.00000 , 0.00000 , 43.03411 , 4.23484 , 4.00000 , 0.90620 , 16.05506
26609 , 614682 , 247.00000 , 1.87875 , 0.38816 , 10.46823 , 12.70140 , 190.52093 , 65.17770 , 0.00000 , 0.00000 , 63.50698 , 4.93478 , 4.00000 , 0.81161 , 22.68788
26610 , 548146 , 177.00000 , 4.46890 , 0.84706 , 10.33212 , 18.19512 , 272.92676 , 46.63850 , 0.00000 , 0.00000 , 90.97559 , 6.05565 , 4.00000 , 0.98457 , 11.53031
26611 , 806131 , 283.00000 , 1.78148 , 0.84048 , 8.31993 , 9.79211 , 146.88165 , 27.06046 , 0.00000 , 0.00000 , 48.96055 , 3.91983 , 4.00000 , 0.94592 , 18.94305
26612 , 907985 , 103.00000 , 2.71870 , 0.66217 , 11.50163 , 19.99509 , 299.92629 , 78.71424 , 0.00000 , 0.00000 , 99.97543 , 3.63165 , 4.00000 , 0.82310 , 14.88126
26613 , 568852 , 184.00000 , 4.94894 , 0.53912 , 8.73427 , 18.02324 , 270.34860 , 66.18775 , 0.00000 , 0.00000 , 90.11620 , 1.37962 , 4.00000 , 0.86308 , 16.06546
26614 , 318634 , 196.00000 , 2.02744 , 0.59125 , 9.89804 , 19.01763 , 285.26452 , 27.56375 , 0.00000 , 0.00000 , 95.08817 , 2.29077 , 4.00000 , 0.93431 , 15.38396
26615 , 542249 , 90.00000 , 1.07980 , 0.40003 , 11.41954 , 13.62893 , 204.43401 , 62.17549 , 0.00000 , 0.00000 , 68.14467 , 1.63410 , 4.00000 , 0.92958 , 15.36754
26616 , 884579 , 208.00000 , 2.81354 , 0.70652 , 10.66261 , 14.41322 , 216.19826 , 53.88012 , 0.00000 , 0.00000 , 72.06609 , 1.83219 , 4.00000 , 0.93754 , 21.07506
26617 , 586695 , 175.00000 , 1.62325 , 0.38874 , 11.83838 , 13.35482 , 200.32230 , 15.23667 , 0.00000 , 0.00000 , 66.77410 , 2.90162 , 4.00000 , 0.91030 , 18.59374
26618 , 756733 , 163.00000 , 3.98901 , 0.65582 , 10.87893 , 18.41648 , 276.24721 , 8.64706 , 0.00000 , 0.00000 , 92.08240 , 1.68302 , 4.00000 , 0.85108 , 16.34790
26619 , 194093 , 126.00000 , 4.86498 , 0.93853 , 15.80718 , 13.22753 , 198.41293 , 5.64528 , 0.00000 , 0.00000 , 66.13764 , 5.96468 , 4.00000 , 0.83722 , 12.47064
26620 , 85835 , 261.00000 , 4.03385 , 0.59503 , 8.19970 , 18.03148 , 270.47221 , 55.24472 , 0.00000 , 0.00000 , 90.15740 , 3.04391 , 4.00000 , 0.90132 , 19.92562
26621 , 800713 , 306.00000 , 1.94883 , 0.88274 , 10.00673 , 9.08978 , 136.34666 , 39.08555 , 0.00000 , 0.00000 , 45.44889 , 0.92390 , 4.00000 , 0.86123 , 7.14444
26622 , 137298 , 198.00000 , 1.00963 , 0.65931 , 9.60717 , 14.21335 , 213.20031 , 60.36378 , 0.00000 , 0.00000 , 71.06677 , 1.44727 , 4.00000 , 0.91456 , 13.82230
26623 , 896516 , 159.00000 , 4.61024 , 0.35727 , 8.47745 , 15.11655 , 226.74819 , 17.42602 , 0.00000 , 0.00000 , 75.58273 , 4.58529 , 4.00000 , 0.81871 , 19.22529
26624 , 512776 , 55.00000 , 2.30003 , 0.90681 , 7.64320 , 14.87761 , 223.16413 , 97.93378 , 0.00000 , 0.00000 , 74.38804 , 4.04390 , 4.00000 , 0.88644 , 17.58022
26625 , 546127 , 178.00000 , 4.27096 , 0.66570 , 9.22313 , 15.35381 , 230.30721 , 75.67559 , 0.00000 , 0.00000 , 76.76907 , 5.27677 , 4.00000 , 0.92500 , 14.35829
26626 , 823646 , 82.00000 , 2.16720 , 0.75049 , 8.62720 , 15.70347 , 235.55206 , 93.64371 , 0.00000 , 0.00000 , 78.51735 , 6.27304 , 4.00000 , 0.98445 , 18.16953
26627 , 91764 , 309.00000 , 1.79965 , 0.27801 , 7.84710 , 14.48251 , 217.23767 , 36.58373 , 0.00000 , 0.00000 , 72.41256 , 0.30147 , 4.00000 , 0.84318 , 20.82251
26628 , 942684 , 284.00000 , 2.50010 , 0.30384 , 9.93778 , 14.42415 , 216.36222 , 98.13268 , 0.00000 , 0.00000 , 72.12074 , 0.83138 , 4.00000 , 0.86612 , 16.46583
26629 , 570215 , 280.00000 , 3.64105 , 0.58939 , 7.94631 , 14.22353 , 213.35291 , 2.75241 , 0.00000 , 0.00000 , 71.11764 , 2.63855 , 4.00000 , 0.93935 , 19.87211
26630 , 161845 , 331.00000 , 3.68648 , 0.48164 , 7.71479 , 12.39262 , 185.88931 , 74.99895 , 0.00000 , 0.00000 , 61.96310 , 1.42793 , 4.00000 , 0.88250 , 20.11555
26631 , 320489 , 294.00000 , 4.97038 , 0.86450 , 8.30636 , 12.71550 , 190.73254 , 55.55991 , 0.00000 , 0.00000 , 63.57751 , 0.07829 , 4.00000 , 0.95679 , 17.96739
26632 , 251986 , 135.00000 , 4.64840 , 0.58481 , 6.85305 , 14.87966 , 223.19484 , 27.37862 , 0.00000 , 0.00000 , 74.39828 , 2.42194 , 4.00000 , 0.91204 , 14.94472
26633 , 518659 , 171.00000 , 3.32447 , 0.94170 , 6.04188 , 19.43502 , 291.52525 , 18.85944 , 0.00000 , 0.00000 , 97.17508 , 1.84634 , 4.00000 , 0.93880 , 16.25514
26634 , 625419 , 224.00000 , 1.44245 , 0.90187 , 10.57040 , 13.12629 , 196.89432 , 57.75105 , 0.00000 , 0.00000 , 65.63144 , 0.72676 , 4.00000 , 0.88265 , 12.73771
26635 , 465459 , 259.00000 , 3.09888 , 0.53008 , 11.06515 , 14.35492 , 215.32384 , 69.05034 , 0.00000 , 0.00000 , 71.77461 , 6.06179 , 4.00000 , 0.84582 , 9.56083
26636 , 671191 , 159.00000 , 3.96869 , 0.25681 , 9.74054 , 14.45179 , 216.77688 , 85.53805 , 0.00000 , 0.00000 , 72.25896 , 6.07232 , 4.00000 , 0.96396 , 21.06281
26637 , 962019 , 216.00000 , 2.16819 , 0.79637 , 11.07772 , 9.79608 , 146.94124 , 40.88048 , 0.00000 , 0.00000 , 48.98041 , 4.90331 , 4.00000 , 0.86277 , 17.33993
26638 , 734026 , 277.00000 , 1.28251 , 0.34771 , 11.96938 , 12.63210 , 189.48157 , 34.31351 , 0.00000 , 0.00000 , 63.16052 , 4.27325 , 4.00000 , 0.90157 , 14.76527
26639 , 810318 , 297.00000 , 2.02684 , 0.62937 , 9.42818 , 12.36802 , 185.52024 , 38.95996 , 0.00000 , 0.00000 , 61.84008 , 2.49596 , 4.00000 , 0.96350 , 10.81573
26640 , 608074 , 61.00000 , 2.11598 , 0.54959 , 8.79717 , 8.15782 , 122.36736 , 9.54302 , 0.00000 , 0.00000 , 40.78912 , 2.90296 , 4.00000 , 0.85573 , 15.59076
26641 , 815782 , 136.00000 , 4.09048 , 0.84397 , 8.60543 , 15.63443 , 234.51644 , 81.67099 , 0.00000 , 0.00000 , 78.17215 , 5.77820 , 4.00000 , 0.88413 , 23.82255
26642 , 440626 , 95.00000 , 1.30059 , 0.46986 , 8.21912 , 19.66415 , 294.96226 , 90.89405 , 0.00000 , 0.00000 , 98.32075 , 2.51762 , 4.00000 , 0.87229 , 13.40525
26643 , 493580 , 45.00000 , 2.61216 , 0.50829 , 11.95478 , 7.44269 , 111.64041 , 99.21711 , 0.00000 , 0.00000 , 37.21347 , 2.39836 , 4.00000 , 0.98645 , 10.37087
26644 , 41018 , 352.00000 , 4.03006 , 0.99829 , 11.88137 , 6.91075 , 103.66129 , 42.66096 , 0.00000 , 0.00000 , 34.55376 , 1.32285 , 4.00000 , 0.97631 , 7.14619
26645 , 247828 , 206.00000 , 1.02214 , 0.25401 , 8.89312 , 18.50382 , 277.55736 , 7.50581 , 0.00000 , 0.00000 , 92.51912 , 0.59558 , 4.00000 , 0.89523 , 19.15163
26646 , 997862 , 169.00000 , 1.06280 , 0.68702 , 10.95574 , 9.01935 , 135.29024 , 51.07974 , 0.00000 , 0.00000 , 45.09675 , 5.44994 , 4.00000 , 0.86271 , 21.41738
26647 , 305952 , 54.00000 , 1.13854 , 0.52266 , 11.48272 , 10.56697 , 158.50459 , 98.76511 , 0.00000 , 0.00000 , 52.83486 , 0.95428 , 4.00000 , 0.92971 , 7.99909
26648 , 302484 , 99.00000 , 1.36603 , 0.48198 , 15.71350 , 16.73392 , 251.00881 , 31.57788 , 0.00000 , 0.00000 , 83.66960 , 3.37356 , 4.00000 , 0.85572 , 22.37734
26649 , 125454 , 408.00000 , 2.78582 , 0.52976 , 12.06414 , 7.05081 , 105.76219 , 40.71890 , 0.00000 , 0.00000 , 35.25406 , 2.57033 , 4.00000 , 0.87927 , 14.33469
26650 , 209300 , 145.00000 , 2.88630 , 0.40683 , 8.78880 , 19.26050 , 288.90752 , 45.24959 , 0.00000 , 0.00000 , 96.30251 , 2.22742 , 4.00000 , 0.83893 , 23.60185
26651 , 764740 , 82.00000 , 3.94342 , 0.92961 , 7.32930 , 7.44313 , 111.64691 , 14.47629 , 0.00000 , 0.00000 , 37.21564 , 1.73061 , 4.00000 , 0.95889 , 21.10146
26652 , 285380 , 207.00000 , 2.36230 , 0.38208 , 6.81325 , 11.12377 , 166.85653 , 53.31305 , 0.00000 , 0.00000 , 55.61884 , 1.25352 , 4.00000 , 0.88856 , 26.40756
26653 , 991059 , 333.00000 , 2.98368 , 0.63065 , 11.96690 , 8.70168 , 130.52513 , 95.20279 , 0.00000 , 0.00000 , 43.50838 , 2.98266 , 4.00000 , 0.92635 , 20.87720
26654 , 262024 , 284.00000 , 4.82414 , 0.92875 , 8.40042 , 15.48690 , 232.30343 , 52.04962 , 0.00000 , 0.00000 , 77.43448 , 2.77798 , 4.00000 , 0.93001 , 17.58658
26655 , 882855 , 60.00000 , 2.69987 , 0.32372 , 11.36770 , 18.55353 , 278.30290 , 50.54855 , 0.00000 , 0.00000 , 92.76763 , 5.57754 , 4.00000 , 0.81126 , 20.95371
26656 , 235006 , 331.00000 , 2.50728 , 0.95045 , 9.40698 , 6.86880 , 103.03205 , 75.43637 , 0.00000 , 0.00000 , 34.34402 , 1.75139 , 4.00000 , 0.88653 , 25.08701
26657 , 686005 , 192.00000 , 2.68460 , 0.87838 , 10.07055 , 16.67863 , 250.17948 , 78.75756 , 0.00000 , 0.00000 , 83.39316 , 4.20590 , 4.00000 , 0.81708 , 21.35351
26658 , 225059 , 47.00000 , 2.22279 , 0.79495 , 10.81363 , 18.71610 , 280.74155 , 73.78831 , 0.00000 , 0.00000 , 93.58052 , 5.95887 , 4.00000 , 0.88488 , 19.32021
26659 , 889706 , 253.00000 , 1.74825 , 0.66576 , 7.50981 , 11.58761 , 173.81411 , 41.91683 , 0.00000 , 0.00000 , 57.93804 , 2.37295 , 4.00000 , 0.84118 , 15.47969
26660 , 557819 , 92.00000 , 1.28698 , 0.83516 , 9.68597 , 18.85452 , 282.81779 , 72.40292 , 0.00000 , 0.00000 , 94.27260 , 2.53036 , 4.00000 , 0.82489 , 9.91994
26661 , 380236 , 354.00000 , 3.73145 , 0.82371 , 8.95893 , 10.83939 , 162.59079 , 81.36696 , 0.00000 , 0.00000 , 54.19693 , 0.63660 , 4.00000 , 0.85398 , 12.38747
26662 , 716989 , 113.00000 , 2.36154 , 0.54856 , 9.74269 , 16.09850 , 241.47756 , 40.60442 , 0.00000 , 0.00000 , 80.49252 , 1.62818 , 4.00000 , 0.92045 , 12.66188
26663 , 981002 , 247.00000 , 4.81502 , 0.47422 , 11.74168 , 15.85402 , 237.81024 , 51.83493 , 0.00000 , 0.00000 , 79.27008 , 5.64816 , 4.00000 , 0.94701 , 16.92917
26664 , 760950 , 251.00000 , 4.69461 , 0.90711 , 10.98077 , 15.62700 , 234.40496 , 83.10400 , 0.00000 , 0.00000 , 78.13499 , 4.33600 , 4.00000 , 0.85843 , 13.27550
26665 , 268418 , 361.00000 , 2.41293 , 0.71510 , 10.04386 , 7.28200 , 109.22997 , 33.05694 , 0.00000 , 0.00000 , 36.40999 , 1.19093 , 4.00000 , 0.95419 , 12.30498
26666 , 34800 , 53.00000 , 2.31148 , 0.67750 , 13.01923 , 18.75656 , 281.34839 , 42.63160 , 0.00000 , 0.00000 , 93.78280 , 1.98841 , 4.00000 , 0.83148 , 12.48465
26667 , 316164 , 275.00000 , 4.60941 , 0.62404 , 11.58694 , 17.58174 , 263.72613 , 9.71213 , 0.00000 , 0.00000 , 87.90871 , 0.17313 , 4.00000 , 0.93705 , 15.37265
26668 , 991808 , 298.00000 , 2.76996 , 0.63424 , 13.40226 , 8.78257 , 131.73860 , 99.74637 , 0.00000 , 0.00000 , 43.91287 , 0.15408 , 4.00000 , 0.92359 , 15.96374
26669 , 176329 , 129.00000 , 3.30976 , 0.38986 , 9.47278 , 12.18571 , 182.78564 , 39.62692 , 0.00000 , 0.00000 , 60.92855 , 2.09528 , 4.00000 , 0.84322 , 6.79796
26670 , 768546 , 62.00000 , 2.33500 , 0.71026 , 6.60512 , 19.50969 , 292.64529 , 73.67567 , 0.00000 , 0.00000 , 97.54843 , 0.00410 , 4.00000 , 0.82790 , 19.10437
26671 , 412037 , 169.00000 , 4.93934 , 0.43878 , 7.61616 , 16.33148 , 244.97217 , 90.06429 , 0.00000 , 0.00000 , 81.65739 , 1.49177 , 4.00000 , 0.83102 , 13.69362
26672 , 693111 , 281.00000 , 2.50151 , 0.99630 , 9.84038 , 10.24322 , 153.64823 , 82.25610 , 0.00000 , 0.00000 , 51.21608 , 1.30354 , 4.00000 , 0.94450 , 8.54848
26673 , 307778 , 204.00000 , 1.46210 , 0.59633 , 6.87752 , 13.15713 , 197.35699 , 40.81918 , 0.00000 , 0.00000 , 65.78566 , 4.10892 , 4.00000 , 0.85034 , 24.72986
26674 , 262386 , 25.00000 , 3.72251 , 0.89836 , 12.17788 , 12.04536 , 180.68042 , 61.85065 , 0.00000 , 0.00000 , 60.22681 , 0.66332 , 4.00000 , 0.84611 , 17.76361
26675 , 593202 , 305.00000 , 1.75327 , 0.76279 , 6.97469 , 11.48267 , 172.24012 , 29.72168 , 0.00000 , 0.00000 , 57.41337 , 3.62218 , 4.00000 , 0.92214 , 21.34500
26676 , 776273 , 168.00000 , 1.96523 , 0.29877 , 9.72439 , 14.00805 , 210.12075 , 34.05512 , 0.00000 , 0.00000 , 70.04025 , 2.38699 , 4.00000 , 0.95109 , 21.43276
26677 , 653811 , 24.00000 , 2.02722 , 0.72040 , 14.46008 , 11.15621 , 167.34319 , 0.41263 , 0.00000 , 0.00000 , 55.78106 , 4.18121 , 4.00000 , 0.95577 , 20.60281
26678 , 895492 , 70.00000 , 1.12963 , 0.83606 , 6.88362 , 7.32840 , 109.92601 , 59.98333 , 0.00000 , 0.00000 , 36.64200 , 2.37619 , 4.00000 , 0.81647 , 21.77052
26679 , 460072 , 366.00000 , 3.30623 , 0.76384 , 7.92238 , 6.71241 , 100.68615 , 48.09506 , 0.00000 , 0.00000 , 33.56205 , 5.04499 , 4.00000 , 0.86041 , 21.24438
26680 , 125432 , 103.00000 , 4.24060 , 0.66597 , 9.84394 , 18.17345 , 272.60178 , 20.26096 , 0.00000 , 0.00000 , 90.86726 , 1.95915 , 4.00000 , 0.88991 , 19.76474
26681 , 312946 , 281.00000 , 2.07902 , 0.81133 , 9.92094 , 8.12940 , 121.94107 , 65.34756 , 0.00000 , 0.00000 , 40.64702 , 4.49591 , 4.00000 , 0.96688 , 23.57664
26682 , 663156 , 103.00000 , 3.41250 , 0.91884 , 11.10370 , 19.77423 , 296.61349 , 55.16771 , 0.00000 , 0.00000 , 98.87116 , 6.04052 , 4.00000 , 0.95216 , 8.42049
