#sim_number, id, t_peak, C, D, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
23133 , 250799 , 80.00000 , 2.68604 , 0.58129 , 6.51392 , 17.50327 , 262.54905 , 4.72566 , 0.00000 , 0.00000 , 87.51635 , 1.72646 , 3.00000 , 0.96548 , 19.76030
23134 , 565108 , 238.00000 , 4.21401 , 0.77591 , 8.55740 , 19.09244 , 286.38664 , 75.47878 , 0.00000 , 0.00000 , 95.46221 , 5.23833 , 3.00000 , 0.90361 , 19.43588
23135 , 762336 , 90.00000 , 1.84149 , 0.67158 , 7.29265 , 19.12388 , 286.85823 , 69.45093 , 0.00000 , 0.00000 , 95.61941 , 3.02333 , 3.00000 , 0.86784 , 13.06369
23136 , 972591 , 53.00000 , 1.70007 , 0.87661 , 12.76225 , 17.59948 , 263.99220 , 86.71511 , 0.00000 , 0.00000 , 87.99740 , 2.61263 , 3.00000 , 0.87176 , 19.98139
23137 , 675786 , 101.00000 , 2.61243 , 0.41827 , 12.15684 , 9.96364 , 149.45458 , 31.17620 , 0.00000 , 0.00000 , 49.81819 , 4.21137 , 3.00000 , 0.86138 , 19.09098
23138 , 977305 , 213.00000 , 3.33864 , 0.78737 , 10.25390 , 18.56139 , 278.42090 , 7.46309 , 0.00000 , 0.00000 , 92.80697 , 0.07047 , 3.00000 , 0.87568 , 12.59731
23139 , 990019 , 336.00000 , 3.13081 , 0.67273 , 10.86502 , 8.67369 , 130.10530 , 59.27607 , 0.00000 , 0.00000 , 43.36843 , 4.51637 , 3.00000 , 0.94417 , 12.55527
23140 , 128611 , 179.00000 , 1.07713 , 0.41439 , 10.81333 , 9.33195 , 139.97921 , 45.09747 , 0.00000 , 0.00000 , 46.65974 , 1.80630 , 3.00000 , 0.91412 , 14.21821
23141 , 564569 , 248.00000 , 2.00005 , 0.26858 , 12.08291 , 19.34967 , 290.24505 , 95.14064 , 0.00000 , 0.00000 , 96.74835 , 3.43951 , 3.00000 , 0.88148 , 8.61315
23142 , 536958 , 115.00000 , 3.58753 , 0.40295 , 9.35229 , 14.03651 , 210.54770 , 9.74150 , 0.00000 , 0.00000 , 70.18257 , 1.40316 , 3.00000 , 0.81294 , 9.29818
23143 , 398969 , 204.00000 , 1.91766 , 0.32401 , 6.94940 , 11.45215 , 171.78224 , 80.98670 , 0.00000 , 0.00000 , 57.26075 , 0.48045 , 3.00000 , 0.95739 , 21.09314
23144 , 471538 , 340.00000 , 1.36828 , 0.96969 , 13.08016 , 7.06776 , 106.01642 , 86.16604 , 0.00000 , 0.00000 , 35.33881 , 1.55652 , 3.00000 , 0.97881 , 13.01797
23145 , 308838 , 177.00000 , 3.45151 , 0.65797 , 9.09955 , 15.88440 , 238.26593 , 30.54865 , 0.00000 , 0.00000 , 79.42198 , 2.76636 , 3.00000 , 0.87717 , 23.07865
23146 , 598640 , 79.00000 , 1.31850 , 0.60796 , 12.81885 , 12.27055 , 184.05822 , 56.18532 , 0.00000 , 0.00000 , 61.35274 , 5.40792 , 3.00000 , 0.97633 , 20.16822
23147 , 346672 , 179.00000 , 4.91530 , 0.76723 , 7.93605 , 15.85044 , 237.75656 , 10.50741 , 0.00000 , 0.00000 , 79.25219 , 5.06757 , 3.00000 , 0.84874 , 20.91729
23148 , 669945 , 331.00000 , 4.10490 , 0.66922 , 10.53243 , 11.01774 , 165.26604 , 95.71497 , 0.00000 , 0.00000 , 55.08868 , 0.41884 , 3.00000 , 0.96567 , 18.63564
23149 , 388511 , 254.00000 , 1.54591 , 0.55723 , 10.74631 , 9.91072 , 148.66082 , 86.84125 , 0.00000 , 0.00000 , 49.55361 , 5.94984 , 3.00000 , 0.97415 , 11.76454
23150 , 234192 , 87.00000 , 3.53703 , 0.67962 , 10.58779 , 15.74463 , 236.16949 , 6.30337 , 0.00000 , 0.00000 , 78.72316 , 0.98085 , 3.00000 , 0.93089 , 27.63261
23151 , 326631 , 258.00000 , 2.00553 , 0.47601 , 10.20011 , 7.44170 , 111.62546 , 21.90668 , 0.00000 , 0.00000 , 37.20849 , 2.24454 , 3.00000 , 0.95901 , 17.04042
23152 , 586104 , 119.00000 , 1.04504 , 0.89711 , 7.95572 , 15.84828 , 237.72414 , 37.00894 , 0.00000 , 0.00000 , 79.24138 , 3.65085 , 3.00000 , 0.84477 , 13.21250
23153 , 928276 , 28.00000 , 2.36323 , 0.83374 , 10.47011 , 16.18196 , 242.72941 , 97.19786 , 0.00000 , 0.00000 , 80.90980 , 3.77759 , 3.00000 , 0.91259 , 15.53470
23154 , 31793 , 210.00000 , 4.99948 , 0.57169 , 10.68609 , 17.69993 , 265.49901 , 71.53268 , 0.00000 , 0.00000 , 88.49967 , 1.47971 , 3.00000 , 0.94538 , 18.64533
23155 , 46553 , 194.00000 , 4.64846 , 0.56995 , 10.85553 , 18.18196 , 272.72944 , 51.87146 , 0.00000 , 0.00000 , 90.90981 , 3.56284 , 3.00000 , 0.88314 , 17.73674
23156 , 169764 , 137.00000 , 4.15249 , 0.38619 , 7.95840 , 17.50346 , 262.55195 , 75.98254 , 0.00000 , 0.00000 , 87.51732 , 5.76389 , 3.00000 , 0.97349 , 22.50282
23157 , 466500 , 299.00000 , 1.25133 , 0.62438 , 10.21691 , 14.32798 , 214.91974 , 14.89082 , 0.00000 , 0.00000 , 71.63991 , 3.17274 , 3.00000 , 0.81185 , 25.81074
23158 , 111180 , 107.00000 , 3.37550 , 0.70563 , 8.58580 , 19.33097 , 289.96462 , 72.54654 , 0.00000 , 0.00000 , 96.65487 , 5.49630 , 3.00000 , 0.95749 , 22.08545
23159 , 794898 , 122.00000 , 1.87537 , 0.26181 , 6.75309 , 11.31673 , 169.75094 , 7.98990 , 0.00000 , 0.00000 , 56.58365 , 5.13413 , 3.00000 , 0.83416 , 9.57717
23160 , 5028 , 58.00000 , 3.29002 , 0.81970 , 7.12572 , 15.21087 , 228.16300 , 88.28965 , 0.00000 , 0.00000 , 76.05433 , 4.49040 , 3.00000 , 0.98932 , 19.09127
23161 , 67912 , 45.00000 , 3.39609 , 0.36154 , 11.46315 , 16.20850 , 243.12750 , 54.58143 , 0.00000 , 0.00000 , 81.04250 , 4.23432 , 3.00000 , 0.93840 , 23.55021
23162 , 666370 , 177.00000 , 3.95807 , 0.43674 , 11.51661 , 14.32698 , 214.90476 , 60.08418 , 0.00000 , 0.00000 , 71.63492 , 0.54782 , 3.00000 , 0.97224 , 14.64118
23163 , 183221 , 347.00000 , 1.28050 , 0.71113 , 11.71041 , 7.62460 , 114.36906 , 5.63979 , 0.00000 , 0.00000 , 38.12302 , 1.94010 , 3.00000 , 0.98743 , 9.89094
23164 , 64059 , 97.00000 , 1.13072 , 0.48876 , 11.88245 , 17.92306 , 268.84589 , 73.13519 , 0.00000 , 0.00000 , 89.61530 , 2.63372 , 3.00000 , 0.98864 , 14.63903
23165 , 489573 , 400.00000 , 4.90925 , 0.30816 , 9.46719 , 7.14753 , 107.21294 , 43.92125 , 0.00000 , 0.00000 , 35.73765 , 4.76228 , 3.00000 , 0.87945 , 17.02181
23166 , 469230 , 48.00000 , 2.15345 , 0.25735 , 8.74252 , 8.68433 , 130.26500 , 99.38770 , 0.00000 , 0.00000 , 43.42167 , 6.28161 , 3.00000 , 0.93189 , 25.08658
23167 , 635866 , 68.00000 , 4.57400 , 0.35473 , 9.83592 , 10.15312 , 152.29679 , 87.94181 , 0.00000 , 0.00000 , 50.76560 , 0.47917 , 3.00000 , 0.91782 , 20.44437
23168 , 833597 , 214.00000 , 1.95455 , 0.75179 , 11.51008 , 17.99206 , 269.88094 , 76.20325 , 0.00000 , 0.00000 , 89.96031 , 2.19399 , 3.00000 , 0.86458 , 22.02923
23169 , 741176 , 309.00000 , 2.34768 , 0.44397 , 9.61005 , 7.72799 , 115.91983 , 69.73253 , 0.00000 , 0.00000 , 38.63994 , 2.18581 , 3.00000 , 0.84805 , 14.85128
23170 , 918637 , 205.00000 , 1.80117 , 0.40816 , 10.33210 , 7.94297 , 119.14452 , 8.35354 , 0.00000 , 0.00000 , 39.71484 , 5.09405 , 3.00000 , 0.92673 , 17.62005
23171 , 881295 , 295.00000 , 3.53388 , 0.79658 , 9.14975 , 10.17224 , 152.58357 , 90.26133 , 0.00000 , 0.00000 , 50.86119 , 1.21923 , 3.00000 , 0.87427 , 25.82236
23172 , 510280 , 35.00000 , 1.25251 , 0.83543 , 12.02629 , 19.63719 , 294.55779 , 56.20199 , 0.00000 , 0.00000 , 98.18593 , 5.09082 , 3.00000 , 0.82968 , 9.85362
23173 , 515122 , 171.00000 , 3.56063 , 0.89416 , 14.84976 , 17.98849 , 269.82732 , 14.61937 , 0.00000 , 0.00000 , 89.94244 , 1.61208 , 3.00000 , 0.91314 , 13.80718
23174 , 783907 , 208.00000 , 1.99202 , 0.84961 , 10.70084 , 16.34013 , 245.10201 , 30.82141 , 0.00000 , 0.00000 , 81.70067 , 0.24905 , 3.00000 , 0.82838 , 16.10646
23175 , 901308 , 150.00000 , 4.64557 , 0.72593 , 13.89716 , 8.09590 , 121.43851 , 49.18970 , 0.00000 , 0.00000 , 40.47950 , 4.81021 , 3.00000 , 0.98258 , 23.50266
23176 , 3161 , 126.00000 , 2.12135 , 0.64868 , 7.39745 , 18.20753 , 273.11302 , 92.30490 , 0.00000 , 0.00000 , 91.03767 , 0.77278 , 3.00000 , 0.81052 , 12.76814
23177 , 409401 , 131.00000 , 3.52418 , 0.56136 , 7.96467 , 18.49927 , 277.48903 , 97.77619 , 0.00000 , 0.00000 , 92.49634 , 2.88849 , 3.00000 , 0.96796 , 17.99122
23178 , 292035 , 110.00000 , 4.40084 , 0.35711 , 8.93689 , 11.07301 , 166.09522 , 38.08262 , 0.00000 , 0.00000 , 55.36507 , 4.61502 , 3.00000 , 0.81715 , 22.62777
23179 , 339637 , 125.00000 , 1.10209 , 0.80854 , 6.24317 , 18.68131 , 280.21972 , 23.98695 , 0.00000 , 0.00000 , 93.40657 , 1.51602 , 3.00000 , 0.93810 , 16.51554
23180 , 184623 , 215.00000 , 3.94507 , 0.46695 , 12.76798 , 14.49970 , 217.49544 , 34.94158 , 0.00000 , 0.00000 , 72.49848 , 1.69356 , 3.00000 , 0.95605 , 17.37676
23181 , 83574 , 165.00000 , 4.51238 , 0.63178 , 8.99048 , 14.79263 , 221.88950 , 41.28559 , 0.00000 , 0.00000 , 73.96317 , 4.75174 , 3.00000 , 0.81509 , 8.33792
23182 , 707848 , 41.00000 , 1.74212 , 0.48453 , 8.43502 , 9.24403 , 138.66052 , 98.37614 , 0.00000 , 0.00000 , 46.22017 , 4.50486 , 3.00000 , 0.90776 , 11.68212
23183 , 969574 , 315.00000 , 4.97903 , 0.59882 , 10.57824 , 9.58015 , 143.70229 , 24.10658 , 0.00000 , 0.00000 , 47.90076 , 1.12942 , 3.00000 , 0.83450 , 10.14608
23184 , 53968 , 198.00000 , 3.41260 , 0.96070 , 8.50686 , 7.51168 , 112.67523 , 87.60025 , 0.00000 , 0.00000 , 37.55841 , 2.13435 , 3.00000 , 0.90354 , 14.76250
23185 , 633544 , 233.00000 , 2.66571 , 0.57900 , 12.61194 , 7.61972 , 114.29584 , 72.46666 , 0.00000 , 0.00000 , 38.09861 , 4.09626 , 3.00000 , 0.97721 , 26.37127
23186 , 203963 , 192.00000 , 4.51279 , 0.30274 , 7.59223 , 6.83529 , 102.52936 , 29.51816 , 0.00000 , 0.00000 , 34.17645 , 0.95725 , 3.00000 , 0.93525 , 10.93023
23187 , 403544 , 44.00000 , 2.54124 , 0.82000 , 9.24141 , 16.95215 , 254.28226 , 38.21472 , 0.00000 , 0.00000 , 84.76075 , 5.29497 , 3.00000 , 0.84096 , 24.68532
23188 , 473178 , 87.00000 , 1.33429 , 0.33137 , 11.04642 , 8.51354 , 127.70311 , 47.92111 , 0.00000 , 0.00000 , 42.56770 , 0.30193 , 3.00000 , 0.95707 , 14.28932
23189 , 188501 , 99.00000 , 1.30011 , 0.80936 , 11.97029 , 7.31142 , 109.67131 , 56.45562 , 0.00000 , 0.00000 , 36.55710 , 6.04360 , 3.00000 , 0.98676 , 19.97860
23190 , 288671 , 327.00000 , 4.70534 , 0.93495 , 11.72938 , 11.69667 , 175.45011 , 69.32085 , 0.00000 , 0.00000 , 58.48337 , 2.98502 , 3.00000 , 0.83723 , 14.87458
23191 , 598945 , 125.00000 , 2.43910 , 0.45764 , 10.50609 , 16.73151 , 250.97263 , 77.94556 , 0.00000 , 0.00000 , 83.65754 , 5.22014 , 3.00000 , 0.93891 , 27.27882
23192 , 3341 , 194.00000 , 3.40442 , 0.95045 , 12.86845 , 17.83568 , 267.53515 , 81.54066 , 0.00000 , 0.00000 , 89.17838 , 0.17234 , 3.00000 , 0.86421 , 18.66590
23193 , 765023 , 136.00000 , 4.72834 , 0.27504 , 8.96783 , 11.36936 , 170.54039 , 17.73216 , 0.00000 , 0.00000 , 56.84680 , 1.55067 , 3.00000 , 0.95522 , 17.36741
23194 , 608952 , 85.00000 , 4.86434 , 0.66954 , 7.10016 , 10.17526 , 152.62883 , 61.92644 , 0.00000 , 0.00000 , 50.87628 , 0.59937 , 3.00000 , 0.96773 , 25.63425
23195 , 265662 , 224.00000 , 4.58852 , 0.90182 , 12.46722 , 16.67870 , 250.18054 , 12.65494 , 0.00000 , 0.00000 , 83.39351 , 1.39442 , 3.00000 , 0.98504 , 15.24590
23196 , 414851 , 102.00000 , 3.61892 , 0.66847 , 9.55326 , 11.74116 , 176.11742 , 78.03525 , 0.00000 , 0.00000 , 58.70581 , 3.82025 , 3.00000 , 0.88468 , 11.52962
23197 , 843543 , 48.00000 , 2.42699 , 0.40162 , 12.42549 , 14.11859 , 211.77890 , 9.36852 , 0.00000 , 0.00000 , 70.59297 , 3.49138 , 3.00000 , 0.83363 , 18.02782
23198 , 81985 , 260.00000 , 1.50230 , 0.65830 , 10.05981 , 13.41559 , 201.23383 , 12.86973 , 0.00000 , 0.00000 , 67.07794 , 3.66593 , 3.00000 , 0.89936 , 13.10428
23199 , 938308 , 169.00000 , 4.63476 , 0.83740 , 7.86375 , 12.33190 , 184.97847 , 86.31430 , 0.00000 , 0.00000 , 61.65949 , 3.98589 , 3.00000 , 0.85147 , 21.18295
23200 , 169181 , 180.00000 , 3.16409 , 0.72877 , 11.44725 , 18.92678 , 283.90171 , 37.83244 , 0.00000 , 0.00000 , 94.63390 , 3.11099 , 3.00000 , 0.89213 , 17.95206
23201 , 176281 , 205.00000 , 2.78179 , 0.67530 , 8.58522 , 14.74821 , 221.22308 , 70.38295 , 0.00000 , 0.00000 , 73.74103 , 3.98481 , 3.00000 , 0.92096 , 13.56580
23202 , 735791 , 67.00000 , 1.78496 , 0.93428 , 7.19274 , 16.64667 , 249.70001 , 55.91144 , 0.00000 , 0.00000 , 83.23334 , 2.57853 , 3.00000 , 0.81952 , 10.73905
23203 , 932216 , 42.00000 , 1.50219 , 0.47882 , 9.27923 , 14.21884 , 213.28260 , 95.69542 , 0.00000 , 0.00000 , 71.09420 , 5.65987 , 3.00000 , 0.83420 , 19.51848
23204 , 688986 , 31.00000 , 4.69190 , 0.29480 , 10.47248 , 7.54726 , 113.20887 , 35.35215 , 0.00000 , 0.00000 , 37.73629 , 4.67252 , 3.00000 , 0.81411 , 15.13462
23205 , 592171 , 89.00000 , 3.92196 , 0.57669 , 8.90116 , 8.77007 , 131.55105 , 67.96101 , 0.00000 , 0.00000 , 43.85035 , 2.06640 , 3.00000 , 0.96041 , 20.39536
23206 , 673512 , 276.00000 , 3.92261 , 0.50779 , 9.77781 , 15.91672 , 238.75081 , 7.63571 , 0.00000 , 0.00000 , 79.58360 , 0.76619 , 3.00000 , 0.86086 , 11.88958
23207 , 769226 , 205.00000 , 4.64550 , 0.99984 , 11.50194 , 9.39249 , 140.88733 , 48.72590 , 0.00000 , 0.00000 , 46.96244 , 6.21990 , 3.00000 , 0.82652 , 23.41862
23208 , 94381 , 205.00000 , 1.21285 , 0.69473 , 10.10151 , 15.14696 , 227.20433 , 82.48478 , 0.00000 , 0.00000 , 75.73478 , 4.97671 , 3.00000 , 0.83567 , 22.71988
23209 , 892633 , 108.00000 , 2.72262 , 0.65063 , 5.20783 , 8.55113 , 128.26695 , 43.24564 , 0.00000 , 0.00000 , 42.75565 , 5.19751 , 3.00000 , 0.86139 , 25.27002
23210 , 334941 , 48.00000 , 4.26703 , 0.59562 , 13.92240 , 14.34413 , 215.16195 , 80.09330 , 0.00000 , 0.00000 , 71.72065 , 5.83633 , 3.00000 , 0.87356 , 17.51545
23211 , 664064 , 153.00000 , 1.36675 , 0.78745 , 10.67813 , 10.54367 , 158.15501 , 95.21645 , 0.00000 , 0.00000 , 52.71834 , 0.59906 , 3.00000 , 0.81836 , 14.05443
23212 , 98462 , 184.00000 , 2.18651 , 0.67662 , 14.02699 , 15.13647 , 227.04698 , 42.66653 , 0.00000 , 0.00000 , 75.68233 , 1.07195 , 3.00000 , 0.81120 , 14.55840
23213 , 596586 , 29.00000 , 1.38900 , 0.50594 , 7.93628 , 13.32569 , 199.88540 , 97.57329 , 0.00000 , 0.00000 , 66.62847 , 4.23780 , 3.00000 , 0.97738 , 17.14888
23214 , 58059 , 123.00000 , 3.13235 , 0.53566 , 11.03901 , 17.28400 , 259.26006 , 39.64245 , 0.00000 , 0.00000 , 86.42002 , 5.06018 , 3.00000 , 0.98705 , 10.65398
23215 , 920336 , 44.00000 , 1.68625 , 0.61634 , 8.97885 , 14.53976 , 218.09643 , 96.68192 , 0.00000 , 0.00000 , 72.69881 , 2.80128 , 3.00000 , 0.92164 , 14.13147
23216 , 2831 , 229.00000 , 3.01998 , 0.31849 , 7.65248 , 9.99054 , 149.85803 , 3.08102 , 0.00000 , 0.00000 , 49.95268 , 4.88659 , 3.00000 , 0.89057 , 13.75299
23217 , 934781 , 264.00000 , 4.81459 , 0.32549 , 11.15218 , 13.85124 , 207.76855 , 49.49887 , 0.00000 , 0.00000 , 69.25618 , 4.24132 , 3.00000 , 0.86080 , 20.98478
23218 , 961015 , 200.00000 , 2.20779 , 0.40384 , 10.91915 , 18.55658 , 278.34875 , 23.55241 , 0.00000 , 0.00000 , 92.78292 , 6.12921 , 3.00000 , 0.81570 , 17.53927
23219 , 811161 , 349.00000 , 3.16236 , 0.74232 , 7.69369 , 9.03869 , 135.58031 , 0.82024 , 0.00000 , 0.00000 , 45.19344 , 6.23318 , 3.00000 , 0.83443 , 12.34049
23220 , 473295 , 208.00000 , 2.15993 , 0.63161 , 8.01826 , 18.51301 , 277.69518 , 37.34906 , 0.00000 , 0.00000 , 92.56506 , 1.03107 , 3.00000 , 0.86278 , 13.82196
23221 , 160800 , 236.00000 , 3.15277 , 0.68715 , 9.61774 , 11.31940 , 169.79094 , 8.59654 , 0.00000 , 0.00000 , 56.59698 , 3.80561 , 3.00000 , 0.84400 , 15.53024
23222 , 177325 , 238.00000 , 1.89367 , 0.30127 , 10.67176 , 13.16670 , 197.50044 , 94.37066 , 0.00000 , 0.00000 , 65.83348 , 3.43589 , 3.00000 , 0.87610 , 15.47132
23223 , 61545 , 207.00000 , 1.30812 , 0.92525 , 8.12733 , 17.42868 , 261.43027 , 34.64718 , 0.00000 , 0.00000 , 87.14342 , 4.08195 , 3.00000 , 0.93192 , 14.14082
23224 , 985479 , 136.00000 , 4.20840 , 0.74956 , 11.16408 , 17.72969 , 265.94541 , 33.83859 , 0.00000 , 0.00000 , 88.64847 , 1.78099 , 3.00000 , 0.84501 , 20.62494
23225 , 579281 , 172.00000 , 2.37670 , 0.57941 , 11.74840 , 7.27193 , 109.07901 , 70.69065 , 0.00000 , 0.00000 , 36.35967 , 3.52325 , 3.00000 , 0.95271 , 22.74885
23226 , 731096 , 321.00000 , 3.25772 , 0.91462 , 8.37093 , 9.06805 , 136.02076 , 48.26390 , 0.00000 , 0.00000 , 45.34025 , 4.71938 , 3.00000 , 0.90885 , 11.15707
23227 , 231617 , 292.00000 , 3.31902 , 0.86118 , 11.87375 , 14.63672 , 219.55083 , 62.60384 , 0.00000 , 0.00000 , 73.18361 , 4.13219 , 3.00000 , 0.81550 , 12.56097
23228 , 206545 , 83.00000 , 3.89745 , 0.75871 , 10.27295 , 17.37880 , 260.68199 , 78.95815 , 0.00000 , 0.00000 , 86.89400 , 4.45249 , 3.00000 , 0.95168 , 18.45074
23229 , 374770 , 64.00000 , 3.47861 , 0.52297 , 9.54561 , 11.00323 , 165.04843 , 43.11279 , 0.00000 , 0.00000 , 55.01614 , 6.12410 , 3.00000 , 0.85480 , 1.73944
23230 , 4888 , 204.00000 , 1.47578 , 0.92325 , 7.93891 , 14.56569 , 218.48530 , 61.46038 , 0.00000 , 0.00000 , 72.82843 , 2.71678 , 3.00000 , 0.84161 , 12.38246
23231 , 912614 , 99.00000 , 3.77096 , 0.44541 , 8.27461 , 15.66216 , 234.93243 , 16.77450 , 0.00000 , 0.00000 , 78.31081 , 1.87513 , 3.00000 , 0.81908 , 16.17770
23232 , 975143 , 92.00000 , 2.56083 , 0.66372 , 8.55607 , 16.34912 , 245.23680 , 78.74415 , 0.00000 , 0.00000 , 81.74560 , 2.81235 , 3.00000 , 0.86116 , 19.36395
23233 , 53138 , 36.00000 , 1.31021 , 0.77225 , 8.39815 , 7.04644 , 105.69667 , 27.72336 , 0.00000 , 0.00000 , 35.23222 , 0.79489 , 3.00000 , 0.97365 , 15.32477
23234 , 843021 , 306.00000 , 1.65782 , 0.37462 , 14.29055 , 13.24153 , 198.62295 , 50.26208 , 0.00000 , 0.00000 , 66.20765 , 6.05656 , 3.00000 , 0.82779 , 17.33450
23235 , 642147 , 157.00000 , 3.72818 , 0.98923 , 14.25255 , 18.05934 , 270.89016 , 90.12175 , 0.00000 , 0.00000 , 90.29672 , 1.51809 , 3.00000 , 0.91345 , 24.52829
23236 , 976708 , 141.00000 , 3.73035 , 0.44649 , 7.21048 , 17.88057 , 268.20860 , 99.70409 , 0.00000 , 0.00000 , 89.40287 , 4.88301 , 3.00000 , 0.81554 , 14.54382
23237 , 360455 , 372.00000 , 2.06888 , 0.50066 , 11.28453 , 7.75920 , 116.38804 , 21.45479 , 0.00000 , 0.00000 , 38.79601 , 0.53246 , 3.00000 , 0.90450 , 19.84229
23238 , 961456 , 146.00000 , 1.97725 , 0.49410 , 12.03753 , 11.58845 , 173.82675 , 69.46038 , 0.00000 , 0.00000 , 57.94225 , 1.30969 , 3.00000 , 0.95637 , 17.23981
23239 , 137653 , 191.00000 , 2.79517 , 0.74382 , 7.94355 , 15.55785 , 233.36770 , 36.13032 , 0.00000 , 0.00000 , 77.78923 , 0.78228 , 3.00000 , 0.97239 , 24.07419
23240 , 746369 , 254.00000 , 2.58304 , 0.53203 , 10.65985 , 16.20259 , 243.03885 , 29.33752 , 0.00000 , 0.00000 , 81.01295 , 4.51817 , 3.00000 , 0.91336 , 18.34809
23241 , 756474 , 192.00000 , 4.48998 , 0.79784 , 10.17784 , 18.16916 , 272.53741 , 37.66017 , 0.00000 , 0.00000 , 90.84580 , 4.84166 , 3.00000 , 0.81669 , 20.21264
23242 , 632834 , 260.00000 , 2.25163 , 0.34561 , 11.43241 , 11.33723 , 170.05839 , 7.11297 , 0.00000 , 0.00000 , 56.68613 , 5.24658 , 3.00000 , 0.83953 , 9.09901
23243 , 619893 , 40.00000 , 3.33599 , 0.32242 , 11.02223 , 9.05349 , 135.80233 , 14.91528 , 0.00000 , 0.00000 , 45.26744 , 2.91293 , 3.00000 , 0.89176 , 23.11946
23244 , 972587 , 319.00000 , 3.82428 , 0.60976 , 12.58405 , 10.31396 , 154.70934 , 10.06015 , 0.00000 , 0.00000 , 51.56978 , 0.09304 , 3.00000 , 0.83778 , 21.39838
23245 , 180936 , 189.00000 , 3.66523 , 0.48973 , 9.51663 , 11.96074 , 179.41115 , 89.44486 , 0.00000 , 0.00000 , 59.80372 , 0.94285 , 3.00000 , 0.82392 , 20.06855
23246 , 406606 , 341.00000 , 2.96496 , 0.45987 , 12.94489 , 10.86887 , 163.03303 , 12.89249 , 0.00000 , 0.00000 , 54.34434 , 0.48260 , 3.00000 , 0.85992 , 17.01548
23247 , 655475 , 108.00000 , 4.42633 , 0.85745 , 7.71333 , 17.95241 , 269.28622 , 73.79733 , 0.00000 , 0.00000 , 89.76207 , 0.48608 , 3.00000 , 0.91409 , 21.28560
23248 , 200234 , 85.00000 , 3.66311 , 0.37254 , 15.23287 , 18.75685 , 281.35271 , 34.32628 , 0.00000 , 0.00000 , 93.78424 , 5.33294 , 3.00000 , 0.97815 , 12.51287
23249 , 968449 , 151.00000 , 2.40506 , 0.63634 , 10.80052 , 15.10655 , 226.59825 , 99.68390 , 0.00000 , 0.00000 , 75.53275 , 0.88191 , 3.00000 , 0.89918 , 16.00298
23250 , 401464 , 135.00000 , 3.40244 , 0.25965 , 9.83529 , 11.64108 , 174.61614 , 70.87121 , 0.00000 , 0.00000 , 58.20538 , 0.71188 , 3.00000 , 0.81604 , 24.08219
23251 , 64240 , 309.00000 , 3.54135 , 0.35920 , 7.94739 , 13.46827 , 202.02399 , 25.51843 , 0.00000 , 0.00000 , 67.34133 , 4.44872 , 3.00000 , 0.89526 , 19.75545
23252 , 15969 , 164.00000 , 2.19938 , 0.28427 , 9.66329 , 7.48211 , 112.23171 , 32.88427 , 0.00000 , 0.00000 , 37.41057 , 6.14431 , 3.00000 , 0.94904 , 15.84686
23253 , 674497 , 105.00000 , 4.60729 , 0.84906 , 11.55062 , 7.63459 , 114.51879 , 76.84236 , 0.00000 , 0.00000 , 38.17293 , 3.08144 , 3.00000 , 0.91927 , 22.63396
23254 , 571057 , 141.00000 , 2.66449 , 0.25193 , 11.52320 , 19.69655 , 295.44830 , 21.38474 , 0.00000 , 0.00000 , 98.48277 , 5.63750 , 3.00000 , 0.82359 , 21.39709
23255 , 377613 , 158.00000 , 1.86989 , 0.66978 , 6.11447 , 14.61810 , 219.27153 , 86.52781 , 0.00000 , 0.00000 , 73.09051 , 0.75841 , 3.00000 , 0.81095 , 26.92803
23256 , 141965 , 190.00000 , 2.17229 , 0.61326 , 11.34607 , 12.40912 , 186.13677 , 45.79638 , 0.00000 , 0.00000 , 62.04559 , 1.73640 , 3.00000 , 0.88305 , 15.15390
23257 , 131242 , 170.00000 , 4.58051 , 0.72971 , 13.31250 , 11.14435 , 167.16526 , 71.66660 , 0.00000 , 0.00000 , 55.72175 , 4.94456 , 3.00000 , 0.89224 , 17.72980
23258 , 400945 , 31.00000 , 1.63736 , 0.94964 , 11.97421 , 17.86986 , 268.04790 , 93.03745 , 0.00000 , 0.00000 , 89.34930 , 5.80826 , 3.00000 , 0.97172 , 19.38125
23259 , 921819 , 42.00000 , 3.05549 , 0.60334 , 9.54769 , 18.47535 , 277.13031 , 68.33762 , 0.00000 , 0.00000 , 92.37677 , 6.24044 , 3.00000 , 0.93630 , 19.43172
23260 , 602220 , 120.00000 , 4.86588 , 0.47195 , 10.34459 , 15.65249 , 234.78742 , 61.21804 , 0.00000 , 0.00000 , 78.26247 , 6.19929 , 3.00000 , 0.84325 , 15.79579
23261 , 999182 , 270.00000 , 1.01740 , 0.97883 , 11.25656 , 9.76820 , 146.52301 , 52.63256 , 0.00000 , 0.00000 , 48.84100 , 6.09439 , 3.00000 , 0.87356 , 27.67087
23262 , 427049 , 260.00000 , 1.64085 , 0.57562 , 8.25283 , 10.70098 , 160.51477 , 12.69887 , 0.00000 , 0.00000 , 53.50492 , 1.39084 , 3.00000 , 0.97967 , 21.31846
23263 , 399131 , 70.00000 , 2.63192 , 0.45082 , 8.30053 , 17.60501 , 264.07511 , 11.98161 , 0.00000 , 0.00000 , 88.02504 , 3.35964 , 3.00000 , 0.92904 , 12.59049
