#sim_number,id,t_peak,amp_scale,P,new_length,offset,a_qpp,B,t_e,phi,sn,r,sn_red,C,D
190,951050,132.60631999999998,13.0704,17.24759,258.71382,88.64763,6.5352,0.0,17.24759,5.45985,5.0,0.95099,17.11169,,
191,776689,29.148429999999998,6.59427,15.159020000000002,227.38537000000002,90.06894,3.29713,0.0,15.159020000000002,5.8634699999999995,5.0,0.83841,16.76035,,
192,7689,71.04289,8.86445,9.76038,146.40568000000002,81.90986,4.43222,0.0,9.76038,2.59512,5.0,0.98531,15.939179999999999,,
193,449399,19.83194,10.182889999999999,18.79767,281.96502000000004,84.98319000000001,5.09145,0.0,18.79767,1.76788,5.0,0.82744,19.37473,,
194,61826,276.98772,11.64051,8.95701,134.35513,61.6301,5.82025,0.0,8.95701,2.93593,5.0,0.97172,16.04169,,
195,344571,248.37758,7.28109,14.9949,224.92351000000002,2.47249,3.64055,0.0,14.9949,1.64864,5.0,0.9770700000000001,18.0318,,
196,969875,55.824009999999994,5.86987,15.86576,237.98647000000003,85.53627,2.93493,0.0,15.86576,1.7752,5.0,0.81947,15.06044,,
197,268850,51.445679999999996,8.96156,13.304929999999999,199.5739,17.25245,4.48078,0.0,13.304929999999999,4.2424800000000005,5.0,0.8107800000000001,15.4061,,
198,264371,335.38689,7.50172,7.0006699999999995,105.01002,47.27512,3.75086,0.0,7.0006699999999995,2.6607,5.0,0.9872700000000001,16.5515,,
199,26148,36.85402,9.74579,13.6522,204.78306,21.34056,4.8729,0.0,13.6522,2.58553,5.0,0.91781,17.6433,,
200,560713,272.95894,11.814810000000001,12.2237,183.35556,39.00772,3.5444400000000003,0.0,12.2237,3.42414,1.0,0.9625799999999999,18.33488,,
201,900538,36.02791,8.54054,19.20628,288.09414,23.02468,2.56216,0.0,19.20628,0.1285,1.0,0.93179,17.14765,,
202,33776,355.57845,7.62312,9.28673,139.30096,52.58855,2.28694,0.0,9.28673,5.99824,1.0,0.9344899999999999,17.95959,,
203,888579,103.92175,9.46422,10.38229,155.7343,95.90763000000001,2.83927,0.0,10.38229,4.45062,1.0,0.9283299999999999,18.23624,,
204,861952,142.74391,10.09854,17.01441,255.21618999999998,29.46508,3.02956,0.0,17.01441,4.49996,1.0,0.89938,17.61901,,
205,19536,171.49678,10.8216,10.432160000000001,156.48238,6.0364,3.24648,0.0,10.432160000000001,0.5876399999999999,1.0,0.82019,16.00551,,
206,437193,119.10083,9.87664,13.876079999999998,208.14123999999998,40.20732,2.96299,0.0,13.876079999999998,3.11985,1.0,0.97204,18.12096,,
207,565747,115.52995,12.15449,18.57265,278.58979,87.3678,3.64635,0.0,18.57265,1.9875,1.0,0.96434,17.26533,,
208,110557,65.64457,11.97661,17.173,257.59496,83.96823,3.5929800000000003,0.0,17.173,3.95301,1.0,0.93727,17.16672,,
209,86395,251.94262,8.60271,12.14745,182.21182,92.24817,2.58081,0.0,12.14745,4.2503,1.0,0.8611700000000001,16.451,,
210,496683,212.96705,9.21632,7.68485,115.2727,13.7795,2.7648900000000003,0.0,7.68485,0.16109,1.0,0.9365,19.25543,,
211,758862,71.51959000000001,10.45557,15.05316,225.7974,75.29486,3.13667,0.0,15.05316,1.3253,1.0,0.9178700000000001,13.990210000000001,,
212,222882,347.93882,11.21348,8.97533,134.6299,72.73046,3.36404,0.0,8.97533,4.20014,1.0,0.88481,17.70748,,
213,131652,39.348290000000006,10.52652,12.07172,181.07577,33.350640000000006,3.1579599999999997,0.0,12.07172,4.7849,1.0,0.8892399999999999,16.266029999999997,,
214,605647,64.87913,10.19727,18.87712,283.15677,72.18194,3.05918,0.0,18.87712,3.9472400000000003,1.0,0.92255,17.82852,,
215,522011,107.60521999999999,11.22601,14.114720000000002,211.72086000000002,52.89213,3.3678,0.0,14.114720000000002,0.9473,1.0,0.86034,17.491310000000002,,
216,780664,169.25931,7.85905,9.39344,140.90153999999998,99.73078000000001,2.35772,0.0,9.39344,3.19963,1.0,0.86961,18.05421,,
217,644027,136.55087,7.2435,18.23466,273.51985,63.932269999999995,2.17305,0.0,18.23466,0.5351,1.0,0.8281799999999999,16.65982,,
218,610265,103.37456999999999,11.07352,13.476679999999998,202.15026,53.569359999999996,3.32206,0.0,13.476679999999998,1.08558,1.0,0.85655,17.35725,,
219,762222,224.39593,10.76428,13.105319999999999,196.57979,27.07586,3.2292799999999997,0.0,13.105319999999999,4.4966,1.0,0.92437,17.21206,,
220,878321,123.89882,12.23615,6.9226399999999995,103.83957,50.21013,3.67085,0.0,6.9226399999999995,0.30451,2.0,0.88608,18.682270000000003,,
221,214483,69.34048,9.59024,7.5462,113.19306999999999,62.983509999999995,2.8770700000000002,0.0,7.5462,1.19001,2.0,0.95614,16.53132,,
222,793392,16.2047,8.89476,14.96229,224.43431,54.71501,2.66843,0.0,14.96229,0.54568,2.0,0.86769,18.089920000000003,,
223,183386,136.79484,8.734539999999999,19.09652,286.4478,45.74878,2.62036,0.0,19.09652,2.43134,2.0,0.8155,18.57024,,
224,57792,251.46764,14.010489999999999,8.55696,128.35433,3.03465,4.20315,0.0,8.55696,4.55572,2.0,0.9265,17.52101,,
225,772072,177.97093,10.081439999999999,18.81139,282.17091,84.61882,3.0244299999999997,0.0,18.81139,2.2791099999999997,2.0,0.8804299999999999,15.253870000000001,,
226,352963,268.62729,9.550880000000001,6.707380000000001,100.61066,55.137190000000004,2.8652599999999997,0.0,6.707380000000001,2.55138,2.0,0.92775,18.48455,,
227,173921,185.90503999999999,11.413969999999999,10.22083,153.31242,84.76116999999999,3.4241900000000003,0.0,10.22083,2.79101,2.0,0.83009,16.48624,,
228,609777,166.52966,10.078380000000001,18.42661,276.39912000000004,68.87758000000001,3.02351,0.0,18.42661,3.4102099999999997,2.0,0.9831200000000001,18.75325,,
229,284321,300.55169,8.71665,13.2689,199.03349,87.27325,2.61499,0.0,13.2689,2.49684,2.0,0.96025,16.48893,,
230,470226,21.46867,8.79613,13.305579999999999,199.58372,32.71668,2.63884,0.0,13.305579999999999,4.04859,2.0,0.88164,18.603170000000002,,
231,697093,205.85346,9.70445,17.15868,257.38015,29.92352,2.91134,0.0,17.15868,5.78541,2.0,0.9100799999999999,15.90575,,
232,210957,39.52711,6.79518,17.68758,265.31369,5.23128,2.03855,0.0,17.68758,4.0349,2.0,0.86477,15.77459,,
233,363719,165.10453,9.54565,17.86458,267.96862999999996,51.26737,2.8637,0.0,17.86458,4.15728,2.0,0.83401,15.21289,,
234,329551,302.09227000000004,9.57237,6.724360000000001,100.86534,56.90343000000001,2.8717099999999998,0.0,6.724360000000001,4.00941,2.0,0.95265,15.430129999999998,,
235,394570,295.07376,10.28353,13.08426,196.26394,0.91422,3.08506,0.0,13.08426,0.12821,2.0,0.98055,16.50856,,
236,557763,44.37138,11.033,18.41914,276.28713,46.03017,3.3099,0.0,18.41914,4.44758,2.0,0.983,16.24944,,
237,716452,261.83602,9.73603,9.633280000000001,144.49924,21.730929999999997,2.92081,0.0,9.633280000000001,6.21392,2.0,0.9073899999999999,16.59154,,
238,34970,163.27265,10.31852,12.05504,180.82558,91.33333,3.09556,0.0,12.05504,1.05844,2.0,0.9599,16.54549,,
239,29383,243.38443999999998,9.76647,13.4065,201.09745,40.44238,2.92994,0.0,13.4065,1.7254099999999999,2.0,0.81033,17.97501,,
240,276931,184.68142,12.25659,12.025780000000001,180.38676,93.29763,3.6769800000000004,0.0,12.025780000000001,2.08711,3.0,0.8927799999999999,18.11126,,
241,248800,158.79047,7.30651,17.25408,258.81126,18.95949,2.19195,0.0,17.25408,5.91374,3.0,0.9458799999999999,18.02947,,
242,581221,42.08547,9.04523,14.789570000000001,221.84361,77.63693,2.7135700000000003,0.0,14.789570000000001,2.8197900000000002,3.0,0.86675,16.11288,,
243,299,188.44454,10.47059,16.11157,241.67349,82.88571,3.14118,0.0,16.11157,3.79222,3.0,0.9374899999999999,16.40786,,
244,979404,165.88204,6.929939999999999,14.86115,222.91732000000002,18.59835,2.07898,0.0,14.86115,1.0871,3.0,0.9159799999999999,17.01237,,
245,271951,87.04356999999999,8.537930000000001,12.336739999999999,185.05116999999998,6.54039,2.5613799999999998,0.0,12.336739999999999,1.05721,3.0,0.8672700000000001,18.179370000000002,,
246,718103,146.68728000000002,5.0014199999999995,15.03594,225.53905,4.52198,1.50043,0.0,15.03594,0.68543,3.0,0.89479,17.0487,,
247,522854,324.51603,11.70186,8.25504,123.82557,60.18076,3.51056,0.0,8.25504,3.13185,3.0,0.93926,16.53045,,
248,876005,68.89756,11.5677,11.481060000000001,172.21591999999998,85.26349,3.47031,0.0,11.481060000000001,3.21073,3.0,0.92491,16.34386,,
249,647392,20.97628,9.34212,15.94125,239.11872000000002,77.45036999999999,2.8026400000000002,0.0,15.94125,5.86268,3.0,0.9844799999999999,16.98602,,
250,601202,93.02073,9.28961,10.07634,151.14516,22.25039,2.78688,0.0,10.07634,3.7461800000000003,3.0,0.9649700000000001,15.99782,,
251,912723,183.3486,12.4612,19.91368,298.70521,80.36814,3.7383599999999997,0.0,19.91368,1.70101,3.0,0.8452799999999999,16.68586,,
252,260723,77.85141999999999,7.7969800000000005,9.82343,147.35148999999998,37.977,2.33909,0.0,9.82343,2.3273099999999998,3.0,0.86726,16.32401,,
253,321683,223.59805,8.63893,13.889170000000002,208.33751,66.21883000000001,2.5916799999999998,0.0,13.889170000000002,2.34348,3.0,0.9093100000000001,14.348889999999999,,
254,794364,166.85147,10.84755,17.54585,263.18777,75.18173,3.25427,0.0,17.54585,3.2982099999999996,3.0,0.90885,18.08345,,
255,396124,103.55855,11.239889999999999,12.142389999999999,182.1358,53.7216,3.3719699999999997,0.0,12.142389999999999,5.052569999999999,3.0,0.8938,18.04035,,
256,709922,358.87106,11.86787,8.19717,122.95756000000002,14.52072,3.5603599999999997,0.0,8.19717,1.52214,3.0,0.89555,18.19233,,
257,117592,153.58217,12.216560000000001,14.40647,216.09701,21.79314,3.66497,0.0,14.40647,6.17022,3.0,0.92009,17.43931,,
258,79761,138.28035,8.26074,7.4072,111.10797,9.00825,2.47822,0.0,7.4072,0.91733,3.0,0.9174899999999999,15.88636,,
259,959702,218.3499,8.307839999999999,14.5888,218.83195,70.52169,2.49235,0.0,14.5888,5.91585,3.0,0.93268,16.9297,,
260,506132,122.89662,8.37556,16.615029999999997,249.2254,40.5677,2.51267,0.0,16.615029999999997,5.747319999999999,4.0,0.9391700000000001,18.34948,,
261,462815,31.01881,10.49773,9.5986,143.97901000000002,14.541329999999999,3.14932,0.0,9.5986,2.41882,4.0,0.9272799999999999,16.220879999999998,,
262,827427,180.24443,11.09404,14.96225,224.4338,87.56354,3.32821,0.0,14.96225,0.3853,4.0,0.8602200000000001,17.4005,,
263,971561,259.19825,9.832130000000001,11.6278,174.41693999999998,17.68809,2.94964,0.0,11.6278,3.02616,4.0,0.8266899999999999,19.21499,,
264,537796,25.0374,9.44378,17.80361,267.05416,82.89895,2.83313,0.0,17.80361,0.15182,4.0,0.8762700000000001,16.003770000000003,,
265,261084,40.20449,8.538689999999999,17.79883,266.98244,42.83854,2.56161,0.0,17.79883,0.61179,4.0,0.9463600000000001,16.67551,,
266,386714,30.898390000000003,7.188110000000001,17.16564,257.48465,58.839240000000004,2.15643,0.0,17.16564,6.02326,4.0,0.904,16.16602,,
267,777378,145.40134,10.77192,19.802410000000002,297.03607999999997,57.27646,3.23158,0.0,19.802410000000002,2.63387,4.0,0.88964,17.440739999999998,,
268,648552,181.82918,10.25958,15.403179999999999,231.04767999999999,49.81759,3.07787,0.0,15.403179999999999,4.79174,4.0,0.87498,16.61415,,
269,215815,210.70337,8.89593,9.08258,136.23875,98.98182,2.66878,0.0,9.08258,3.3914800000000005,4.0,0.87764,17.44787,,
270,29782,64.25157,10.72908,15.739529999999998,236.09288999999998,62.26706,3.2187200000000002,0.0,15.739529999999998,5.94351,4.0,0.88028,17.23208,,
271,58784,326.3106,14.048079999999999,9.294189999999999,139.41281,79.22762,4.21442,0.0,9.294189999999999,0.9589799999999999,4.0,0.89904,16.09151,,
272,256188,134.50538999999998,7.0692,18.893729999999998,283.40592999999996,56.38442,2.1207599999999998,0.0,18.893729999999998,1.90273,4.0,0.87979,16.81527,,
273,295584,29.83275,11.924719999999999,17.244139999999998,258.66217,91.68411,3.5774199999999996,0.0,17.244139999999998,5.22818,4.0,0.81405,16.613789999999998,,
274,987301,139.96936000000002,9.11218,6.77101,101.56515,42.71472,2.73365,0.0,6.77101,3.21257,4.0,0.84595,16.90749,,
275,492524,230.62252,8.538030000000001,16.6414,249.62102000000002,84.82188000000001,2.56141,0.0,16.6414,4.68077,4.0,0.8731200000000001,15.7895,,
276,198130,58.02463,13.72926,16.072210000000002,241.08317000000002,84.42643000000001,4.11878,0.0,16.072210000000002,0.29745,4.0,0.98074,16.1753,,
277,429020,57.4056,9.32881,18.43619,276.54284,45.49655,2.7986400000000002,0.0,18.43619,2.61138,4.0,0.9345,15.87059,,
278,87018,239.78982000000002,10.448030000000001,17.15802,257.37032999999997,71.2696,3.13441,0.0,17.15802,2.9424099999999997,4.0,0.8952200000000001,17.07276,,
279,36002,248.61989,11.66882,15.300870000000002,229.51299,31.085140000000003,3.50065,0.0,15.300870000000002,0.23886999999999997,4.0,0.96605,16.94408,,
280,119381,306.82966,8.60665,11.21135,168.17025,75.39468000000001,2.582,0.0,11.21135,1.53986,5.0,0.86372,17.600189999999998,,
281,828931,56.4835,11.5875,18.07323,271.0984,33.48635,3.47625,0.0,18.07323,5.34553,5.0,0.8719299999999999,17.19144,,
282,976846,54.7453,7.5132699999999994,16.428929999999998,246.43393999999998,36.204240000000006,2.25398,0.0,16.428929999999998,5.69226,5.0,0.9317799999999999,17.66315,,
283,403893,322.1249,10.42184,11.06386,165.95785,75.10003,3.12655,0.0,11.06386,0.20836,5.0,0.9130799999999999,17.11495,,
284,592809,146.39585,14.79165,18.3003,274.50444,27.03407,4.43749,0.0,18.3003,4.72282,5.0,0.98064,15.67556,,
285,84044,48.20432,11.47145,16.85821,252.87313999999998,56.45677,3.4414300000000004,0.0,16.85821,0.80653,5.0,0.81279,16.92877,,
286,173078,169.3126,8.603439999999999,17.299870000000002,259.49802,17.696,2.5810299999999997,0.0,17.299870000000002,3.82421,5.0,0.9690200000000001,17.38131,,
287,843081,94.55501,8.99095,11.09051,166.3576,3.9144900000000002,2.69729,0.0,11.09051,3.7955699999999997,5.0,0.8348,17.43003,,
288,126773,22.00725,8.02663,14.05206,210.78092,68.18285,2.4079900000000003,0.0,14.05206,5.50516,5.0,0.82358,17.255979999999997,,
289,915664,71.70288000000001,12.21718,13.1554,197.33098999999999,2.35166,3.6651599999999998,0.0,13.1554,1.41149,5.0,0.8959299999999999,17.651410000000002,,
290,212415,184.09785,9.42764,15.04079,225.61182000000002,37.81944,2.82829,0.0,15.04079,0.8738,5.0,0.84206,16.29147,,
291,95998,164.81778,8.62435,12.465069999999999,186.97609,11.13707,2.5873,0.0,12.465069999999999,1.27024,5.0,0.8260299999999999,16.867,,
292,850051,91.01947,10.38885,13.54447,203.16704,31.481640000000002,3.11666,0.0,13.54447,5.610869999999999,5.0,0.8879299999999999,15.267660000000001,,
293,297149,125.08088000000001,8.45875,18.47052,277.05776000000003,47.08889,2.53762,0.0,18.47052,3.55705,5.0,0.9274600000000001,16.19106,,
294,279873,71.51468,10.89338,18.15335,272.30031,87.01734,3.26801,0.0,18.15335,5.18002,5.0,0.8340700000000001,17.658820000000002,,
295,538297,344.35287,13.080910000000001,8.92869,133.93035,65.87184,3.92427,0.0,8.92869,1.08932,5.0,0.8618,16.12056,,
296,236367,187.66963,11.55875,12.35369,185.30534,41.312909999999995,3.4676199999999997,0.0,12.35369,3.50602,5.0,0.93289,16.79954,,
297,924207,206.57619,11.21272,13.9317,208.97551,9.11837,3.3638199999999996,0.0,13.9317,5.90299,5.0,0.91924,17.10734,,
298,66464,66.57069,13.07324,6.81825,102.2737,96.11375,3.9219699999999995,0.0,6.81825,4.227609999999999,5.0,0.83836,16.901629999999997,,
299,439614,8.78483,11.54856,9.61399,144.20986000000002,27.89984,3.4645699999999997,0.0,9.61399,1.4021299999999999,5.0,0.8517899999999999,17.32129,,
300,310894,223.8046,9.53546,14.623510000000001,219.35262999999998,57.84171,6.6748199999999995,0.0,29.247020000000003,2.72661,1.0,0.9336399999999999,17.565920000000002,,
301,798348,171.94668000000001,6.63231,12.26843,184.02651,96.89615,4.64262,0.0,24.53687,3.96905,1.0,0.9074,17.58943,,
302,640155,63.53001,6.2375300000000005,9.35091,140.26371,67.70414,4.36627,0.0,18.701829999999998,0.4151,1.0,0.8879100000000001,17.63852,,
303,130996,78.43933,8.96584,13.582510000000001,203.73762,21.9893,6.27609,0.0,27.165020000000002,0.75333,1.0,0.93468,17.688679999999998,,
304,795158,127.7928,8.3133,16.48481,247.27212999999998,3.0221400000000003,5.81931,0.0,32.96962,3.7331800000000004,1.0,0.984,15.82749,,
305,691480,161.38858000000002,11.13208,13.86479,207.97181,87.62719,7.79246,0.0,27.729570000000002,0.15872999999999998,1.0,0.90181,18.663,,
306,501971,130.78393,7.69245,15.33932,230.08978,89.2103,5.38472,0.0,30.67864,4.186319999999999,1.0,0.83681,16.84251,,
307,911893,22.66625,11.17659,9.63263,144.48946,2.08416,7.82362,0.0,19.26526,0.03685,1.0,0.95131,17.5082,,
308,645926,178.96346,9.23022,18.45864,276.87964,1.36658,6.46116,0.0,36.91729,3.7221,1.0,0.8749,19.168960000000002,,
309,718984,6.53924,8.803180000000001,6.695539999999999,100.43312,70.0485,6.16222,0.0,13.391079999999999,4.81532,1.0,0.85939,15.715370000000002,,
310,363733,165.33941000000002,11.74527,9.6303,144.45453,0.78528,8.221689999999999,0.0,19.2606,0.5794,1.0,0.83183,16.758689999999998,,
311,944484,165.85609,9.51958,9.380360000000001,140.70547,19.4807,6.663710000000001,0.0,18.76073,3.70232,1.0,0.9412799999999999,17.83237,,
312,252952,85.5397,9.57819,11.85489,177.82332,16.648970000000002,6.7047300000000005,0.0,23.70978,5.178640000000001,1.0,0.9734200000000001,17.48399,,
313,312803,255.03021,7.29121,6.85014,102.75211,57.40651999999999,5.10385,0.0,13.70028,0.49173,1.0,0.8932200000000001,15.91107,,
314,329402,27.23772,11.27023,15.948179999999999,239.22267000000002,56.00346999999999,7.88916,0.0,31.896359999999998,5.17353,1.0,0.91351,15.3693,,
315,672740,224.13259,10.01655,9.98451,149.7677,43.21996,7.011589999999999,0.0,19.96903,3.27617,1.0,0.9758600000000001,16.01624,,
316,723622,182.80705,6.041119999999999,14.6321,219.48146,36.19085,4.22878,0.0,29.264190000000003,3.9457199999999997,1.0,0.96952,17.696720000000003,,
317,458289,69.65854,8.58253,16.56324,248.44867000000002,59.401819999999994,6.00777,0.0,33.126490000000004,3.22033,1.0,0.9879899999999999,15.56245,,
318,250428,61.3683,9.05684,16.76729,251.5093,43.99677,6.33979,0.0,33.53457,1.79981,1.0,0.95552,16.34224,,
319,119368,31.396559999999997,10.62641,13.354470000000001,200.31706,81.08233,7.43849,0.0,26.708940000000002,4.9061699999999995,1.0,0.83175,14.94806,,
320,660001,123.16488999999999,10.537139999999999,14.043660000000001,210.65493999999998,95.01713000000001,7.376,0.0,28.087329999999998,0.44936000000000004,2.0,0.85249,15.292929999999998,,
321,458184,97.64737,12.06142,11.459,171.88499,23.53895,8.44299,0.0,22.918,1.26934,2.0,0.8765299999999999,14.63141,,
322,225067,224.61319,10.22865,11.20926,168.13896,48.07833,7.1600600000000005,0.0,22.41853,6.11333,2.0,0.8266700000000001,17.36821,,
323,968445,43.3954,10.74472,7.57457,113.61855,68.92690999999999,7.521310000000001,0.0,15.14914,5.56405,2.0,0.9647899999999999,16.39195,,
324,622872,35.40204,9.8327,16.63202,249.48023999999998,45.40518,6.88289,0.0,33.26403,0.08048,2.0,0.9137799999999999,17.74579,,
325,208123,115.97827,9.23213,14.907789999999999,223.61686,36.41924,6.46249,0.0,29.815579999999997,4.6119,2.0,0.81138,15.2202,,
326,470739,100.65429,7.9939100000000005,7.09305,106.3958,62.70341,5.5957300000000005,0.0,14.186110000000001,2.93997,2.0,0.8668600000000001,17.51847,,
327,163057,330.51485,13.855189999999999,8.99201,134.88011,61.161530000000006,9.69863,0.0,17.98401,3.6532199999999997,2.0,0.8315600000000001,17.5139,,
328,184393,69.89686,12.39305,12.15911,182.38658999999998,92.42976999999999,8.675130000000001,0.0,24.31821,3.8326,2.0,0.84301,16.87173,,
329,413468,245.39455,8.61796,11.10297,166.54455,19.34395,6.03257,0.0,22.20594,0.37942,2.0,0.94331,19.6647,,
330,185324,197.49366,7.516380000000001,17.06364,255.95467000000002,64.13839,5.26146,0.0,34.12729,4.67805,2.0,0.90827,17.6531,,
331,359739,111.35971,11.09188,14.185820000000001,212.78735,10.27462,7.764310000000001,0.0,28.37165,0.39143,2.0,0.8508700000000001,17.16756,,
332,240928,22.83041,10.97776,16.1222,241.83303999999998,90.43686,7.68443,0.0,32.244409999999995,1.50479,2.0,0.8909600000000001,16.47237,,
333,742104,15.480429999999998,7.11671,15.527220000000002,232.9083,15.46055,4.9817,0.0,31.054440000000003,2.0625299999999998,2.0,0.9654799999999999,17.021639999999998,,
334,226341,118.93099,13.7163,18.0577,270.86544,78.99615,9.601410000000001,0.0,36.115390000000005,6.03281,2.0,0.92325,15.503129999999999,,
335,802031,178.06842,7.79723,11.03851,165.57761000000002,38.73233,5.45806,0.0,22.07702,1.9613099999999999,2.0,0.81329,17.62921,,
336,552720,34.48108,9.36094,15.984570000000001,239.76856,5.7169300000000005,6.5526599999999995,0.0,31.969140000000003,4.50928,2.0,0.84965,17.092229999999997,,
337,727268,160.95298,13.94295,10.394810000000001,155.92209,36.44092,9.760060000000001,0.0,20.78961,5.72169,2.0,0.82115,17.06231,,
338,779873,74.41114,13.184529999999999,15.331629999999999,229.97442999999998,97.42825,9.22917,0.0,30.663259999999998,3.8171199999999996,2.0,0.90597,17.89236,,
