#sim_number, id, t_peak, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
8151 , 609176 , 172.91480 , 9.72050 , 15.44319 , 231.64783 , 26.64509 , 0.00000 , 0.00000 , 77.21594 , 2.66654 , 3.00000 , 0.83404 , 17.66880
8152 , 688332 , 97.88026 , 9.86520 , 15.41872 , 231.28075 , 91.31198 , 0.00000 , 0.00000 , 77.09358 , 1.01361 , 3.00000 , 0.92274 , 17.93211
8153 , 617747 , 122.99907 , 6.74131 , 7.06134 , 105.92016 , 74.57807 , 0.00000 , 0.00000 , 35.30672 , 5.45898 , 3.00000 , 0.91946 , 16.91903
8154 , 301776 , 186.41730 , 10.75245 , 10.68076 , 160.21146 , 16.28309 , 0.00000 , 0.00000 , 53.40382 , 6.09728 , 3.00000 , 0.96243 , 16.19302
8155 , 374300 , 137.80477 , 11.98421 , 15.25595 , 228.83920 , 65.28922 , 0.00000 , 0.00000 , 76.27973 , 4.98768 , 3.00000 , 0.82862 , 16.13241
8156 , 987324 , 102.51318 , 10.12572 , 13.19717 , 197.95758 , 68.41138 , 0.00000 , 0.00000 , 65.98586 , 2.57598 , 3.00000 , 0.95493 , 18.66338
8157 , 447361 , 263.00934 , 8.13196 , 13.35889 , 200.38334 , 67.15107 , 0.00000 , 0.00000 , 66.79445 , 1.91810 , 3.00000 , 0.86189 , 16.24215
8158 , 214639 , 153.59715 , 5.96215 , 19.14622 , 287.19327 , 92.82873 , 0.00000 , 0.00000 , 95.73109 , 0.31730 , 3.00000 , 0.84157 , 16.18348
8159 , 317568 , 140.31647 , 10.41185 , 15.67776 , 235.16634 , 14.92353 , 0.00000 , 0.00000 , 78.38878 , 1.11439 , 3.00000 , 0.86391 , 17.11118
8160 , 834628 , 179.44815 , 8.32288 , 15.53699 , 233.05482 , 3.73730 , 0.00000 , 0.00000 , 77.68494 , 1.65661 , 3.00000 , 0.88193 , 17.73351
8161 , 711128 , 24.30549 , 8.63513 , 19.35104 , 290.26559 , 1.97954 , 0.00000 , 0.00000 , 96.75520 , 5.83600 , 3.00000 , 0.98294 , 16.93006
8162 , 56000 , 117.57367 , 10.23826 , 10.15136 , 152.27038 , 28.68790 , 0.00000 , 0.00000 , 50.75679 , 5.23950 , 3.00000 , 0.83348 , 17.00954
8163 , 241232 , 184.93304 , 8.35846 , 11.72554 , 175.88311 , 41.20761 , 0.00000 , 0.00000 , 58.62770 , 1.38393 , 3.00000 , 0.84355 , 16.67479
8164 , 333512 , 196.90382 , 8.77570 , 17.42959 , 261.44383 , 27.93850 , 0.00000 , 0.00000 , 87.14794 , 5.59664 , 3.00000 , 0.97462 , 14.87262
8165 , 983753 , 60.11328 , 10.80361 , 18.80502 , 282.07525 , 34.66528 , 0.00000 , 0.00000 , 94.02508 , 4.12324 , 3.00000 , 0.94163 , 16.62945
8166 , 916984 , 88.79757 , 10.70551 , 11.64956 , 174.74345 , 24.90962 , 0.00000 , 0.00000 , 58.24782 , 4.89291 , 3.00000 , 0.81931 , 17.92790
8167 , 799 , 58.90075 , 12.34856 , 18.41892 , 276.28379 , 87.64919 , 0.00000 , 0.00000 , 92.09460 , 1.21053 , 3.00000 , 0.87063 , 17.31151
8168 , 36180 , 240.24781 , 9.71262 , 11.94500 , 179.17494 , 71.52473 , 0.00000 , 0.00000 , 59.72498 , 0.50928 , 3.00000 , 0.93222 , 16.45341
8169 , 776701 , 207.47462 , 10.79095 , 7.73918 , 116.08774 , 41.32924 , 0.00000 , 0.00000 , 38.69591 , 1.89163 , 3.00000 , 0.84916 , 15.46080
8170 , 934522 , 317.90446 , 10.48589 , 11.19880 , 167.98199 , 80.31453 , 0.00000 , 0.00000 , 55.99400 , 0.76122 , 3.00000 , 0.96266 , 15.68915
8171 , 166697 , 15.47051 , 8.52437 , 18.29549 , 274.43235 , 13.21760 , 0.00000 , 0.00000 , 91.47745 , 3.35387 , 3.00000 , 0.89367 , 16.78701
8172 , 906989 , 39.13167 , 12.59458 , 10.86944 , 163.04156 , 49.19109 , 0.00000 , 0.00000 , 54.34719 , 2.49396 , 3.00000 , 0.92456 , 15.20806
8173 , 729001 , 281.60877 , 11.99460 , 13.65868 , 204.88018 , 80.93556 , 0.00000 , 0.00000 , 68.29339 , 5.90141 , 3.00000 , 0.90110 , 16.83619
8174 , 523332 , 58.52449 , 10.42616 , 19.33034 , 289.95506 , 18.20570 , 0.00000 , 0.00000 , 96.65169 , 5.05519 , 3.00000 , 0.87663 , 17.90547
8175 , 404558 , 89.35430 , 10.94628 , 19.75814 , 296.37210 , 19.01478 , 0.00000 , 0.00000 , 98.79070 , 1.35079 , 3.00000 , 0.84513 , 18.13078
8176 , 559111 , 163.83529 , 9.11091 , 15.25497 , 228.82448 , 5.84093 , 0.00000 , 0.00000 , 76.27483 , 2.01634 , 3.00000 , 0.96366 , 17.22993
8177 , 739217 , 118.77930 , 10.46949 , 10.73778 , 161.06675 , 95.20128 , 0.00000 , 0.00000 , 53.68892 , 1.41224 , 3.00000 , 0.86295 , 14.92166
8178 , 651523 , 110.55597 , 12.17788 , 10.53324 , 157.99865 , 67.41302 , 0.00000 , 0.00000 , 52.66622 , 3.62333 , 3.00000 , 0.96937 , 17.30298
8179 , 128149 , 30.15007 , 7.79666 , 12.00016 , 180.00245 , 4.40196 , 0.00000 , 0.00000 , 60.00082 , 0.36349 , 3.00000 , 0.92115 , 16.64780
8180 , 323188 , 161.49767 , 8.45649 , 17.37635 , 260.64528 , 83.16418 , 0.00000 , 0.00000 , 86.88176 , 1.09397 , 3.00000 , 0.93502 , 16.87752
8181 , 866455 , 89.09682 , 10.74632 , 16.90221 , 253.53313 , 30.24667 , 0.00000 , 0.00000 , 84.51104 , 0.76827 , 3.00000 , 0.89191 , 17.88369
8182 , 505116 , 311.54750 , 12.40343 , 9.98942 , 149.84126 , 80.08763 , 0.00000 , 0.00000 , 49.94709 , 4.40787 , 3.00000 , 0.84525 , 17.38070
8183 , 192363 , 23.78212 , 11.98830 , 12.11632 , 181.74477 , 41.02881 , 0.00000 , 0.00000 , 60.58159 , 0.41759 , 3.00000 , 0.85554 , 17.35813
8184 , 536141 , 250.23088 , 9.75924 , 11.16893 , 167.53390 , 42.49577 , 0.00000 , 0.00000 , 55.84463 , 4.60561 , 3.00000 , 0.90799 , 16.43455
8185 , 375539 , 87.44894 , 11.29776 , 19.30472 , 289.57081 , 16.71225 , 0.00000 , 0.00000 , 96.52360 , 1.99036 , 3.00000 , 0.97871 , 16.30236
8186 , 975135 , 145.64706 , 11.08740 , 14.35166 , 215.27496 , 95.69586 , 0.00000 , 0.00000 , 71.75832 , 4.21049 , 3.00000 , 0.93206 , 16.93653
8187 , 270163 , 69.55630 , 11.38507 , 18.04387 , 270.65805 , 35.50008 , 0.00000 , 0.00000 , 90.21935 , 5.10814 , 3.00000 , 0.92582 , 16.39582
8188 , 399650 , 101.12480 , 13.44415 , 14.75025 , 221.25374 , 25.53549 , 0.00000 , 0.00000 , 73.75125 , 4.13766 , 3.00000 , 0.88024 , 18.73390
8189 , 961956 , 180.61656 , 10.29040 , 12.54079 , 188.11180 , 41.62872 , 0.00000 , 0.00000 , 62.70393 , 0.39060 , 3.00000 , 0.94257 , 16.37759
8190 , 690085 , 126.38716 , 7.53646 , 13.39240 , 200.88601 , 68.61479 , 0.00000 , 0.00000 , 66.96200 , 0.99094 , 3.00000 , 0.88342 , 18.47938
8191 , 761528 , 24.10185 , 10.89175 , 16.11880 , 241.78201 , 56.71550 , 0.00000 , 0.00000 , 80.59400 , 0.07546 , 3.00000 , 0.98337 , 18.76833
8192 , 176048 , 152.44171 , 8.28216 , 13.71201 , 205.68009 , 37.78339 , 0.00000 , 0.00000 , 68.56003 , 4.14526 , 3.00000 , 0.81701 , 14.81882
8193 , 556430 , 15.65436 , 12.46000 , 10.67514 , 160.12715 , 58.00875 , 0.00000 , 0.00000 , 53.37572 , 0.13024 , 3.00000 , 0.89719 , 17.60090
8194 , 270910 , 211.68358 , 12.16370 , 17.00217 , 255.03251 , 79.39930 , 0.00000 , 0.00000 , 85.01084 , 5.27994 , 3.00000 , 0.81189 , 15.57784
8195 , 513572 , 379.21752 , 13.20013 , 7.76542 , 116.48129 , 17.50198 , 0.00000 , 0.00000 , 38.82710 , 0.58201 , 3.00000 , 0.83824 , 14.97373
8196 , 356761 , 95.46843 , 11.00517 , 9.69912 , 145.48685 , 68.33059 , 0.00000 , 0.00000 , 48.49562 , 4.65223 , 3.00000 , 0.96683 , 16.88729
8197 , 96908 , 16.22456 , 8.09039 , 13.39256 , 200.88836 , 80.50936 , 0.00000 , 0.00000 , 66.96279 , 4.38604 , 3.00000 , 0.90952 , 15.88939
8198 , 141391 , 219.33501 , 9.59373 , 14.13030 , 211.95455 , 12.10745 , 0.00000 , 0.00000 , 70.65152 , 0.76115 , 3.00000 , 0.93477 , 16.91053
8199 , 608487 , 223.61338 , 11.08916 , 6.96984 , 104.54753 , 77.29146 , 0.00000 , 0.00000 , 34.84918 , 2.96428 , 3.00000 , 0.95002 , 15.54782
8200 , 66835 , 268.10335 , 10.20427 , 11.14994 , 167.24914 , 76.46560 , 0.00000 , 0.00000 , 55.74971 , 5.56270 , 3.00000 , 0.97704 , 16.70156
8201 , 775148 , 121.12255 , 8.93166 , 11.43163 , 171.47444 , 77.82587 , 0.00000 , 0.00000 , 57.15815 , 3.42193 , 3.00000 , 0.98153 , 17.32120
8202 , 968122 , 175.62296 , 9.25286 , 19.40601 , 291.09011 , 63.33257 , 0.00000 , 0.00000 , 97.03004 , 4.52190 , 3.00000 , 0.93206 , 16.26484
8203 , 739485 , 81.18791 , 7.00844 , 16.61143 , 249.17139 , 64.96294 , 0.00000 , 0.00000 , 83.05713 , 1.31555 , 3.00000 , 0.98859 , 16.42455
8204 , 7601 , 197.76556 , 8.39914 , 15.62558 , 234.38365 , 87.19058 , 0.00000 , 0.00000 , 78.12788 , 3.62913 , 3.00000 , 0.95370 , 15.31050
8205 , 314678 , 181.31541 , 10.65074 , 18.40902 , 276.13531 , 55.04926 , 0.00000 , 0.00000 , 92.04510 , 3.91011 , 3.00000 , 0.84414 , 17.52504
8206 , 905218 , 222.70521 , 12.45400 , 10.15871 , 152.38071 , 26.94201 , 0.00000 , 0.00000 , 50.79357 , 5.66296 , 3.00000 , 0.91493 , 15.79456
8207 , 255397 , 157.93339 , 7.20065 , 11.71216 , 175.68238 , 9.18931 , 0.00000 , 0.00000 , 58.56079 , 0.63952 , 3.00000 , 0.83121 , 17.65377
8208 , 681869 , 37.80575 , 11.39807 , 13.94905 , 209.23579 , 27.05957 , 0.00000 , 0.00000 , 69.74526 , 2.53851 , 3.00000 , 0.88090 , 17.13661
8209 , 380406 , 59.45214 , 11.91922 , 9.83824 , 147.57363 , 29.49855 , 0.00000 , 0.00000 , 49.19121 , 5.56998 , 3.00000 , 0.92156 , 16.84131
8210 , 501186 , 222.88593 , 10.76655 , 16.87886 , 253.18293 , 36.56880 , 0.00000 , 0.00000 , 84.39431 , 0.66025 , 3.00000 , 0.81807 , 15.76261
8211 , 80001 , 163.77616 , 13.05076 , 12.72224 , 190.83353 , 57.03460 , 0.00000 , 0.00000 , 63.61118 , 5.87430 , 3.00000 , 0.95812 , 17.07389
8212 , 323476 , 238.99621 , 11.13262 , 13.25189 , 198.77836 , 50.37968 , 0.00000 , 0.00000 , 66.25945 , 3.59788 , 3.00000 , 0.94832 , 18.62000
8213 , 586823 , 183.35738 , 7.40642 , 14.86225 , 222.93382 , 68.20764 , 0.00000 , 0.00000 , 74.31127 , 1.40682 , 3.00000 , 0.88820 , 16.26612
8214 , 885913 , 42.47582 , 10.84468 , 12.23895 , 183.58431 , 80.49746 , 0.00000 , 0.00000 , 61.19477 , 5.33690 , 3.00000 , 0.84916 , 17.82735
8215 , 893960 , 147.16239 , 11.28925 , 18.65414 , 279.81207 , 66.50841 , 0.00000 , 0.00000 , 93.27069 , 2.82000 , 3.00000 , 0.93015 , 18.27386
8216 , 132692 , 70.20857 , 9.43504 , 9.91578 , 148.73667 , 85.96901 , 0.00000 , 0.00000 , 49.57889 , 3.72585 , 3.00000 , 0.90760 , 17.85476
8217 , 215755 , 66.63457 , 9.61239 , 17.91032 , 268.65483 , 24.83799 , 0.00000 , 0.00000 , 89.55161 , 2.41438 , 3.00000 , 0.95601 , 14.36841
8218 , 412515 , 278.47046 , 10.86147 , 14.48067 , 217.21004 , 25.20940 , 0.00000 , 0.00000 , 72.40335 , 1.37746 , 3.00000 , 0.94234 , 17.64660
8219 , 577772 , 306.00924 , 9.39750 , 8.57256 , 128.58836 , 94.84084 , 0.00000 , 0.00000 , 42.86279 , 2.68382 , 3.00000 , 0.91348 , 16.94037
8220 , 624072 , 225.17691 , 8.69876 , 10.55325 , 158.29877 , 95.67316 , 0.00000 , 0.00000 , 52.76626 , 0.59516 , 3.00000 , 0.87715 , 16.91013
8221 , 527138 , 19.05111 , 8.65442 , 16.61186 , 249.17783 , 66.97772 , 0.00000 , 0.00000 , 83.05928 , 5.64710 , 3.00000 , 0.82783 , 16.87115
8222 , 394982 , 158.12710 , 10.69700 , 16.24525 , 243.67871 , 73.85976 , 0.00000 , 0.00000 , 81.22624 , 4.96239 , 3.00000 , 0.97488 , 16.31927
8223 , 608884 , 142.78127 , 9.57922 , 19.36104 , 290.41554 , 38.90916 , 0.00000 , 0.00000 , 96.80518 , 5.64872 , 3.00000 , 0.92516 , 17.09478
8224 , 65859 , 127.65167 , 13.32401 , 12.21762 , 183.26424 , 60.18490 , 0.00000 , 0.00000 , 61.08808 , 5.73024 , 3.00000 , 0.87531 , 16.80212
8225 , 284756 , 135.13396 , 9.82198 , 12.23029 , 183.45441 , 13.62326 , 0.00000 , 0.00000 , 61.15147 , 4.69851 , 3.00000 , 0.98041 , 18.66484
8226 , 849967 , 107.43576 , 11.38222 , 19.72481 , 295.87215 , 39.05139 , 0.00000 , 0.00000 , 98.62405 , 3.90201 , 3.00000 , 0.91473 , 17.78362
8227 , 811249 , 25.01806 , 8.61511 , 15.42594 , 231.38915 , 14.71133 , 0.00000 , 0.00000 , 77.12972 , 0.98600 , 3.00000 , 0.95503 , 16.64165
8228 , 440804 , 40.63778 , 10.91110 , 7.95823 , 119.37343 , 44.16457 , 0.00000 , 0.00000 , 39.79114 , 4.29584 , 3.00000 , 0.88862 , 18.23364
8229 , 974653 , 205.45056 , 11.32076 , 11.75138 , 176.27076 , 91.05855 , 0.00000 , 0.00000 , 58.75692 , 2.53855 , 3.00000 , 0.91110 , 15.69423
8230 , 629511 , 139.79488 , 9.31689 , 6.82082 , 102.31231 , 43.96507 , 0.00000 , 0.00000 , 34.10410 , 5.26292 , 3.00000 , 0.88385 , 17.05051
8231 , 230114 , 262.97602 , 11.02607 , 15.72212 , 235.83181 , 7.42024 , 0.00000 , 0.00000 , 78.61060 , 2.67910 , 3.00000 , 0.94983 , 15.67056
8232 , 496661 , 123.09971 , 6.57734 , 14.90651 , 223.59768 , 59.79111 , 0.00000 , 0.00000 , 74.53256 , 1.26869 , 3.00000 , 0.93591 , 17.89157
8233 , 459343 , 24.31188 , 11.23755 , 9.97132 , 149.56977 , 65.00121 , 0.00000 , 0.00000 , 49.85659 , 0.70568 , 3.00000 , 0.90061 , 16.37366
8234 , 32913 , 82.28124 , 10.44678 , 13.26414 , 198.96208 , 39.47083 , 0.00000 , 0.00000 , 66.32069 , 5.63900 , 3.00000 , 0.83661 , 17.47616
8235 , 67270 , 34.31660 , 9.98082 , 7.92865 , 118.92969 , 13.37765 , 0.00000 , 0.00000 , 39.64323 , 0.78167 , 3.00000 , 0.85934 , 18.73275
8236 , 161106 , 82.05663 , 11.76526 , 18.07701 , 271.15508 , 46.46608 , 0.00000 , 0.00000 , 90.38503 , 4.24740 , 3.00000 , 0.95139 , 16.44530
8237 , 638578 , 300.36438 , 8.39808 , 10.66760 , 160.01395 , 28.47124 , 0.00000 , 0.00000 , 53.33798 , 5.04753 , 3.00000 , 0.87831 , 16.87535
8238 , 214267 , 87.26607 , 10.06298 , 19.89917 , 298.48750 , 93.12310 , 0.00000 , 0.00000 , 99.49583 , 3.63785 , 3.00000 , 0.91683 , 17.66388
8239 , 360432 , 73.63694 , 11.72537 , 12.61454 , 189.21803 , 83.24227 , 0.00000 , 0.00000 , 63.07268 , 0.72527 , 3.00000 , 0.87368 , 16.34542
8240 , 347671 , 190.49103 , 14.05182 , 7.52058 , 112.80877 , 25.90669 , 0.00000 , 0.00000 , 37.60292 , 1.86410 , 3.00000 , 0.94641 , 19.65794
8241 , 646411 , 184.43611 , 9.53077 , 9.34487 , 140.17307 , 28.20961 , 0.00000 , 0.00000 , 46.72436 , 3.06185 , 3.00000 , 0.92438 , 16.83867
8242 , 375095 , 43.29212 , 10.45584 , 9.56506 , 143.47588 , 3.14022 , 0.00000 , 0.00000 , 47.82529 , 0.22785 , 3.00000 , 0.82945 , 19.49913
8243 , 439739 , 77.74175 , 11.28301 , 19.81088 , 297.16316 , 58.08880 , 0.00000 , 0.00000 , 99.05439 , 4.05011 , 3.00000 , 0.87699 , 19.46419
8244 , 877958 , 21.08213 , 10.97014 , 18.28440 , 274.26603 , 80.21362 , 0.00000 , 0.00000 , 91.42201 , 4.88178 , 3.00000 , 0.82676 , 17.49443
8245 , 890037 , 91.24308 , 10.69182 , 17.86184 , 267.92758 , 41.24914 , 0.00000 , 0.00000 , 89.30919 , 1.90758 , 3.00000 , 0.81084 , 17.18040
8246 , 888803 , 141.55477 , 10.85951 , 14.98434 , 224.76515 , 81.02743 , 0.00000 , 0.00000 , 74.92172 , 0.34065 , 3.00000 , 0.94786 , 16.50896
8247 , 568457 , 213.08378 , 11.21317 , 15.85596 , 237.83946 , 58.73317 , 0.00000 , 0.00000 , 79.27982 , 0.08458 , 3.00000 , 0.84960 , 17.37506
8248 , 522311 , 156.10732 , 9.24412 , 17.22193 , 258.32895 , 98.45677 , 0.00000 , 0.00000 , 86.10965 , 3.06842 , 3.00000 , 0.98396 , 16.30237
8249 , 558030 , 44.63481 , 9.05779 , 9.36933 , 140.53992 , 33.00901 , 0.00000 , 0.00000 , 46.84664 , 0.87104 , 3.00000 , 0.91090 , 16.47336
8250 , 87004 , 24.22973 , 10.59320 , 16.24576 , 243.68634 , 3.22623 , 0.00000 , 0.00000 , 81.22878 , 3.13083 , 3.00000 , 0.94839 , 17.35525
8251 , 119459 , 106.24102 , 9.72464 , 9.88521 , 148.27816 , 3.14763 , 0.00000 , 0.00000 , 49.42605 , 5.77484 , 3.00000 , 0.93586 , 15.95254
8252 , 612928 , 149.27424 , 10.74345 , 15.52279 , 232.84190 , 52.62481 , 0.00000 , 0.00000 , 77.61397 , 4.78978 , 3.00000 , 0.85744 , 17.23736
8253 , 695562 , 196.20117 , 11.59878 , 16.47427 , 247.11407 , 15.32443 , 0.00000 , 0.00000 , 82.37136 , 3.98284 , 3.00000 , 0.96345 , 16.80774
8254 , 563589 , 29.94007 , 7.27023 , 18.84832 , 282.72486 , 2.38089 , 0.00000 , 0.00000 , 94.24162 , 4.66229 , 3.00000 , 0.98652 , 18.38740
8255 , 464330 , 10.09492 , 9.58551 , 10.94069 , 164.11036 , 74.32244 , 0.00000 , 0.00000 , 54.70345 , 1.38979 , 3.00000 , 0.85268 , 15.46329
8256 , 901313 , 127.20990 , 9.90838 , 19.99407 , 299.91101 , 64.59993 , 0.00000 , 0.00000 , 99.97034 , 5.99993 , 3.00000 , 0.95088 , 17.62009
8257 , 44528 , 149.09776 , 8.60362 , 16.10971 , 241.64564 , 63.82474 , 0.00000 , 0.00000 , 80.54855 , 2.85606 , 3.00000 , 0.84945 , 16.32849
8258 , 911358 , 75.21196 , 9.38156 , 11.64650 , 174.69756 , 4.31693 , 0.00000 , 0.00000 , 58.23252 , 1.73359 , 3.00000 , 0.97293 , 16.19749
8259 , 418250 , 173.42366 , 8.86725 , 13.97868 , 209.68016 , 34.16291 , 0.00000 , 0.00000 , 69.89339 , 3.03294 , 3.00000 , 0.84835 , 18.82575
8260 , 185626 , 174.97444 , 6.84244 , 19.00633 , 285.09500 , 17.02501 , 0.00000 , 0.00000 , 95.03167 , 5.08906 , 3.00000 , 0.83994 , 18.34750
8261 , 278090 , 35.86524 , 9.04161 , 17.38143 , 260.72151 , 27.01642 , 0.00000 , 0.00000 , 86.90717 , 4.00418 , 3.00000 , 0.85008 , 16.23534
8262 , 168325 , 28.21006 , 12.88049 , 14.34850 , 215.22757 , 39.43946 , 0.00000 , 0.00000 , 71.74252 , 3.75679 , 3.00000 , 0.96354 , 16.27442
8263 , 509038 , 317.90068 , 8.87280 , 7.72732 , 115.90973 , 75.91782 , 0.00000 , 0.00000 , 38.63658 , 4.76409 , 3.00000 , 0.91982 , 18.65703
8264 , 675509 , 147.73173 , 14.14683 , 11.88719 , 178.30792 , 95.22840 , 0.00000 , 0.00000 , 59.43597 , 3.53708 , 3.00000 , 0.82227 , 17.83125
8265 , 950901 , 228.84058 , 9.73461 , 13.33276 , 199.99141 , 17.66850 , 0.00000 , 0.00000 , 66.66380 , 2.32562 , 3.00000 , 0.96535 , 18.14853
8266 , 903053 , 297.31289 , 7.38389 , 8.21578 , 123.23667 , 95.53371 , 0.00000 , 0.00000 , 41.07889 , 3.06144 , 3.00000 , 0.81255 , 16.21271
8267 , 36952 , 60.60833 , 9.37911 , 11.14288 , 167.14321 , 78.06625 , 0.00000 , 0.00000 , 55.71440 , 3.97941 , 3.00000 , 0.93907 , 16.67543
8268 , 657971 , 34.45929 , 8.56767 , 14.38376 , 215.75638 , 55.72345 , 0.00000 , 0.00000 , 71.91879 , 4.71995 , 3.00000 , 0.91123 , 16.82859
8269 , 425213 , 29.23650 , 12.00724 , 15.32942 , 229.94129 , 8.81872 , 0.00000 , 0.00000 , 76.64710 , 4.67889 , 3.00000 , 0.81864 , 16.39388
8270 , 354020 , 19.40016 , 7.75740 , 16.63307 , 249.49608 , 44.05127 , 0.00000 , 0.00000 , 83.16536 , 1.54646 , 3.00000 , 0.96753 , 17.84500
8271 , 898465 , 211.03746 , 7.23694 , 16.64261 , 249.63911 , 53.59199 , 0.00000 , 0.00000 , 83.21304 , 5.14232 , 3.00000 , 0.94399 , 18.26043
8272 , 646971 , 207.04968 , 11.04052 , 9.80911 , 147.13662 , 34.48012 , 0.00000 , 0.00000 , 49.04554 , 1.07815 , 3.00000 , 0.82842 , 16.53015
8273 , 880984 , 19.69516 , 11.39708 , 19.88481 , 298.27209 , 4.56249 , 0.00000 , 0.00000 , 99.42403 , 4.28223 , 3.00000 , 0.88431 , 17.64851
8274 , 531247 , 212.74934 , 11.05889 , 16.94606 , 254.19092 , 29.59589 , 0.00000 , 0.00000 , 84.73031 , 3.70612 , 3.00000 , 0.98863 , 18.36359
8275 , 699950 , 26.29327 , 11.15207 , 18.22181 , 273.32710 , 35.36782 , 0.00000 , 0.00000 , 91.10903 , 3.20557 , 3.00000 , 0.96782 , 16.00302
8276 , 165130 , 145.42085 , 9.60670 , 17.31900 , 259.78494 , 99.02714 , 0.00000 , 0.00000 , 86.59498 , 5.31108 , 3.00000 , 0.86089 , 17.40804
8277 , 486865 , 168.55010 , 13.27521 , 19.43046 , 291.45686 , 3.30373 , 0.00000 , 0.00000 , 97.15229 , 6.04112 , 3.00000 , 0.93985 , 16.35847
8278 , 725788 , 197.80067 , 11.37770 , 15.60506 , 234.07588 , 12.03286 , 0.00000 , 0.00000 , 78.02529 , 6.23319 , 3.00000 , 0.87561 , 17.12079
8279 , 930353 , 230.68030 , 12.04821 , 16.02427 , 240.36398 , 77.73509 , 0.00000 , 0.00000 , 80.12133 , 1.91936 , 3.00000 , 0.87512 , 17.48960
8280 , 337553 , 252.63836 , 11.17269 , 7.03621 , 105.54321 , 56.78088 , 0.00000 , 0.00000 , 35.18107 , 6.14147 , 3.00000 , 0.90720 , 18.23034
8281 , 211818 , 185.06519 , 11.12870 , 17.70623 , 265.59346 , 87.25953 , 0.00000 , 0.00000 , 88.53115 , 3.39540 , 3.00000 , 0.82682 , 17.60921
8282 , 331531 , 20.87544 , 10.20985 , 13.29564 , 199.43459 , 87.05546 , 0.00000 , 0.00000 , 66.47820 , 5.73850 , 3.00000 , 0.96685 , 15.90396
8283 , 39018 , 48.52468 , 12.52637 , 19.81401 , 297.21014 , 14.86211 , 0.00000 , 0.00000 , 99.07005 , 4.78268 , 3.00000 , 0.94420 , 17.04179
8284 , 748164 , 69.34572 , 10.32448 , 10.07147 , 151.07206 , 14.25731 , 0.00000 , 0.00000 , 50.35735 , 0.43497 , 3.00000 , 0.81696 , 19.18714
8285 , 19833 , 88.34545 , 9.20232 , 14.76379 , 221.45687 , 43.47834 , 0.00000 , 0.00000 , 73.81896 , 1.15715 , 3.00000 , 0.88331 , 15.86429
8286 , 825555 , 184.67323 , 6.92015 , 12.82892 , 192.43382 , 9.85132 , 0.00000 , 0.00000 , 64.14461 , 2.17003 , 3.00000 , 0.86486 , 17.19682
8287 , 7490 , 83.18821 , 11.63846 , 7.10859 , 106.62888 , 6.19061 , 0.00000 , 0.00000 , 35.54296 , 6.00358 , 3.00000 , 0.89596 , 15.37354
8288 , 760086 , 54.74669 , 9.15697 , 14.61851 , 219.27770 , 95.72842 , 0.00000 , 0.00000 , 73.09257 , 0.40240 , 3.00000 , 0.83131 , 18.12619
8289 , 982411 , 65.70657 , 12.97794 , 19.91602 , 298.74028 , 78.59026 , 0.00000 , 0.00000 , 99.58009 , 3.22611 , 3.00000 , 0.93438 , 17.41107
8290 , 582515 , 107.28446 , 5.95894 , 7.85371 , 117.80569 , 66.52294 , 0.00000 , 0.00000 , 39.26856 , 3.17927 , 3.00000 , 0.94486 , 16.07820
8291 , 291438 , 228.16325 , 10.65180 , 8.04268 , 120.64013 , 14.92229 , 0.00000 , 0.00000 , 40.21338 , 0.04764 , 3.00000 , 0.93781 , 16.02491
8292 , 998331 , 323.86428 , 9.54050 , 7.84899 , 117.73484 , 60.47627 , 0.00000 , 0.00000 , 39.24495 , 3.23475 , 3.00000 , 0.95863 , 16.89859
8293 , 716265 , 215.09190 , 8.81494 , 9.61615 , 144.24223 , 10.22900 , 0.00000 , 0.00000 , 48.08074 , 5.60630 , 3.00000 , 0.91608 , 16.88257
8294 , 943 , 139.71319 , 10.72364 , 7.40426 , 111.06387 , 94.19172 , 0.00000 , 0.00000 , 37.02129 , 0.21820 , 3.00000 , 0.97647 , 17.47385
8295 , 229178 , 128.58057 , 14.12321 , 19.81115 , 297.16722 , 21.56301 , 0.00000 , 0.00000 , 99.05574 , 4.86998 , 3.00000 , 0.97398 , 15.51418
8296 , 860351 , 301.99821 , 8.77500 , 9.24356 , 138.65342 , 59.83930 , 0.00000 , 0.00000 , 46.21781 , 2.33324 , 3.00000 , 0.83397 , 17.99165
8297 , 916645 , 364.39925 , 12.33055 , 7.89111 , 118.36660 , 22.56933 , 0.00000 , 0.00000 , 39.45553 , 2.84543 , 3.00000 , 0.91152 , 15.47952
8298 , 389507 , 41.18611 , 6.25015 , 17.55675 , 263.35122 , 93.17844 , 0.00000 , 0.00000 , 87.78374 , 0.05608 , 3.00000 , 0.93293 , 17.21901
8299 , 514797 , 184.99087 , 11.90022 , 18.47575 , 277.13619 , 90.43352 , 0.00000 , 0.00000 , 92.37873 , 5.86878 , 3.00000 , 0.82799 , 15.46165
8300 , 347248 , 188.45602 , 11.95192 , 8.48907 , 127.33600 , 2.15996 , 0.00000 , 0.00000 , 42.44533 , 3.15494 , 3.00000 , 0.83125 , 17.27943
8301 , 211789 , 42.53278 , 9.45252 , 16.40099 , 246.01479 , 88.78185 , 0.00000 , 0.00000 , 82.00493 , 3.19841 , 3.00000 , 0.89172 , 16.94724
