#sim_number, id, t_peak, amp_scale, sig_r, sig_f, new_length, offset, P, a_qpp, B, t_e, phi, sn, r, sn_red, bgd, grad_scale, t1, ?
11453 , 425208 , 119.33866 , 10.04907 , 1.89152 , 8.32760 , 152.71172 , 20.67277 , 10.18078 ,  , 0.00000 , 0.00000 , 50.90391 , 5.12527 , 4.00000 , 0.90044 , 15.31167 , quad , 9.20419 , 154.93966 
11454 , 680062 , 350.23950 , 10.80734 , 2.94844 , 12.57016 , 128.77384 , 69.74168 , 8.58492 ,  , 0.00000 , 0.00000 , 42.92461 , 3.70697 , 4.00000 , 0.89876 , 16.51204 , quad , 8.45674 , 492.40383 
11455 , 721526 , 172.75882 , 13.57551 , 0.35884 , 19.39131 , 265.68953 , 2.02609 , 17.71264 ,  , 0.00000 , 0.00000 , 88.56318 , 5.56952 , 4.00000 , 0.95646 , 18.87369 , quad , -3.75331 , 384.36524 
11456 , 923742 , 195.36389 , 11.38473 , 2.80235 , 8.36132 , 190.26194 , 44.83487 , 12.68413 ,  , 0.00000 , 0.00000 , 63.42065 , 2.10518 , 4.00000 , 0.85781 , 16.22659 , quad , 2.51044 , 269.15684 
11457 , 456060 , 183.73419 , 6.19389 , 1.58247 , 13.22173 , 201.01612 , 54.72758 , 13.40107 ,  , 0.00000 , 0.00000 , 67.00537 , 4.51066 , 4.00000 , 0.91441 , 16.24737 , quad , -1.62812 , 100.16535 
11458 , 624564 , 119.23340 , 7.71437 , 0.70780 , 11.76408 , 263.13361 , 11.69509 , 17.54224 ,  , 0.00000 , 0.00000 , 87.71120 , 3.00136 , 4.00000 , 0.93782 , 17.93444 , quad , 0.89217 , 168.54904 
11459 , 72406 , 109.52950 , 11.16739 , 0.75953 , 7.90160 , 234.11656 , 10.52767 , 15.60777 ,  , 0.00000 , 0.00000 , 78.03885 , 1.28007 , 4.00000 , 0.86130 , 16.43300 , quad , 6.96094 , 131.61125 
11460 , 493797 , 222.85877 , 8.90056 , 2.62141 , 19.12623 , 231.46132 , 46.10590 , 15.43075 ,  , 0.00000 , 0.00000 , 77.15377 , 1.41640 , 4.00000 , 0.84944 , 17.98480 , quad , -5.56773 , 68.49717 
11461 , 271943 , 200.63055 , 13.54866 , 2.56224 , 11.76451 , 211.66057 , 75.57403 , 14.11070 ,  , 0.00000 , 0.00000 , 70.55352 , 5.71047 , 4.00000 , 0.89688 , 17.49054 , quad , 0.74785 , 188.56182 
11462 , 805826 , 222.23714 , 10.49293 , 1.31546 , 5.12331 , 148.90087 , 57.26822 , 9.92672 ,  , 0.00000 , 0.00000 , 49.63362 , 4.75825 , 4.00000 , 0.90736 , 16.92366 , quad , -4.95298 , 377.10556 
11463 , 136561 , 99.38751 , 10.60829 , 1.37501 , 8.28986 , 207.83301 , 20.54928 , 13.85553 ,  , 0.00000 , 0.00000 , 69.27767 , 4.95927 , 4.00000 , 0.86629 , 17.19898 , quad , 4.00199 , 307.15945 
11464 , 182846 , 199.41633 , 10.95261 , 2.76596 , 9.24456 , 275.91593 , 25.75939 , 18.39440 ,  , 0.00000 , 0.00000 , 91.97198 , 1.43315 , 4.00000 , 0.95742 , 15.00613 , quad , 1.90158 , 49.73992 
11465 , 993943 , 197.75157 , 10.44093 , 0.15235 , 15.87216 , 261.38669 , 23.59291 , 17.42578 ,  , 0.00000 , 0.00000 , 87.12890 , 4.57894 , 4.00000 , 0.97482 , 17.20838 , quad , -1.93845 , 62.44698 
11466 , 845346 , 215.65992 , 12.33315 , 2.38616 , 11.16965 , 156.14842 , 34.60211 , 10.40989 ,  , 0.00000 , 0.00000 , 52.04947 , 1.90936 , 4.00000 , 0.92516 , 18.46095 , quad , -9.34482 , 452.77118 
11467 , 917442 , 183.67907 , 10.83715 , 1.27913 , 13.12292 , 251.05131 , 40.39270 , 16.73675 ,  , 0.00000 , 0.00000 , 83.68377 , 0.44874 , 4.00000 , 0.86787 , 17.32945 , quad , 6.16712 , 424.44675 
11468 , 572822 , 147.12019 , 11.21481 , 2.08160 , 15.26729 , 263.52556 , 52.49087 , 17.56837 ,  , 0.00000 , 0.00000 , 87.84185 , 2.28453 , 4.00000 , 0.88210 , 16.92890 , quad , -2.79818 , 260.82738 
11469 , 593318 , 113.56603 , 7.29694 , 0.97495 , 8.48670 , 121.20100 , 90.92858 , 8.08007 ,  , 0.00000 , 0.00000 , 40.40033 , 1.31845 , 4.00000 , 0.98490 , 16.89751 , quad , 6.21110 , 259.17056 
11470 , 514286 , 81.47102 , 5.79433 , 2.62823 , 5.07431 , 135.02249 , 9.47198 , 9.00150 ,  , 0.00000 , 0.00000 , 45.00750 , 3.40491 , 4.00000 , 0.81267 , 18.57522 , quad , 5.01438 , 80.76557 
11471 , 179798 , 150.69734 , 9.34295 , 2.67694 , 6.42801 , 234.69123 , 56.24522 , 15.64608 ,  , 0.00000 , 0.00000 , 78.23041 , 0.21001 , 4.00000 , 0.96398 , 16.54910 , quad , 6.26668 , 175.89997 
11472 , 863757 , 315.55056 , 9.53211 , 1.34567 , 9.24797 , 126.16847 , 74.80074 , 8.41123 ,  , 0.00000 , 0.00000 , 42.05616 , 3.65280 , 4.00000 , 0.85576 , 18.57028 , quad , -4.72836 , 270.31130 
11473 , 341722 , 235.21981 , 9.98402 , 2.38159 , 14.33747 , 150.15229 , 2.61784 , 10.01015 ,  , 0.00000 , 0.00000 , 50.05076 , 5.04001 , 4.00000 , 0.92154 , 15.75794 , quad , 0.81998 , 188.93039 
11474 , 256576 , 321.85328 , 7.51009 , 1.64417 , 14.35806 , 114.05892 , 98.68696 , 7.60393 ,  , 0.00000 , 0.00000 , 38.01964 , 5.23958 , 4.00000 , 0.84960 , 15.15552 , quad , -2.14638 , 216.64772 
11475 , 958296 , 226.90943 , 8.97272 , 0.25427 , 19.56317 , 263.24791 , 19.21445 , 17.54986 ,  , 0.00000 , 0.00000 , 87.74930 , 5.58010 , 4.00000 , 0.92508 , 17.73331 , quad , 4.73158 , 161.22257 
11476 , 276874 , 275.16573 , 11.93423 , 2.10176 , 10.76848 , 109.00245 , 23.48218 , 7.26683 ,  , 0.00000 , 0.00000 , 36.33415 , 4.68100 , 4.00000 , 0.82766 , 18.14977 , quad , -11.24334 , 422.59548 
11477 , 833034 , 100.09129 , 10.24387 , 0.46495 , 17.44155 , 148.28865 , 63.74073 , 9.88591 ,  , 0.00000 , 0.00000 , 49.42955 , 6.22174 , 4.00000 , 0.84166 , 17.07121 , quad , -10.09287 , 203.65957 
11478 , 345563 , 153.82615 , 6.92906 , 2.41167 , 11.13504 , 105.19362 , 99.15146 , 7.01291 ,  , 0.00000 , 0.00000 , 35.06454 , 4.90921 , 4.00000 , 0.88746 , 14.46095 , quad , 1.38677 , 304.03854 
11479 , 608329 , 132.04151 , 13.55481 , 2.10886 , 17.64502 , 221.18319 , 48.80672 , 14.74555 ,  , 0.00000 , 0.00000 , 73.72773 , 0.76702 , 4.00000 , 0.87862 , 16.99475 , quad , -5.72597 , 370.17500 
11480 , 593635 , 186.38055 , 10.27265 , 2.85038 , 6.81374 , 163.69145 , 32.91963 , 10.91276 ,  , 0.00000 , 0.00000 , 54.56382 , 2.37515 , 4.00000 , 0.95201 , 17.72333 , quad , 2.26133 , 154.71924 
11481 , 232805 , 240.82034 , 10.83007 , 2.54336 , 7.23574 , 192.69262 , 21.14643 , 12.84617 ,  , 0.00000 , 0.00000 , 64.23087 , 4.73658 , 4.00000 , 0.82165 , 16.82415 , quad , 3.86451 , 53.44152 
11482 , 538607 , 110.99588 , 11.57072 , 1.85743 , 8.24904 , 272.77493 , 6.24760 , 18.18500 ,  , 0.00000 , 0.00000 , 90.92498 , 1.12224 , 4.00000 , 0.93882 , 17.93913 , quad , -3.12165 , 316.49939 
11483 , 450808 , 56.29165 , 13.14093 , 1.16358 , 17.67388 , 105.21286 , 6.80555 , 7.01419 ,  , 0.00000 , 0.00000 , 35.07095 , 5.28855 , 4.00000 , 0.97647 , 17.70081 , quad , -7.92564 , 322.64190 
11484 , 709168 , 259.30171 , 12.10384 , 0.45605 , 6.58046 , 135.48370 , 72.06936 , 9.03225 ,  , 0.00000 , 0.00000 , 45.16123 , 5.65344 , 4.00000 , 0.82152 , 15.68932 , quad , 5.91679 , 479.26709 
11485 , 346909 , 168.36887 , 8.91735 , 0.30462 , 10.07880 , 285.77166 , 87.25982 , 19.05144 ,  , 0.00000 , 0.00000 , 95.25722 , 4.38003 , 4.00000 , 0.93501 , 16.99248 , quad , -7.47156 , 172.08616 
11486 , 100163 , 273.24171 , 11.43913 , 0.21682 , 13.64600 , 138.95118 , 20.33266 , 9.26341 ,  , 0.00000 , 0.00000 , 46.31706 , 5.28251 , 4.00000 , 0.92293 , 17.94508 , quad , 0.21778 , 155.55633 
11487 , 968958 , 115.04493 , 9.68977 , 1.68403 , 15.98929 , 208.05962 , 6.90637 , 13.87064 ,  , 0.00000 , 0.00000 , 69.35321 , 2.51320 , 4.00000 , 0.97749 , 18.26172 , quad , -9.28855 , 20.99666 
11488 , 563263 , 258.06714 , 12.03206 , 1.80070 , 19.14636 , 185.93915 , 83.51418 , 12.39594 ,  , 0.00000 , 0.00000 , 61.97972 , 6.22564 , 4.00000 , 0.85657 , 17.11879 , quad , -0.74626 , 293.71946 
11489 , 356543 , 176.20095 , 11.62513 , 2.61394 , 19.39396 , 219.74932 , 86.87504 , 14.64995 ,  , 0.00000 , 0.00000 , 73.24977 , 3.70920 , 4.00000 , 0.88088 , 16.41845 , quad , 8.12456 , 384.43218 
11490 , 162005 , 233.72261 , 8.80429 , 0.80283 , 11.67837 , 224.61321 , 26.58000 , 14.97421 ,  , 0.00000 , 0.00000 , 74.87107 , 1.34836 , 4.00000 , 0.88759 , 15.65098 , quad , -6.43110 , 263.26648 
11491 , 850538 , 140.68805 , 8.66052 , 2.20622 , 11.85757 , 178.61792 , 56.26145 , 11.90786 ,  , 0.00000 , 0.00000 , 59.53931 , 2.24181 , 4.00000 , 0.88314 , 18.09896 , quad , -7.13321 , 328.60724 
11492 , 594503 , 214.94312 , 11.03844 , 1.45042 , 10.08245 , 221.38501 , 9.11076 , 14.75900 ,  , 0.00000 , 0.00000 , 73.79500 , 1.05456 , 4.00000 , 0.91649 , 17.34869 , quad , -3.93275 , 69.55757 
11493 , 644706 , 233.73898 , 12.21196 , 1.61284 , 13.93177 , 160.29725 , 86.86007 , 10.68648 ,  , 0.00000 , 0.00000 , 53.43242 , 1.65780 , 4.00000 , 0.88468 , 15.77805 , quad , -8.13092 , 468.62441 
11494 , 303409 , 372.62811 , 11.13240 , 1.83740 , 18.77243 , 100.88354 , 47.90800 , 6.72557 ,  , 0.00000 , 0.00000 , 33.62785 , 0.96921 , 4.00000 , 0.82690 , 16.76638 , quad , -4.82857 , 24.73457 
11495 , 576410 , 341.58376 , 10.25054 , 0.21966 , 14.39598 , 127.14466 , 41.29640 , 8.47631 ,  , 0.00000 , 0.00000 , 42.38155 , 3.48462 , 4.00000 , 0.84046 , 19.15897 , quad , -2.42556 , 176.37088 
11496 , 735813 , 215.71513 , 9.50142 , 1.51068 , 5.82055 , 208.55645 , 87.73199 , 13.90376 ,  , 0.00000 , 0.00000 , 69.51882 , 6.21482 , 4.00000 , 0.97357 , 17.76022 , quad , -5.11084 , 218.78032 
11497 , 299166 , 138.43133 , 10.76410 , 2.38863 , 15.11707 , 272.76289 , 59.56666 , 18.18419 ,  , 0.00000 , 0.00000 , 90.92096 , 3.29797 , 4.00000 , 0.94339 , 16.66370 , quad , -8.29376 , 449.66217 
11498 , 659873 , 258.94899 , 6.60200 , 1.75113 , 9.40375 , 101.08046 , 11.16964 , 6.73870 ,  , 0.00000 , 0.00000 , 33.69349 , 5.44885 , 4.00000 , 0.97254 , 17.86469 , quad , 4.94605 , 237.14874 
11499 , 893624 , 175.59661 , 11.56289 , 0.62353 , 10.48600 , 226.50856 , 58.44313 , 15.10057 ,  , 0.00000 , 0.00000 , 75.50285 , 5.34914 , 4.00000 , 0.95378 , 16.45155 , quad , -4.74166 , 430.27123 
11500 , 526816 , 139.73137 , 11.87475 , 2.66731 , 13.05786 , 114.37688 , 43.83540 , 7.62513 ,  , 0.00000 , 0.00000 , 38.12563 , 2.07660 , 4.00000 , 0.95359 , 17.54716 , quad , 9.77307 , 126.30082 
11501 , 577242 , 195.66599 , 7.45572 , 0.12338 , 19.10385 , 115.73052 , 30.72730 , 7.71537 ,  , 0.00000 , 0.00000 , 38.57684 , 0.74152 , 4.00000 , 0.84650 , 17.59941 , quad , -5.84572 , 156.44511 
11502 , 182328 , 65.93137 , 9.44402 , 1.51288 , 5.87050 , 151.85157 , 2.66443 , 10.12344 ,  , 0.00000 , 0.00000 , 50.61719 , 0.96901 , 4.00000 , 0.94653 , 17.70367 , quad , 1.81993 , 81.86564 
11503 , 281765 , 177.36226 , 9.73778 , 0.96981 , 11.25131 , 145.08840 , 74.66728 , 9.67256 ,  , 0.00000 , 0.00000 , 48.36280 , 1.25908 , 4.00000 , 0.89423 , 16.98144 , quad , 7.80451 , 302.42430 
11504 , 625513 , 97.28413 , 10.58599 , 1.15345 , 5.76335 , 228.57705 , 20.49175 , 15.23847 ,  , 0.00000 , 0.00000 , 76.19235 , 6.26785 , 4.00000 , 0.93866 , 16.02937 , quad , -5.41818 , 465.27608 
11505 , 442535 , 190.55254 , 6.04149 , 1.97138 , 7.65701 , 130.09969 , 22.21811 , 8.67331 ,  , 0.00000 , 0.00000 , 43.36656 , 5.87814 , 4.00000 , 0.96495 , 17.98164 , quad , 2.01513 , 194.80904 
11506 , 192060 , 124.68283 , 9.56753 , 2.80135 , 13.57677 , 135.67966 , 61.01044 , 9.04531 ,  , 0.00000 , 0.00000 , 45.22655 , 1.79627 , 4.00000 , 0.94948 , 16.50223 , quad , 5.13306 , 15.16837 
11507 , 366068 , 125.60428 , 9.06130 , 2.29417 , 10.73633 , 166.30780 , 39.80988 , 11.08719 ,  , 0.00000 , 0.00000 , 55.43593 , 4.11235 , 4.00000 , 0.87308 , 18.05915 , quad , -2.40339 , 388.12888 
11508 , 243051 , 148.90042 , 10.45995 , 2.79635 , 11.01688 , 192.85416 , 81.30364 , 12.85694 ,  , 0.00000 , 0.00000 , 64.28472 , 3.30647 , 4.00000 , 0.82796 , 17.52949 , quad , -6.86015 , 474.12822 
11509 , 477506 , 178.06596 , 13.31716 , 0.55355 , 10.15537 , 298.24433 , 26.38205 , 19.88296 ,  , 0.00000 , 0.00000 , 99.41478 , 3.93075 , 4.00000 , 0.85849 , 17.30462 , quad , 4.88270 , 414.58409 
11510 , 639340 , 225.59037 , 7.81278 , 0.82214 , 14.40266 , 260.11303 , 60.02037 , 17.34087 ,  , 0.00000 , 0.00000 , 86.70434 , 2.72118 , 4.00000 , 0.88195 , 17.54804 , quad , 2.12876 , 318.71783 
11511 , 407698 , 194.13541 , 10.15173 , 0.71818 , 17.01774 , 209.10126 , 39.40290 , 13.94008 ,  , 0.00000 , 0.00000 , 69.70042 , 4.78310 , 4.00000 , 0.92810 , 16.72170 , quad , -5.37589 , 399.67020 
11512 , 202066 , 232.67304 , 8.86648 , 0.64348 , 19.52331 , 211.24073 , 58.13799 , 14.08272 ,  , 0.00000 , 0.00000 , 70.41358 , 3.54198 , 4.00000 , 0.95408 , 17.18786 , quad , 6.63075 , 349.16522 
11513 , 468333 , 139.76345 , 8.03766 , 1.70385 , 9.04581 , 235.31582 , 0.15747 , 15.68772 ,  , 0.00000 , 0.00000 , 78.43861 , 5.18953 , 4.00000 , 0.87813 , 17.20128 , quad , -0.67423 , 163.81613 
11514 , 658615 , 118.92635 , 13.83040 , 1.68559 , 10.17720 , 216.96464 , 54.58821 , 14.46431 ,  , 0.00000 , 0.00000 , 72.32155 , 5.65329 , 4.00000 , 0.92356 , 18.90528 , quad , -7.14435 , 22.98975 
11515 , 156659 , 248.79859 , 8.98134 , 2.02928 , 17.34486 , 219.38314 , 19.30778 , 14.62554 ,  , 0.00000 , 0.00000 , 73.12771 , 0.46607 , 4.00000 , 0.86164 , 17.89248 , quad , 4.00095 , 388.32844 
11516 , 750756 , 88.02259 , 8.81036 , 2.38194 , 16.03036 , 176.03469 , 92.48243 , 11.73565 ,  , 0.00000 , 0.00000 , 58.67823 , 2.63608 , 4.00000 , 0.84540 , 17.64047 , quad , -0.88727 , 470.79831 
11517 , 314271 , 238.10702 , 9.45735 , 2.84732 , 5.27589 , 229.70253 , 26.65781 , 15.31350 ,  , 0.00000 , 0.00000 , 76.56751 , 3.16524 , 4.00000 , 0.93025 , 16.94184 , quad , 8.05101 , 22.29618 
11518 , 942291 , 305.26425 , 7.55547 , 2.82360 , 15.96801 , 118.32434 , 70.11465 , 7.88829 ,  , 0.00000 , 0.00000 , 39.44145 , 1.80775 , 4.00000 , 0.91562 , 16.38202 , quad , 3.24744 , 94.51426 
11519 , 711510 , 222.76685 , 13.41441 , 2.45518 , 16.50242 , 203.98583 , 49.98698 , 13.59906 ,  , 0.00000 , 0.00000 , 67.99528 , 4.34423 , 4.00000 , 0.85328 , 17.28131 , quad , -1.55728 , 424.34861 
11520 , 900386 , 119.63518 , 11.08479 , 2.30413 , 15.94443 , 264.38871 , 56.61280 , 17.62591 ,  , 0.00000 , 0.00000 , 88.12957 , 0.67561 , 4.00000 , 0.94790 , 17.35462 , quad , -9.25763 , 200.94627 
11521 , 595596 , 294.40255 , 12.67355 , 2.83512 , 10.60405 , 141.30900 , 82.12206 , 9.42060 ,  , 0.00000 , 0.00000 , 47.10300 , 4.69690 , 4.00000 , 0.91490 , 16.98589 , quad , -8.25245 , 298.98174 
11522 , 988600 , 204.60813 , 11.59446 , 0.59858 , 10.27905 , 247.39639 , 31.47558 , 16.49309 ,  , 0.00000 , 0.00000 , 82.46546 , 3.49884 , 4.00000 , 0.86831 , 17.13750 , quad , 4.90775 , 79.41925 
11523 , 259425 , 194.36817 , 13.34894 , 2.31885 , 17.02222 , 251.67286 , 79.31754 , 16.77819 ,  , 0.00000 , 0.00000 , 83.89095 , 4.00707 , 4.00000 , 0.95463 , 15.85911 , quad , -10.65517 , 101.28500 
11524 , 867831 , 223.19400 , 9.97417 , 1.44054 , 10.64451 , 137.05912 , 60.71570 , 9.13727 ,  , 0.00000 , 0.00000 , 45.68637 , 1.72350 , 4.00000 , 0.92978 , 16.56349 , quad , -5.14111 , 352.90684 
11525 , 786022 , 175.69243 , 10.55750 , 2.60432 , 8.25906 , 236.71799 , 24.34947 , 15.78120 ,  , 0.00000 , 0.00000 , 78.90600 , 6.17012 , 4.00000 , 0.95079 , 16.51842 , quad , 3.82646 , 242.25611 
11526 , 258730 , 200.76668 , 7.45779 , 1.53688 , 18.64717 , 241.25019 , 51.54795 , 16.08335 ,  , 0.00000 , 0.00000 , 80.41673 , 5.11156 , 4.00000 , 0.98136 , 17.00396 , quad , -2.13372 , 221.57375 
11527 , 181215 , 149.36299 , 10.66555 , 2.13854 , 6.28502 , 157.95634 , 10.86042 , 10.53042 ,  , 0.00000 , 0.00000 , 52.65211 , 0.72277 , 4.00000 , 0.94699 , 17.21877 , quad , -3.02126 , 40.73107 
11528 , 223683 , 203.51523 , 10.04287 , 2.11424 , 16.60508 , 287.43213 , 92.90411 , 19.16214 ,  , 0.00000 , 0.00000 , 95.81071 , 4.09713 , 4.00000 , 0.94155 , 16.02929 , quad , -8.12929 , 431.31014 
11529 , 51746 , 228.69057 , 11.99639 , 0.75534 , 18.41572 , 268.62917 , 34.52519 , 17.90861 ,  , 0.00000 , 0.00000 , 89.54306 , 2.00538 , 4.00000 , 0.89067 , 16.07490 , quad , 1.32173 , 159.08126 
11530 , 576545 , 62.12164 , 10.23848 , 1.74484 , 16.22015 , 123.46261 , 84.46589 , 8.23084 ,  , 0.00000 , 0.00000 , 41.15420 , 4.97401 , 4.00000 , 0.82950 , 16.47944 , quad , -1.57950 , 456.52122 
11531 , 664582 , 209.48990 , 10.51656 , 2.83054 , 13.75331 , 157.79061 , 15.55171 , 10.51937 ,  , 0.00000 , 0.00000 , 52.59687 , 5.34868 , 4.00000 , 0.93891 , 16.14798 , quad , -4.14922 , 402.72947 
11532 , 701209 , 211.41092 , 11.32278 , 1.11400 , 18.81920 , 103.42022 , 66.52733 , 6.89468 ,  , 0.00000 , 0.00000 , 34.47341 , 3.55330 , 4.00000 , 0.81818 , 17.61225 , quad , -6.04987 , 476.06691 
11533 , 546218 , 128.49414 , 9.78718 , 1.51849 , 18.90876 , 262.13774 , 22.59505 , 17.47585 ,  , 0.00000 , 0.00000 , 87.37925 , 4.05018 , 4.00000 , 0.96558 , 16.94377 , quad , -3.77519 , 122.38568 
11534 , 4385 , 130.98688 , 9.18838 , 1.46915 , 18.69477 , 274.05678 , 77.71729 , 18.27045 ,  , 0.00000 , 0.00000 , 91.35226 , 2.38738 , 4.00000 , 0.83965 , 15.81494 , quad , 7.05225 , 79.03094 
11535 , 527123 , 80.44664 , 9.13664 , 2.29174 , 12.66866 , 211.16488 , 45.77934 , 14.07766 ,  , 0.00000 , 0.00000 , 70.38829 , 4.19152 , 4.00000 , 0.86165 , 16.71956 , quad , 0.98787 , 438.51550 
11536 , 716406 , 145.73000 , 10.70708 , 1.68112 , 6.95665 , 248.19259 , 35.49483 , 16.54617 ,  , 0.00000 , 0.00000 , 82.73086 , 3.88717 , 4.00000 , 0.97557 , 17.17962 , quad , 4.00550 , 46.39626 
11537 , 938620 , 261.91921 , 9.00940 , 0.38824 , 8.42320 , 125.95632 , 81.84093 , 8.39709 ,  , 0.00000 , 0.00000 , 41.98544 , 2.70836 , 4.00000 , 0.89482 , 18.40026 , quad , 8.89922 , 458.53467 
11538 , 662981 , 278.66374 , 8.86184 , 2.04641 , 7.83265 , 202.43920 , 19.03921 , 13.49595 ,  , 0.00000 , 0.00000 , 67.47973 , 2.11929 , 4.00000 , 0.82136 , 16.70574 , quad , 2.15298 , 49.31413 
11539 , 57742 , 107.28116 , 12.20313 , 2.16429 , 5.62208 , 132.60449 , 58.51480 , 8.84030 ,  , 0.00000 , 0.00000 , 44.20150 , 3.90537 , 4.00000 , 0.96634 , 18.11524 , quad , -10.82075 , 417.90285 
11540 , 126299 , 79.70199 , 14.31884 , 0.98982 , 16.41403 , 189.84577 , 33.68678 , 12.65638 ,  , 0.00000 , 0.00000 , 63.28192 , 1.11773 , 4.00000 , 0.97796 , 17.98615 , quad , -4.80597 , 255.56402 
11541 , 116631 , 109.79651 , 9.58103 , 2.10478 , 17.10755 , 240.47551 , 85.49989 , 16.03170 ,  , 0.00000 , 0.00000 , 80.15850 , 1.40299 , 4.00000 , 0.87960 , 16.37656 , quad , -7.04992 , 58.89268 
11542 , 236748 , 244.34079 , 10.73060 , 2.57272 , 9.62120 , 165.26397 , 39.49904 , 11.01760 ,  , 0.00000 , 0.00000 , 55.08799 , 2.70434 , 4.00000 , 0.87133 , 17.94036 , quad , -5.96089 , 438.04630 
11543 , 213045 , 226.79750 , 4.25098 , 1.05143 , 15.15325 , 206.75810 , 30.74562 , 13.78387 ,  , 0.00000 , 0.00000 , 68.91937 , 5.23771 , 4.00000 , 0.83274 , 16.79112 , quad , -0.33590 , 402.35763 
11544 , 557128 , 118.52834 , 5.71375 , 1.07901 , 19.31355 , 299.27427 , 89.86995 , 19.95162 ,  , 0.00000 , 0.00000 , 99.75809 , 4.23934 , 4.00000 , 0.98037 , 18.88249 , quad , -3.15904 , 187.65057 
11545 , 255932 , 132.40269 , 7.33879 , 1.70735 , 14.45199 , 111.05310 , 81.44214 , 7.40354 ,  , 0.00000 , 0.00000 , 37.01770 , 0.98481 , 4.00000 , 0.94269 , 15.93634 , quad , -1.49270 , 159.12615 
11546 , 247685 , 223.12861 , 10.68475 , 1.07709 , 5.75403 , 174.15408 , 51.69596 , 11.61027 ,  , 0.00000 , 0.00000 , 58.05136 , 3.46865 , 4.00000 , 0.87076 , 16.53423 , quad , -4.86272 , 112.32390 
11547 , 363052 , 179.36706 , 11.28044 , 1.86332 , 19.28413 , 271.75607 , 74.58466 , 18.11707 ,  , 0.00000 , 0.00000 , 90.58536 , 2.37991 , 4.00000 , 0.95724 , 16.56381 , quad , 8.40141 , 364.46738 
11548 , 945468 , 187.21488 , 8.32987 , 0.87058 , 18.67627 , 226.10758 , 7.80100 , 15.07384 ,  , 0.00000 , 0.00000 , 75.36919 , 5.42620 , 4.00000 , 0.82996 , 17.98344 , quad , 6.65168 , 27.05195 
11549 , 860319 , 228.46400 , 7.05157 , 1.75059 , 16.44788 , 264.47903 , 30.28926 , 17.63194 ,  , 0.00000 , 0.00000 , 88.15968 , 1.32320 , 4.00000 , 0.89437 , 16.10628 , quad , 3.97268 , 134.78477 
11550 , 19782 , 178.32663 , 10.23253 , 1.14420 , 14.21898 , 251.70106 , 19.53726 , 16.78007 ,  , 0.00000 , 0.00000 , 83.90035 , 2.91959 , 4.00000 , 0.87755 , 17.45255 , quad , -9.50276 , 93.59927 
11551 , 137293 , 197.15622 , 11.01537 , 2.64337 , 8.27218 , 192.55422 , 45.51738 , 12.83695 ,  , 0.00000 , 0.00000 , 64.18474 , 1.53277 , 4.00000 , 0.94423 , 16.27909 , quad , 4.37889 , 284.19696 
11552 , 326270 , 265.17015 , 8.15027 , 1.03957 , 11.21048 , 231.08967 , 38.30297 , 15.40598 ,  , 0.00000 , 0.00000 , 77.02989 , 1.52590 , 4.00000 , 0.87393 , 18.40700 , quad , 2.87581 , 131.51385 
11553 , 126527 , 266.00469 , 9.99432 , 2.33943 , 11.22840 , 115.21876 , 73.39555 , 7.68125 ,  , 0.00000 , 0.00000 , 38.40625 , 2.12681 , 4.00000 , 0.89856 , 17.73536 , quad , 3.94058 , 485.35516 
11554 , 797753 , 241.47862 , 8.88930 , 1.91212 , 9.01291 , 133.73982 , 64.48494 , 8.91599 ,  , 0.00000 , 0.00000 , 44.57994 , 3.66706 , 4.00000 , 0.94064 , 15.36121 , quad , 3.04069 , 352.11143 
11555 , 76888 , 233.09637 , 12.34203 , 1.37711 , 5.15246 , 135.79817 , 25.62918 , 9.05321 ,  , 0.00000 , 0.00000 , 45.26606 , 0.21518 , 4.00000 , 0.89382 , 15.23436 , quad , -9.97102 , 385.32863 
11556 , 4750 , 80.73709 , 12.71134 , 1.23387 , 9.20681 , 203.95166 , 88.65192 , 13.59678 ,  , 0.00000 , 0.00000 , 67.98389 , 3.08296 , 4.00000 , 0.94836 , 17.70742 , quad , -7.22548 , 157.06278 
11557 , 774957 , 211.72827 , 12.02567 , 2.00994 , 5.40647 , 274.30470 , 44.86213 , 18.28698 ,  , 0.00000 , 0.00000 , 91.43490 , 5.61081 , 4.00000 , 0.82052 , 16.87446 , quad , -9.86690 , 26.21237 
11558 , 574426 , 187.15192 , 10.46919 , 1.24880 , 16.51432 , 277.86384 , 68.15699 , 18.52426 ,  , 0.00000 , 0.00000 , 92.62128 , 2.14351 , 4.00000 , 0.90595 , 16.43967 , quad , -6.64761 , 197.59058 
11559 , 615999 , 172.45038 , 6.60222 , 2.10726 , 17.57473 , 158.04446 , 77.85044 , 10.53630 ,  , 0.00000 , 0.00000 , 52.68149 , 2.14364 , 4.00000 , 0.95158 , 16.79948 , quad , 5.66049 , 44.47816 
11560 , 126579 , 104.32550 , 9.04913 , 1.55214 , 8.72366 , 141.46407 , 67.92979 , 9.43094 ,  , 0.00000 , 0.00000 , 47.15469 , 3.89445 , 4.00000 , 0.94212 , 16.07310 , quad , -7.88387 , 258.85680 
11561 , 671090 , 269.20761 , 10.40751 , 2.99638 , 13.86850 , 221.01346 , 87.72117 , 14.73423 ,  , 0.00000 , 0.00000 , 73.67115 , 0.60422 , 4.00000 , 0.93578 , 16.38875 , quad , 6.37705 , 274.68641 
